balance,DEEP MAX,classifier,P1,P2,#Exec,PPV_S,PPV_NS,TPR_S,TPR_NS,F1_S,F1_NS,SUP_S,SUP_NS,TN,FP,FN,TP,Acc,AUC,Deep,Training Time
1,10,mlp,15,relu,2,0.174418604651,0.992805755396,0.9375,0.66028708134,0.294117647059,0.793103448276,64,836,552,284,4,60,0.68,0.79889354067,10,26487.78836083412
1,10,nb,5,-,6,0.198581560284,0.987055016181,0.875,0.72966507177,0.323699421965,0.839064649243,64,836,610,226,8,56,0.74,0.802332535885,10,2392.890490293503
0,10,knn,5,-,10,0.4230769230769231,0.9393592677345538,0.171875,0.9820574162679426,0.24444444444444444,0.960233918128655,64,836,821,15,53,11,0.9244444444444444,0.5769662081339713,10,9159.439954519272
1,10,mlp,15,relu,7,0.21146953405,0.991948470209,0.921875,0.736842105263,0.344023323615,0.845573095402,64,836,616,220,5,59,0.75,0.829358552632,10,29042.31946492195
1,10,nb,5,-,7,0.216216216216,0.98751950078,0.875,0.757177033493,0.346749226006,0.857142857143,64,836,633,203,8,56,0.765555555556,0.816088516746,10,2356.238314151764
1,10,nb,5,-,1,0.218181818182,0.9936,0.9375,0.742822966507,0.353982300885,0.850102669405,64,836,621,215,4,60,0.756666666667,0.840161483254,10,5575.50381231308
1,10,nb,5,-,8,0.233050847458,0.986445783133,0.859375,0.783492822967,0.366666666667,0.873333333333,64,836,655,181,9,55,0.788888888889,0.821433911483,10,2424.533583879471
1,10,nb,5,-,2,0.20802919708,0.988817891374,0.890625,0.74043062201,0.337278106509,0.846785225718,64,836,619,217,7,57,0.751111111111,0.815527811005,10,2030.4051451683044
1,10,nb,5,-,9,0.237068965517,0.986526946108,0.859375,0.788277511962,0.371621621622,0.876329787234,64,836,659,177,9,55,0.793333333333,0.823826255981,10,2730.2163491249084
1,10,nb,5,-,3,0.234042553191,0.986466165414,0.859375,0.784688995215,0.367892976589,0.874083944037,64,836,656,180,9,55,0.79,0.822031997608,10,3451.068900823593
1,10,nb,5,-,10,0.227091633466,0.989214175655,0.890625,0.767942583732,0.361904761905,0.864646464646,64,836,642,194,7,57,0.776666666667,0.829283791866,10,2202.0036928653717
1,10,nb,5,-,4,0.248847926267,0.985358711567,0.84375,0.805023923445,0.384341637011,0.886109282423,64,836,673,163,10,54,0.807777777778,0.824386961722,10,3107.757675409317
1,10,nb,5,-,5,0.221774193548,0.986196319018,0.859375,0.769138755981,0.352564102564,0.864247311828,64,836,643,193,9,55,0.775555555556,0.81425687799,10,2451.2168633937836
1,10,mlp,15,relu,8,0.176470588235,0.987868284229,0.890625,0.681818181818,0.294573643411,0.806794055202,64,836,570,266,7,57,0.696666666667,0.786221590909,10,23727.138350248337
1,10,mlp,15,relu,3,0.19926199262,0.984101748808,0.84375,0.74043062201,0.322388059701,0.845051194539,64,836,619,217,10,54,0.747777777778,0.792090311005,9,32843.06525468826
1,10,mlp,15,relu,4,0.205882352941,0.987261146497,0.875,0.741626794258,0.333333333333,0.846994535519,64,836,620,216,8,56,0.751111111111,0.808313397129,10,23985.936294317245
1,10,mlp,15,relu,9,0.170454545455,0.992700729927,0.9375,0.650717703349,0.288461538462,0.78612716763,64,836,544,292,4,60,0.671111111111,0.794108851675,10,33824.68057346344
1,10,svm,5,rbf,16,0.19672131147540983,0.9932773109243698,0.9375,0.7069377990430622,0.3252032520325203,0.8259958071278826,64,836,591,245,4,60,0.7233333333333334,0.8222188995215312,10,3610.790694952011
1,10,dt,5,-,11,0.15963855421686746,0.9806338028169014,0.828125,0.666267942583732,0.2676767676767677,0.7934472934472934,64,836,557,279,11,53,0.6777777777777778,0.7471964712918661,10,3826.5059175491333
1,10,dt,5,-,16,0.19285714285714287,0.9838709677419355,0.84375,0.7296650717703349,0.313953488372093,0.837912087912088,64,836,610,226,10,54,0.7377777777777778,0.7867075358851675,10,3868.756489753723
1,10,svm,5,rbf,21,0.22433460076045628,0.9921507064364207,0.921875,0.7559808612440191,0.3608562691131499,0.8581126951799047,64,836,632,204,5,59,0.7677777777777778,0.8389279306220095,10,4781.324785709381
1,10,svm,5,rbf,11,0.20149253731343283,0.9841772151898734,0.84375,0.7440191387559809,0.3253012048192771,0.8474114441416893,64,836,622,214,10,54,0.7511111111111111,0.7938845693779905,10,5186.829931735992
1,10,svm,5,rbf,26,0.1930379746835443,0.9948630136986302,0.953125,0.6949760765550239,0.32105263157894737,0.8183098591549297,64,836,581,255,3,61,0.7133333333333334,0.824050538277512,10,5059.031743764877
0,10,knn,5,-,16,0.391304347826087,0.9372862029646523,0.140625,0.9832535885167464,0.20689655172413796,0.9597197898423817,64,836,822,14,55,9,0.9233333333333333,0.5619392942583732,10,5712.698006868362
1,10,svm,5,rbf,17,0.2074074074074074,0.9873015873015873,0.875,0.7440191387559809,0.3353293413173652,0.8485675306957708,64,836,622,214,8,56,0.7533333333333333,0.8095095693779905,10,3385.7179079055786
1,10,dt,5,-,17,0.16348773841961853,0.9924953095684803,0.9375,0.6327751196172249,0.27842227378190254,0.7728268809349891,64,836,529,307,4,60,0.6544444444444445,0.7851375598086124,10,3961.74427819252
1,10,dt,5,-,12,0.16467065868263472,0.9840989399293286,0.859375,0.666267942583732,0.27638190954773867,0.7945791726105563,64,836,557,279,9,55,0.68,0.7628214712918661,10,4066.3826293945312
1,10,svm,5,rbf,27,0.22784810126582278,0.9849170437405732,0.84375,0.7811004784688995,0.3588039867109635,0.8712474983322215,64,836,653,183,10,54,0.7855555555555556,0.8124252392344498,10,3770.672044277191
1,10,svm,5,rbf,18,0.23015873015873015,0.9907407407407407,0.90625,0.7679425837320574,0.36708860759493667,0.8652291105121295,64,836,642,194,6,58,0.7777777777777778,0.8370962918660287,10,2655.1158542633057
1,10,svm,5,rbf,22,0.19471947194719472,0.9916247906197655,0.921875,0.7081339712918661,0.3215258855585831,0.826238660153524,64,836,592,244,5,59,0.7233333333333334,0.815004485645933,10,5152.4303324222565
0,10,knn,5,-,11,0.5789473684210527,0.9398410896708286,0.171875,0.9904306220095693,0.2650602409638554,0.9644729178800232,64,836,828,8,53,11,0.9322222222222222,0.5811528110047847,10,10300.38544344902
1,10,svm,5,rbf,12,0.21348314606741572,0.9889415481832543,0.890625,0.7488038277511961,0.3444108761329305,0.8522804628999318,64,836,626,210,7,57,0.7588888888888888,0.8197144138755981,10,5315.295065641403
1,10,dt,5,-,13,0.16875,0.9827586206896551,0.84375,0.6818181818181818,0.28125000000000006,0.8050847457627118,64,836,570,266,10,54,0.6933333333333334,0.762784090909091,10,3445.663038253784
1,10,svm,5,rbf,19,0.20577617328519857,0.9887640449438202,0.890625,0.7368421052631579,0.3343108504398827,0.8444139821795751,64,836,616,220,7,57,0.7477777777777778,0.813733552631579,10,2571.3752579689026
1,10,dt,5,-,18,0.1671388101983003,0.9908592321755028,0.921875,0.6483253588516746,0.2829736211031175,0.7838033261026754,64,836,542,294,5,59,0.6677777777777778,0.7851001794258372,10,4160.39542555809
