balance,DEEP MAX,classifier,P1,P2,#Exec,PPV_S,PPV_NS,TPR_S,TPR_NS,F1_S,F1_NS,SUP_S,SUP_NS,TN,FP,FN,TP,Acc,AUC,Deep,Training Time
1,10,dt,5,-,6,0.21367521367521367,0.978978978978979,0.78125,0.7799043062200957,0.3355704697986577,0.8681757656458057,64,836,652,184,14,50,0.78,0.7805771531100478,10,4758.808324575424
1,10,dt,5,-,1,0.20425531914893616,0.9759398496240601,0.75,0.7763157894736842,0.3210702341137124,0.8647568287808127,64,836,649,187,16,48,0.7744444444444445,0.763157894736842,10,5173.02841758728
1,10,dt,5,-,2,0.2094017094017094,0.9774774774774775,0.765625,0.7787081339712919,0.3288590604026846,0.866844207723036,64,836,651,185,15,49,0.7777777777777778,0.772166566985646,10,2822.5608489513397
1,10,dt,5,-,7,0.18723404255319148,0.9699248120300752,0.6875,0.7715311004784688,0.294314381270903,0.8594270486342438,64,836,645,191,20,44,0.7655555555555555,0.7295155502392344,10,3665.884868144989
1,10,dt,5,-,3,0.2028985507246377,0.9871794871794872,0.875,0.7368421052631579,0.32941176470588235,0.8438356164383561,64,836,616,220,8,56,0.7466666666666667,0.805921052631579,10,3594.9126315116882
1,10,dt,5,-,8,0.1927710843373494,0.9754224270353302,0.75,0.7595693779904307,0.3067092651757189,0.8540685944855414,64,836,635,201,16,48,0.7588888888888888,0.7547846889952153,10,4072.1376094818115
0,10,knn,5,-,1,0.6842105263157895,0.94211123723042,0.203125,0.992822966507177,0.3132530120481928,0.966802562609202,64,836,830,6,51,13,0.9366666666666666,0.5979739832535885,10,13695.126152515411
1,10,dt,5,-,4,0.18613138686131386,0.9792332268370607,0.796875,0.7332535885167464,0.30177514792899407,0.8385772913816689,64,836,613,223,13,51,0.7377777777777778,0.7650642942583732,10,3214.04314994812
1,10,dt,5,-,9,0.24581005586592178,0.9722607489597781,0.6875,0.8385167464114832,0.36213991769547327,0.9004495825305074,64,836,701,135,20,44,0.8277777777777777,0.7630083732057417,10,4513.909021854401
1,10,dt,5,-,5,0.21238938053097345,0.9762611275964391,0.75,0.7870813397129187,0.3310344827586207,0.871523178807947,64,836,658,178,16,48,0.7844444444444445,0.7685406698564592,10,5149.744632959366
