DEEP MAX,K,#Exec,PPV_S,PPV_NS,TPR_S,TPR_NS,F1_S,F1_NS,SUP_S,SUP_NS,TN,FP,FN,TP,Acc,Deep,Training Time
40,9,9,0.7267441860465116,0.9212707182320442,0.5230125523012552,0.9659666908037654,0.6082725060827251,0.9430894308943091,239,1381,1334,47,114,125,0.9006172839506172,37,27504.4358587265
40,5,7,0.6285714285714286,0.9093425605536333,0.45643153526970953,0.9528643944887599,0.5288461538461539,0.9305949008498583,241,1379,1314,65,131,110,0.8790123456790123,38,26989.624474048615
40,3,6,0.6432748538011696,0.9151138716356108,0.4721030042918455,0.9560201874549387,0.5445544554455446,0.9351198871650211,233,1387,1326,61,123,110,0.8864197530864197,30,42235.43049788475
40,9,10,0.6839080459770115,0.9197786998616874,0.5063829787234042,0.9602888086642599,0.5819070904645476,0.9395973154362416,235,1385,1330,55,116,119,0.8944444444444445,38,49110.73912811279
40,3,7,0.5925925925925926,0.9091544374563243,0.4628099173553719,0.944121915820029,0.5197215777262181,0.926308294766821,242,1378,1301,77,130,112,0.8722222222222222,37,23743.35930109024
40,5,8,0.559322033898305,0.9071379071379071,0.4248927038626609,0.9437635183850036,0.4829268292682926,0.9250883392226149,233,1387,1309,78,134,99,0.8691358024691358,34,40882.24004364014
40,7,9,0.6808510638297872,0.9210893854748603,0.5311203319502075,0.9564902102973168,0.5967365967365967,0.9384560654571326,241,1379,1319,60,113,128,0.8932098765432098,40,69532.86014533043
40,3,8,0.6875,0.9136986301369863,0.4661016949152542,0.9638728323699421,0.5555555555555555,0.9381153305203938,236,1384,1334,50,126,110,0.891358024691358,29,53559.34049367905
40,7,10,0.622093023255814,0.9060773480662984,0.4403292181069959,0.9527959331880901,0.5156626506024096,0.928849557522124,243,1377,1312,65,136,107,0.8759259259259259,37,72503.50008559227
40,3,9,0.6369426751592356,0.9104579630895421,0.4329004329004329,0.958963282937365,0.5154639175257733,0.9340813464235624,231,1389,1332,57,131,100,0.8839506172839506,38,26685.13215303421
40,5,9,0.6845238095238095,0.9152892561983471,0.4831932773109244,0.9616497829232996,0.5665024630541872,0.9378969654199012,238,1382,1329,53,123,115,0.891358024691358,38,87474.13193154335
40,3,10,0.7517241379310344,0.9105084745762712,0.45228215767634855,0.9738941261783901,0.5647668393782384,0.9411352487736511,241,1379,1343,36,132,109,0.8962962962962963,40,30556.36495232582
40,5,10,0.6612021857923497,0.9178844815588031,0.5062761506276151,0.9551049963794352,0.5734597156398105,0.9361249112845991,239,1381,1319,62,118,121,0.8888888888888888,39,39681.61615562439
