DEEP MAX,K,#Exec,PPV_S,PPV_NS,TPR_S,TPR_NS,F1_S,F1_NS,SUP_S,SUP_NS,TN,FP,FN,TP,Acc,Deep,Training Time
40,3,1,0.734104046243,0.916378714582,0.512096774194,0.966472303207,0.603325415677,0.940759134445,248,1372,1326,46,121,127,0.896913580247,25,17069.683792352676
40,5,1,0.737588652482,0.905341446924,0.426229508197,0.973110465116,0.54025974026,0.938003502627,244,1376,1339,37,140,104,0.890740740741,40,44532.91999578476
40,7,1,0.615384615385,0.915159944367,0.478632478632,0.949494949495,0.538461538462,0.932011331445,234,1386,1316,70,122,112,0.881481481481,37,50943.2425904274
40,5,2,0.705882352941,0.92,0.508474576271,0.96387283237,0.591133004926,0.94142554693,236,1384,1334,50,116,120,0.897530864198,34,49113.70556688309
40,9,1,0.682352941176,0.908275862069,0.465863453815,0.960612691466,0.55369928401,0.93371144984,249,1371,1317,54,133,116,0.884567901235,37,98166.60835027695
40,3,2,0.622641509434,0.923295454545,0.55,0.942028985507,0.58407079646,0.932568149211,240,1380,1300,80,108,132,0.883950617284,40,89074.51297688484
40,7,2,0.657534246575,0.907734056988,0.413793103448,0.963976945245,0.507936507937,0.93501048218,232,1388,1338,50,136,96,0.885185185185,33,58349.63026666641
40,5,3,0.664739884393,0.919834139599,0.497835497835,0.958243340533,0.569306930693,0.938645980254,231,1389,1331,58,116,115,0.892592592593,40,27277.7752661705
40,3,3,0.661458333333,0.921568627451,0.531380753138,0.952932657495,0.589327146172,0.936988252047,239,1381,1316,65,112,127,0.890740740741,33,53342.147597551346
40,7,3,0.686746987952,0.918156808803,0.489270386266,0.962509012257,0.571428571429,0.939809926082,233,1387,1335,52,119,114,0.894444444444,30,55434.81597042084
40,5,4,0.664835164835,0.913769123783,0.49387755102,0.955636363636,0.566744730679,0.934233913971,245,1375,1314,61,124,121,0.885802469136,40,60294.68666958809
