DEEP MAX,K,#Exec,PPV_S,PPV_NS,TPR_S,TPR_NS,F1_S,F1_NS,SUP_S,SUP_NS,TN,FP,FN,TP,Acc,Deep,Training Time
40,3,1,0.760752688172043,0.7651715039577837,0.760752688172043,0.7651715039577837,0.760752688172043,0.7651715039577837,372,379,290,89,89,283,0.762982689747004,39,20740.70573735237
40,7,1,0.7912371134020618,0.8402203856749312,0.8410958904109589,0.7901554404145078,0.8154050464807436,0.8144192256341789,365,386,305,81,58,307,0.8149134487350199,40,25179.00469660759
40,5,1,0.8061797752808989,0.7772151898734178,0.7653333333333333,0.8164893617021277,0.7852257181942545,0.7963683527885863,375,376,307,69,88,287,0.7909454061251664,37,26348.90509057045
40,9,1,0.7908163265306123,0.8217270194986073,0.8288770053475936,0.7824933687002652,0.8093994778067884,0.8016304347826088,374,377,295,82,64,310,0.8055925432756325,40,49389.93688941002
40,3,2,0.7959183673469388,0.8161559888579387,0.8253968253968254,0.7855227882037533,0.8103896103896103,0.8005464480874317,378,373,293,80,66,312,0.8055925432756325,37,31497.552180051804
40,5,2,0.7890625,0.8065395095367848,0.8101604278074866,0.7851458885941645,0.7994722955145119,0.7956989247311829,374,377,296,81,71,303,0.7976031957390146,40,29809.945776939392
40,7,2,0.7969151670951157,0.8204419889502762,0.8266666666666667,0.7898936170212766,0.8115183246073298,0.8048780487804879,375,376,297,79,65,310,0.8082556591211718,39,35841.24228596687
40,3,3,0.7545691906005222,0.7717391304347826,0.774798927613941,0.7513227513227513,0.7645502645502644,0.7613941018766756,373,378,284,94,84,289,0.762982689747004,40,32352.462981700897
40,7,3,0.7666666666666667,0.7894736842105263,0.7973333333333333,0.7579787234042553,0.7816993464052288,0.7734056987788331,375,376,285,91,76,299,0.7776298268974701,40,26309.54656934738
40,9,2,0.825136612021858,0.8103896103896104,0.8053333333333333,0.8297872340425532,0.815114709851552,0.8199737187910645,375,376,312,64,73,302,0.8175765645805593,35,42239.680924892426
40,5,3,0.7711442786069652,0.8137535816618912,0.8266666666666667,0.7553191489361702,0.797940797940798,0.783448275862069,375,376,284,92,65,310,0.7909454061251664,39,36914.27465224266
40,3,4,0.7605263157894737,0.7735849056603774,0.774798927613941,0.7592592592592593,0.7675962815405047,0.7663551401869159,373,378,287,91,84,289,0.7669773635153129,38,12179.291999101639
40,5,4,0.7716535433070866,0.7918918918918919,0.7924528301886793,0.7710526315789473,0.7819148936170213,0.7813333333333333,371,380,293,87,77,294,0.7816245006657789,31,22149.40685391426
40,9,3,0.8120104438642297,0.8342391304347826,0.8360215053763441,0.8100263852242744,0.823841059602649,0.8219544846050869,372,379,307,72,61,311,0.8229027962716379,40,31234.678198814392
40,3,5,0.7989276139410187,0.7883597883597884,0.7883597883597884,0.7989276139410187,0.7936085219707056,0.7936085219707056,378,373,298,75,80,298,0.7936085219707057,40,27151.957975387573
40,7,4,0.8198924731182796,0.8153034300791556,0.8133333333333334,0.8218085106382979,0.8165997322623829,0.8185430463576159,375,376,309,67,70,305,0.8175765645805593,32,46401.33899259567
40,3,6,0.7305825242718447,0.8053097345132744,0.8201634877384196,0.7109375,0.772785622593068,0.7551867219917012,367,384,273,111,66,301,0.7643142476697736,34,18065.334315299988
40,5,5,0.8136482939632546,0.8135135135135135,0.8179419525065963,0.8091397849462365,0.8157894736842105,0.8113207547169811,379,372,301,71,69,310,0.8135818908122503,40,27005.22562813759
