DEEP MAX,K,#Exec,PPV_S,PPV_NS,TPR_S,TPR_NS,F1_S,F1_NS,SUP_S,SUP_NS,TN,FP,FN,TP,Acc,Deep,Training Time
40,5,1,0.455882352941,0.953632887189,0.2421875,0.981791338583,0.316326530612,0.967507274491,128,2032,1995,37,97,31,0.937962962963,38,20478.056698322296
40,9,1,0.543859649123,0.954350927247,0.244094488189,0.9872110182,0.336956521739,0.970502901354,127,2033,2007,26,96,31,0.943518518519,28,40817.338830947876
40,3,1,0.425287356322,0.957549445248,0.296,0.97542997543,0.349056603774,0.966407010711,125,2035,1985,50,88,37,0.936111111111,29,47119.17845582962
40,3,2,0.345794392523,0.956648806624,0.293650793651,0.965585054081,0.317596566524,0.961096158552,126,2034,1964,70,89,37,0.926388888889,38,16424.86465215683
40,9,2,0.551020408163,0.955945049739,0.225,0.989215686275,0.319526627219,0.97229583233,120,2040,2018,22,93,27,0.946759259259,40,35681.83225059509
40,3,3,0.414893617021,0.95788964182,0.309523809524,0.972959685349,0.354545454545,0.965365853659,126,2034,1979,55,87,39,0.934259259259,36,39777.45121860504
40,7,1,0.481481481481,0.95670995671,0.302325581395,0.979320531758,0.371428571429,0.967883211679,129,2031,1989,42,90,39,0.938888888889,38,122553.48903822899
40,3,4,0.349514563107,0.951871657754,0.266666666667,0.966913580247,0.302521008403,0.959333659971,135,2025,1958,67,99,36,0.923148148148,39,47375.92151474953
40,7,2,0.439393939394,0.958452722063,0.25,0.981898238748,0.318681318681,0.970033832769,116,2044,2007,37,87,29,0.942592592593,39,29070.35776567459
40,5,2,0.561643835616,0.960229995208,0.33064516129,0.984282907662,0.416243654822,0.972107688576,124,2036,2004,32,83,41,0.946759259259,39,192071.44862008095
40,9,3,0.478260869565,0.954088952654,0.255813953488,0.982274741507,0.333333333333,0.967976710335,129,2031,1995,36,96,33,0.938888888889,39,137251.9326081276
40,3,5,0.4,0.958252427184,0.31746031746,0.970501474926,0.353982300885,0.964338055691,126,2034,1974,60,86,40,0.932407407407,36,69739.40475344658
40,7,3,0.585365853659,0.953279848985,0.19512195122,0.991654393716,0.292682926829,0.972088546679,123,2037,2020,17,99,24,0.946296296296,40,71154.11783123016
40,5,3,0.475609756098,0.956689124158,0.302325581395,0.978828163466,0.369668246445,0.967632027257,129,2031,1988,43,90,39,0.938425925926,14,24244.486271858215
40,9,4,0.459459459459,0.955417066155,0.267716535433,0.980324643384,0.338308457711,0.967710609371,127,2033,1993,40,93,34,0.938425925926,40,43214.1201274395
40,5,4,0.467741935484,0.959485224023,0.254385964912,0.983870967742,0.329545454545,0.971525096525,114,2046,2013,33,85,29,0.94537037037,37,34784.24965906143
40,3,6,0.494505494505,0.961817303045,0.362903225806,0.977406679764,0.418604651163,0.969549330085,124,2036,1990,46,79,45,0.94212962963,40,57106.73585033417
40,7,4,0.582089552239,0.957477305303,0.3046875,0.986220472441,0.4,0.971636363636,128,2032,2004,28,89,39,0.945833333333,38,88080.98501443863
40,3,7,0.541666666667,0.960727969349,0.322314049587,0.98381559588,0.40414507772,0.972134722559,121,2039,2006,33,82,39,0.946759259259,24,43779.61140322685
40,9,5,0.574468085106,0.952673923332,0.212598425197,0.990162321692,0.310344827586,0.971056439942,127,2033,2013,20,100,27,0.944444444444,37,92456.90044617653
40,7,5,0.553571428571,0.954372623574,0.244094488189,0.987702902115,0.338797814208,0.970751752478,127,2033,2008,25,96,31,0.943981481481,38,55575.35409903526
40,3,8,0.447916666667,0.959786821705,0.34126984127,0.973942969518,0.387387387387,0.966813079551,126,2034,1981,53,83,43,0.937037037037,38,46992.52754044533
40,9,6,0.581818181818,0.955344418052,0.253968253968,0.988692232055,0.353591160221,0.971732302489,126,2034,2011,23,94,32,0.945833333333,40,49373.679240465164
40,9,7,0.465517241379,0.953853472883,0.217741935484,0.984774066798,0.296703296703,0.969067182214,124,2036,2005,31,97,27,0.940740740741,37,23570.965309381485
40,7,6,0.585714285714,0.958373205742,0.3203125,0.985728346457,0.414141414141,0.971858321203,128,2032,2003,29,87,41,0.946296296296,39,80039.14173102379
40,5,5,0.507042253521,0.956917185256,0.285714285714,0.98279252704,0.365482233503,0.969682270192,126,2034,1999,35,90,36,0.94212962963,40,191114.1436946392
40,3,9,0.476744186047,0.958534233365,0.322834645669,0.977865223807,0.384976525822,0.968103238374,127,2033,1988,45,86,41,0.939351851852,38,105147.63460063934
40,5,6,0.454545454545,0.95558739255,0.243902439024,0.982326951399,0.31746031746,0.968772694263,123,2037,2001,36,93,30,0.940277777778,38,19077.4026825428
40,9,8,0.551724137931,0.951950523311,0.240601503759,0.987173162309,0.335078534031,0.969241947203,133,2027,2001,26,101,32,0.941203703704,31,68823.36655926704
40,9,9,0.481481481481,0.957739791073,0.226086956522,0.98630806846,0.307692307692,0.971814020718,115,2045,2017,28,89,26,0.945833333333,38,57708.639088630676
40,7,7,0.591836734694,0.956418758882,0.239669421488,0.990191270231,0.341176470588,0.973012048193,121,2039,2019,20,92,29,0.948148148148,38,120359.480884552
40,7,8,0.44262295082,0.952358265841,0.212598425197,0.983275946877,0.287234042553,0.96757018393,127,2033,1999,34,100,27,0.937962962963,36,26029.43337392807
40,5,7,0.430555555556,0.956896551724,0.256198347107,0.979892103973,0.321243523316,0.968257814393,121,2039,1998,41,90,31,0.939351851852,38,112346.68935608864
40,9,10,0.452054794521,0.956875898419,0.268292682927,0.980363279332,0.336734693878,0.968477206596,123,2037,1997,40,90,33,0.939814814815,29,49609.72669506073
40,3,10,0.544444444444,0.961352657005,0.37984496124,0.979812900049,0.447488584475,0.970495001219,129,2031,1990,41,80,49,0.943981481481,33,161715.02396821976
40,5,8,0.516666666667,0.950476190476,0.22962962963,0.985679012346,0.317948717949,0.967757575758,135,2025,1996,29,104,31,0.938425925926,39,50400.90771698952
40,7,9,0.482352941176,0.957590361446,0.317829457364,0.978335795175,0.383177570093,0.967851924014,129,2031,1987,44,88,41,0.938888888889,36,125127.19514274597
40,5,9,0.488372093023,0.961427193828,0.344262295082,0.978410206084,0.403846153846,0.969844357977,122,2038,1994,44,80,42,0.942592592593,36,125037.84329366684
40,7,10,0.558823529412,0.956500956023,0.294573643411,0.985228951256,0.38578680203,0.970652437545,129,2031,2001,30,91,38,0.943981481481,40,113692.78158903122
