20,3,7,0.9074074074074074,20,11395.734282970428
Altura Maxima,K,#Execucao,Acc (Melhor),Altura (Melhor),Tempo Execucao
20,3,1,0.9074074074074074,20,16580.857340812683
20,3,8,0.8740740740740741,20,11401.468716621399
20,3,2,0.8851851851851852,20,8329.375661373138
20,3,9,0.8740740740740741,20,13425.176352024078
20,3,10,0.9074074074074074,20,8648.175402641296
20,3,3,0.9,20,27219.589579343796
20,3,4,0.9074074074074074,18,9749.425523757935
20,3,11,0.9185185185185185,20,19359.433235406876
20,3,5,0.8962962962962963,20,13722.536754846573
