balance,DEEP MAX,classifier,P1,P2,#Exec,PPV_S,PPV_NS,TPR_S,TPR_NS,F1_S,F1_NS,SUP_S,SUP_NS,TN,FP,FN,TP,Acc,AUC,Deep,Training Time
0,10,nb,5,-,6,0.256310679612,0.978508379174,0.44,0.952315737052,0.323926380368,0.965234399647,300,8032,7649,383,168,132,0.933869419107,0.696157868526,10,37263.05967998505
0,10,nb,5,-,1,0.256684491979,0.979667996397,0.476821192053,0.948069738481,0.333719582851,0.963609898108,302,8030,7613,417,158,144,0.930988958233,0.712445465267,9,39873.01248908043
0,10,dt,5,-,6,0.22372881355932203,0.9707602339181286,0.21926910299003322,0.9714854937118665,0.22147651006711408,0.9711227284042818,301,8031,7802,229,235,66,0.9443110897743638,0.5953772983509499,10,55390.20269370079
0,10,nb,5,-,7,0.260080645161,0.977922409393,0.427152317881,0.954296388543,0.323308270677,0.965964956511,302,8030,7663,367,173,129,0.935189630341,0.690724353212,10,30414.650661706924
0,10,knn,5,-,1,0.41935483870967744,0.9707602339181286,0.1780821917808219,0.991044776119403,0.25,0.9807976366322009,292,8040,7968,72,240,52,0.9625540086413826,0.5845634839501125,10,76897.62934923172
0,10,nb,5,-,2,0.261052631579,0.978745068092,0.426116838488,0.956348712847,0.323759791123,0.967417285193,291,8041,7690,351,167,124,0.937830052808,0.691232775667,10,45020.01238656044
0,10,knn,5,-,6,0.375,0.96977084349098,0.16216216216216217,0.9900447984071677,0.22641509433962265,0.9798029556650245,296,8036,7956,80,248,48,0.9606337013922227,0.5761034802846651,10,92857.98782849312
0,10,dt,5,-,1,0.3,0.9738278342842966,0.2773972602739726,0.9764925373134329,0.28825622775800713,0.9751583654204448,292,8040,7851,189,211,81,0.9519923187710033,0.6269448987937029,10,92839.42179441452
0,10,nb,5,-,8,0.239361702128,0.97798661174,0.441176470588,0.946548716671,0.310344827586,0.962010890211,306,8026,7597,429,171,135,0.927988478157,0.69386259363,10,52932.39595580101
0,10,nb,5,-,3,0.245810055866,0.979474021809,0.452054794521,0.949626865672,0.318455971049,0.964319545311,292,8040,7635,405,160,132,0.932189150264,0.700840830096,10,38440.37019133568
