balance,DEEP MAX,classifier,P1,P2,#Exec,PPV_S,PPV_NS,TPR_S,TPR_NS,F1_S,F1_NS,SUP_S,SUP_NS,TN,FP,FN,TP,Acc,AUC,Deep,Training Time
1,5,dt,5,-,1,0.15719063545150502,0.9717138103161398,0.734375,0.6985645933014354,0.25895316804407714,0.8128044537230341,64,836,584,252,17,47,0.7011111111111111,0.7164697966507177,5,843.5459344387054
1,5,dt,5,-,6,0.14285714285714285,0.9730700179533214,0.765625,0.6483253588516746,0.2407862407862408,0.7781765972720746,64,836,542,294,15,49,0.6566666666666666,0.7069751794258372,5,1969.198784828186
1,5,dt,5,-,2,0.14285714285714285,0.9716312056737588,0.75,0.6555023923444976,0.24,0.7828571428571429,64,836,548,288,16,48,0.6622222222222223,0.7027511961722488,5,1570.0651080608368
0,5,knn,5,-,6,0.48148148148148145,0.9415807560137457,0.203125,0.9832535885167464,0.2857142857142857,0.9619660620245757,64,836,822,14,51,13,0.9277777777777778,0.5931892942583732,5,2665.627974510193
1,5,dt,5,-,7,0.1872791519434629,0.9821717990275527,0.828125,0.7248803827751196,0.30547550432276654,0.8341362697866483,64,836,606,230,11,53,0.7322222222222222,0.7765026913875598,5,1482.5064690113068
1,5,dt,5,-,3,0.17045454545454544,0.970125786163522,0.703125,0.7380382775119617,0.27439024390243905,0.8383152173913043,64,836,617,219,19,45,0.7355555555555555,0.7205816387559809,5,1246.3271307945251
1,5,dt,5,-,4,0.18994413407821228,0.9583911234396671,0.53125,0.8265550239234449,0.27983539094650206,0.8876043673731534,64,836,691,145,30,34,0.8055555555555556,0.6789025119617225,5,576.4952232837677
1,5,dt,5,-,8,0.14334470989761092,0.9637561779242174,0.65625,0.6997607655502392,0.23529411764705882,0.8108108108108107,64,836,585,251,22,42,0.6966666666666667,0.6780053827751197,5,1332.4034974575043
0,5,knn,5,-,1,0.5238095238095238,0.9397042093287827,0.171875,0.9880382775119617,0.2588235294117647,0.963265306122449,64,836,826,10,53,11,0.93,0.5799566387559809,5,5679.310462236404
1,5,dt,5,-,9,0.1322314049586777,0.9702048417132216,0.75,0.6232057416267942,0.22482435597189696,0.7589220684632192,64,836,521,315,16,48,0.6322222222222222,0.6866028708133971,5,1296.6450097560883
0,5,knn,5,-,7,0.5,0.937641723356009,0.140625,0.9892344497607656,0.21951219512195122,0.9627473806752037,64,836,827,9,55,9,0.9288888888888889,0.5649297248803827,5,3571.854630947113
1,5,dt,5,-,5,0.18468468468468469,0.9660766961651918,0.640625,0.7834928229665071,0.2867132867132867,0.8652575957727873,64,836,655,181,23,41,0.7733333333333333,0.7120589114832536,5,2040.6139347553253
1,40,nb,5,-,6,0.247663551402,0.983965014577,0.828125,0.807416267943,0.381294964029,0.886990801577,64,836,675,161,11,53,0.808888888889,0.817770633971,34,7127.739595651627
1,5,dt,5,-,10,0.15460526315789475,0.9714765100671141,0.734375,0.6925837320574163,0.2554347826086957,0.808659217877095,64,836,579,257,17,47,0.6955555555555556,0.7134793660287081,5,1718.296416759491
0,5,knn,5,-,2,0.5,0.9386363636363636,0.15625,0.9880382775119617,0.23809523809523808,0.9627039627039626,64,836,826,10,54,10,0.9288888888888889,0.5721441387559809,5,2609.3144094944
0,5,knn,5,-,8,0.625,0.9338565022421524,0.078125,0.9964114832535885,0.1388888888888889,0.9641203703703703,64,836,833,3,59,5,0.9311111111111111,0.5372682416267942,5,3385.444145679474
1,40,svm,5,-,1,0.26666666666666666,0.9829787234042553,0.8125,0.8289473684210527,0.4015444015444016,0.899415963659961,64,836,693,143,12,52,0.8277777777777777,0.8207236842105263,25,9747.624458551407
1,40,nb,5,-,1,0.351145038168,0.976592977893,0.71875,0.898325358852,0.471794871795,0.935825545171,64,836,751,85,18,46,0.885555555556,0.808537679426,33,11373.033158779144
0,5,knn,5,-,9,0.55,0.9397727272727273,0.171875,0.9892344497607656,0.2619047619047619,0.9638694638694639,64,836,827,9,53,11,0.9311111111111111,0.5805547248803827,5,6543.42738866806
0,5,knn,5,-,3,0.48,0.9405714285714286,0.1875,0.9844497607655502,0.2696629213483146,0.9620105201636471,64,836,823,13,52,12,0.9277777777777778,0.5859748803827751,5,10363.573449850082
0,5,knn,5,-,10,0.46153846153846156,0.9405034324942791,0.1875,0.9832535885167464,0.26666666666666666,0.9614035087719297,64,836,822,14,52,12,0.9266666666666666,0.5853767942583732,5,2787.7431704998016
1,40,nb,5,-,2,0.252577319588,0.978753541076,0.765625,0.826555023923,0.37984496124,0.896238651102,64,836,691,145,15,49,0.822222222222,0.796090011962,36,8200.82215833664
0,5,knn,5,-,4,0.5,0.9366515837104072,0.125,0.9904306220095693,0.2,0.9627906976744186,64,836,828,8,56,8,0.9288888888888889,0.5577153110047847,5,3159.6240956783295
1,40,nb,5,-,7,0.295180722892,0.979564032698,0.765625,0.86004784689,0.426086956522,0.915923566879,64,836,719,117,15,49,0.853333333333,0.812836423445,38,14739.042543172836
1,40,svm,5,-,6,0.28272251308900526,0.9858956276445698,0.84375,0.8361244019138756,0.42352941176470593,0.9048543689320389,64,836,699,137,10,54,0.8366666666666667,0.8399372009569378,40,23659.120156288147
1,40,svm,5,-,2,0.2840909090909091,0.9806629834254144,0.78125,0.8492822966507177,0.41666666666666663,0.9102564102564104,64,836,710,126,14,50,0.8444444444444444,0.8152661483253588,39,18016.41483592987
0,5,knn,5,-,5,0.5625,0.9377828054298643,0.140625,0.9916267942583732,0.225,0.963953488372093,64,836,829,7,55,9,0.9311111111111111,0.5661258971291866,5,6602.700527906418
1,40,nb,5,-,3,0.293103448276,0.982093663912,0.796875,0.852870813397,0.428571428571,0.912932138284,64,836,713,123,13,51,0.848888888889,0.824872906699,27,13101.358022928238
1,40,mlp,15,relu,6,0.208695652174,0.976119402985,0.75,0.782296650718,0.326530612245,0.868525896414,64,836,654,182,16,48,0.78,0.766148325359,40,40022.64094758034
1,40,nb,5,-,8,0.290697674419,0.980769230769,0.78125,0.854066985646,0.423728813559,0.913043478261,64,836,714,122,14,50,0.848888888889,0.817658492823,39,18693.175953388214
1,40,svm,5,-,7,0.2874251497005988,0.9781718963165075,0.75,0.8576555023923444,0.4155844155844155,0.9139579349904398,64,836,717,119,16,48,0.85,0.8038277511961722,40,22037.995224952698
1,40,nb,5,-,4,0.295180722892,0.979564032698,0.765625,0.86004784689,0.426086956522,0.915923566879,64,836,719,117,15,49,0.853333333333,0.812836423445,39,15365.533236265182
1,40,nb,5,-,9,0.380952380952,0.969811320755,0.625,0.922248803828,0.473372781065,0.945432250153,64,836,771,65,24,40,0.901111111111,0.773624401914,25,9908.636088848114
1,40,svm,5,-,3,0.23394495412844038,0.9809384164222874,0.796875,0.8002392344497608,0.3617021276595745,0.8814229249011857,64,836,669,167,13,51,0.8,0.7985571172248803,40,24798.17975783348
1,40,nb,5,-,5,0.290502793296,0.983356449376,0.8125,0.848086124402,0.427983539095,0.910725754656,64,836,709,127,12,52,0.845555555556,0.830293062201,37,10853.04309129715
1,40,svm,5,-,8,0.22844827586206898,0.9835329341317365,0.828125,0.7858851674641149,0.35810810810810817,0.8736702127659576,64,836,657,179,11,53,0.7888888888888889,0.8070050837320575,38,19857.092199087143
1,40,svm,5,-,4,0.3013698630136986,0.9734748010610079,0.6875,0.8779904306220095,0.41904761904761906,0.9232704402515723,64,836,734,102,20,44,0.8644444444444445,0.7827452153110047,40,13525.227983236313
1,40,svm,5,-,9,0.22171945701357465,0.9779086892488954,0.765625,0.7942583732057417,0.343859649122807,0.8765676567656765,64,836,664,172,15,49,0.7922222222222223,0.7799416866028709,39,1712.9695980548859
1,40,nb,5,-,10,0.353383458647,0.977835723598,0.734375,0.897129186603,0.477157360406,0.93574547723,64,836,750,86,17,47,0.885555555556,0.815752093301,37,17097.49173116684
1,40,mlp,15,relu,1,0.11974789916,0.983490566038,0.890625,0.498803827751,0.211111111111,0.661904761905,64,836,417,419,7,57,0.526666666667,0.694714413876,40,74079.858679533
1,40,svm,5,-,5,0.27918781725888325,0.9871977240398293,0.859375,0.8301435406698564,0.421455938697318,0.9018843404808318,64,836,694,142,9,55,0.8322222222222222,0.8447592703349283,38,17238.714442014694
1,40,svm,5,-,10,0.281437125748503,0.9768076398362893,0.734375,0.8564593301435407,0.40692640692640686,0.9126832377310389,64,836,716,120,17,47,0.8477777777777777,0.7954171650717703,36,16145.348926067352
1,40,mlp,15,relu,7,0.144254278729,0.989816700611,0.921875,0.581339712919,0.249471458774,0.732479276564,64,836,486,350,5,59,0.605555555556,0.751607356459,35,45831.84486603737
1,40,mlp,15,relu,2,0.180555555556,0.963450292398,0.609375,0.788277511962,0.278571428571,0.867105263158,64,836,659,177,25,39,0.775555555556,0.698826255981,39,40885.51383447647
1,40,mlp,15,relu,8,0.18954248366,0.989898989899,0.90625,0.703349282297,0.313513513514,0.822377622378,64,836,588,248,6,58,0.717777777778,0.804799641148,40,58187.916593790054
1,40,mlp,15,relu,3,0.18,0.983333333333,0.84375,0.705741626794,0.296703296703,0.821727019499,64,836,590,246,10,54,0.715555555556,0.774745813397,38,31785.991847515106
1,5,nb,5,-,6,0.245810055866,0.97226074896,0.6875,0.838516746411,0.362139917695,0.900449582531,64,836,701,135,20,44,0.827777777778,0.763008373206,5,582.3816297054291
1,5,svm,5,-,1,0.205607476635514,0.9708454810495627,0.6875,0.7966507177033493,0.31654676258992803,0.8751642575558476,64,836,666,170,20,44,0.7888888888888889,0.7420753588516746,5,897.0346057415009
1,5,svm,5,-,6,0.24203821656050956,0.9650067294751009,0.59375,0.8576555023923444,0.3438914027149322,0.9081697276757441,64,836,717,119,26,38,0.8388888888888889,0.7257027511961722,5,995.4918494224548
1,5,nb,5,-,1,0.218274111675,0.97012802276,0.671875,0.815789473684,0.329501915709,0.886289798571,64,836,682,154,21,43,0.805555555556,0.743832236842,5,1395.1684882640839
1,5,nb,5,-,7,0.317073170732,0.953545232274,0.40625,0.933014354067,0.356164383562,0.943168077388,64,836,780,56,38,26,0.895555555556,0.669632177033,5,812.2358102798462
1,5,svm,5,-,2,0.25161290322580643,0.9664429530201343,0.609375,0.861244019138756,0.3561643835616438,0.9108159392789376,64,836,720,116,25,39,0.8433333333333334,0.735309509569378,5,951.3790900707245
1,5,nb,5,-,2,0.219512195122,0.972661870504,0.703125,0.808612440191,0.334572490706,0.883082952319,64,836,676,160,19,45,0.801111111111,0.755868720096,5,749.6034235954285
1,5,svm,5,-,7,0.23417721518987342,0.9636118598382749,0.578125,0.8552631578947368,0.3333333333333333,0.9062103929024081,64,836,715,121,27,37,0.8355555555555556,0.7166940789473685,3,1119.8039798736572
1,5,nb,5,-,8,0.233009708738,0.976945244957,0.75,0.811004784689,0.355555555556,0.886274509804,64,836,678,158,16,48,0.806666666667,0.780502392344,5,925.6563062667847
