balance,DEEP MAX,classifier,P1,P2,#Exec,PPV_S,PPV_NS,TPR_S,TPR_NS,F1_S,F1_NS,SUP_S,SUP_NS,TN,FP,FN,TP,Acc,AUC,Deep,Training Time
1,40,knn,7,-,1,0.8020050125313283,0.8323863636363636,0.8443271767810027,0.7876344086021505,0.8226221079691517,0.8093922651933702,379,372,293,79,59,320,0.8162450066577897,0.8159807926915765,33,9451.925744771957
1,40,svm,-1,-,1,0.7801608579088471,0.8042328042328042,0.7972602739726027,0.7875647668393783,0.7886178861788617,0.7958115183246073,365,386,304,82,74,291,0.7922769640479361,0.7924125204059905,36,12547.92564201355
1,40,nb,-1,-,1,0.724576271186,0.867383512545,0.902374670185,0.650537634409,0.803760282021,0.743471582181,379,372,242,130,37,342,0.777629826897,0.776456152297,40,13709.886744499207
1,40,knn,5,-,1,0.7268408551068883,0.7909090909090909,0.816,0.6941489361702128,0.7688442211055275,0.7393767705382436,375,376,261,115,69,306,0.7549933422103862,0.7550744680851064,37,15070.742496490479
1,40,knn,9,-,1,0.7506172839506173,0.7861271676300579,0.8042328042328042,0.7292225201072386,0.776500638569604,0.7566063977746871,378,373,272,101,74,304,0.7669773635153129,0.7667276621700214,39,18736.279327869415
1,40,knn,7,-,2,0.7380952380952381,0.8157099697885196,0.8355795148247979,0.7105263157894737,0.783817951959545,0.7594936708860759,371,380,270,110,61,310,0.7723035952063915,0.7730529153071358,40,11144.71526145935
1,40,knn,3,-,1,0.7129629629629629,0.780564263322884,0.8148148148148148,0.6675603217158177,0.7604938271604937,0.7196531791907514,378,373,249,124,70,308,0.7416777629826897,0.7411875682653163,39,23408.097706079483
1,40,knn,9,-,2,0.7268722466960352,0.8484848484848485,0.88,0.6702127659574468,0.7961399276236429,0.74888558692422,375,376,252,124,45,330,0.7749667110519307,0.7751063829787234,27,10232.953887462616
1,40,knn,5,-,2,0.7868421052631579,0.8059299191374663,0.8059299191374663,0.7868421052631579,0.796271637816245,0.796271637816245,371,380,299,81,72,299,0.796271637816245,0.7963860122003121,39,20816.032443523407
1,40,nb,-1,-,2,0.742243436754,0.822289156627,0.840540540541,0.716535433071,0.788339670469,0.765778401122,370,381,273,108,59,311,0.777629826897,0.778537986806,34,23302.463478326797
