balance,DEEP MAX,classifier,P1,P2,#Exec,PPV_S,PPV_NS,TPR_S,TPR_NS,F1_S,F1_NS,SUP_S,SUP_NS,TN,FP,FN,TP,Acc,AUC,Deep,Training Time
1,10,nb,5,-,1,0.243243243243,0.995157384988,0.818181818182,0.936218678815,0.375,0.964788732394,22,878,822,56,4,18,0.933333333333,0.877200248499,10,2823.6319830417633
1,10,nb,5,-,2,0.109375,0.998587570621,0.954545454545,0.805239179954,0.196261682243,0.891551071879,22,878,707,171,1,21,0.808888888889,0.87989231725,10,2147.706573486328
1,10,dt,5,-,1,0.0794223826715,1.0,1.0,0.709567198178,0.147157190635,0.830113257828,22,878,623,255,0,22,0.716666666667,0.854783599089,10,5220.235040903091
1,10,nb,5,-,3,0.159292035398,0.994917407878,0.818181818182,0.891799544419,0.266666666667,0.940540540541,22,878,783,95,4,18,0.89,0.8549906813,10,3174.2622010707855
1,10,dt,5,-,2,0.119760479042,0.99727148704,0.909090909091,0.832574031891,0.21164021164,0.907510862818,22,878,731,147,2,20,0.834444444444,0.870832470491,10,3835.7247183322906
1,10,nb,5,-,4,0.13475177305,0.99604743083,0.863636363636,0.861047835991,0.233128834356,0.923640806353,22,878,756,122,3,19,0.861111111111,0.862342099814,10,2675.098107814789
1,10,dt,5,-,3,0.0836653386454,0.998459167951,0.954545454545,0.738041002278,0.153846153846,0.848722986248,22,878,648,230,1,21,0.743333333333,0.846293228412,10,3883.9922318458557
1,10,nb,5,-,5,0.136054421769,0.997343957503,0.909090909091,0.855353075171,0.236686390533,0.920907418761,22,878,751,127,2,20,0.856666666667,0.882221992131,10,3017.927111387253
1,10,dt,5,-,4,0.0904522613065,0.994293865906,0.818181818182,0.793849658314,0.162895927602,0.882837238759,22,878,697,181,4,18,0.794444444444,0.806015738248,10,2832.145583629608
1,10,nb,5,-,6,0.178571428571,0.997461928934,0.909090909091,0.895216400911,0.298507462687,0.943577430972,22,878,786,92,2,20,0.895555555556,0.902153655001,10,2886.4959423542023
1,10,dt,5,-,5,0.105527638191,0.998573466476,0.954545454545,0.797266514806,0.190045248869,0.886637112096,22,878,700,178,1,21,0.801111111111,0.875905984676,10,2150.529455423355
1,10,nb,5,-,7,0.152,0.996129032258,0.863636363636,0.879271070615,0.258503401361,0.934059286146,22,878,772,106,3,19,0.878888888889,0.871453717126,10,2061.347569465637
1,10,nb,5,-,8,0.124183006536,0.995983935743,0.863636363636,0.847380410023,0.217142857143,0.915692307692,22,878,744,134,3,19,0.847777777778,0.85550838683,10,2445.1692628860474
1,10,nb,5,-,9,0.137254901961,0.998661311914,0.954545454545,0.849658314351,0.24,0.918153846154,22,878,746,132,1,21,0.852222222222,0.902101884448,10,1262.3955972194672
1,10,dt,5,-,6,0.14598540146,0.997378768021,0.909090909091,0.866742596811,0.251572327044,0.927483241926,22,878,761,117,2,20,0.867777777778,0.887916752951,10,4599.969000816345
1,10,nb,5,-,10,0.118343195266,0.997264021888,0.909090909091,0.830296127563,0.20942408377,0.906152889994,22,878,729,149,2,20,0.832222222222,0.869693518327,10,2949.053302526474
1,10,dt,5,-,7,0.0952380952381,0.997101449275,0.909090909091,0.783599088838,0.172413793103,0.877551020408,22,878,688,190,2,20,0.786666666667,0.846344998965,10,3595.363604068756
1,10,dt,5,-,8,0.103092783505,0.99716713881,0.909090909091,0.801822323462,0.185185185185,0.888888888889,22,878,704,174,2,20,0.804444444444,0.855456616277,10,2050.735247373581
1,10,dt,5,-,9,0.10752688172,0.997198879552,0.909090909091,0.810933940774,0.192307692308,0.894472361809,22,878,712,166,2,20,0.813333333333,0.860012424933,10,3099.9104177951813
1,10,dt,5,-,10,0.092050209205,1.0,1.0,0.75284738041,0.168582375479,0.858999350227,22,878,661,217,0,22,0.758888888889,0.876423690205,10,2955.0486488342285
