[START] Pre-training step:
>> Epoch 1 finished 	RBM Reconstruction error 1.180170
>> Epoch 2 finished 	RBM Reconstruction error 0.894077
>> Epoch 3 finished 	RBM Reconstruction error 0.697130
>> Epoch 4 finished 	RBM Reconstruction error 0.588006
>> Epoch 5 finished 	RBM Reconstruction error 0.559418
>> Epoch 6 finished 	RBM Reconstruction error 0.586537
>> Epoch 7 finished 	RBM Reconstruction error 0.529815
>> Epoch 8 finished 	RBM Reconstruction error 0.505300
>> Epoch 9 finished 	RBM Reconstruction error 0.508331
>> Epoch 10 finished 	RBM Reconstruction error 0.472624
>> Epoch 11 finished 	RBM Reconstruction error 0.444763
>> Epoch 12 finished 	RBM Reconstruction error 0.434866
>> Epoch 13 finished 	RBM Reconstruction error 0.438720
>> Epoch 14 finished 	RBM Reconstruction error 0.422482
>> Epoch 15 finished 	RBM Reconstruction error 0.434039
>> Epoch 16 finished 	RBM Reconstruction error 0.438285
>> Epoch 17 finished 	RBM Reconstruction error 0.427498
>> Epoch 18 finished 	RBM Reconstruction error 0.382077
>> Epoch 19 finished 	RBM Reconstruction error 0.378147
>> Epoch 20 finished 	RBM Reconstruction error 0.407224
>> Epoch 21 finished 	RBM Reconstruction error 0.364577
>> Epoch 22 finished 	RBM Reconstruction error 0.371723
>> Epoch 23 finished 	RBM Reconstruction error 0.356686
>> Epoch 24 finished 	RBM Reconstruction error 0.366222
>> Epoch 25 finished 	RBM Reconstruction error 0.353462
>> Epoch 26 finished 	RBM Reconstruction error 0.374451
>> Epoch 27 finished 	RBM Reconstruction error 0.355806
>> Epoch 28 finished 	RBM Reconstruction error 0.375489
>> Epoch 29 finished 	RBM Reconstruction error 0.388722
>> Epoch 30 finished 	RBM Reconstruction error 0.374703
>> Epoch 31 finished 	RBM Reconstruction error 0.348549
>> Epoch 32 finished 	RBM Reconstruction error 0.347206
>> Epoch 33 finished 	RBM Reconstruction error 0.327080
>> Epoch 34 finished 	RBM Reconstruction error 0.328309
>> Epoch 35 finished 	RBM Reconstruction error 0.329055
>> Epoch 36 finished 	RBM Reconstruction error 0.333469
>> Epoch 37 finished 	RBM Reconstruction error 0.324103
>> Epoch 38 finished 	RBM Reconstruction error 0.333811
>> Epoch 39 finished 	RBM Reconstruction error 0.333547
>> Epoch 40 finished 	RBM Reconstruction error 0.320456
>> Epoch 41 finished 	RBM Reconstruction error 0.316367
>> Epoch 42 finished 	RBM Reconstruction error 0.337870
>> Epoch 43 finished 	RBM Reconstruction error 0.318916
>> Epoch 44 finished 	RBM Reconstruction error 0.305818
>> Epoch 45 finished 	RBM Reconstruction error 0.351558
>> Epoch 46 finished 	RBM Reconstruction error 0.345424
>> Epoch 47 finished 	RBM Reconstruction error 0.319052
>> Epoch 48 finished 	RBM Reconstruction error 0.317390
>> Epoch 49 finished 	RBM Reconstruction error 0.336845
>> Epoch 50 finished 	RBM Reconstruction error 0.326738
>> Epoch 51 finished 	RBM Reconstruction error 0.308476
>> Epoch 52 finished 	RBM Reconstruction error 0.317815
>> Epoch 53 finished 	RBM Reconstruction error 0.305148
>> Epoch 54 finished 	RBM Reconstruction error 0.308002
>> Epoch 55 finished 	RBM Reconstruction error 0.297020
>> Epoch 56 finished 	RBM Reconstruction error 0.302695
>> Epoch 57 finished 	RBM Reconstruction error 0.295620
>> Epoch 58 finished 	RBM Reconstruction error 0.314265
>> Epoch 59 finished 	RBM Reconstruction error 0.296597
>> Epoch 60 finished 	RBM Reconstruction error 0.327260
>> Epoch 61 finished 	RBM Reconstruction error 0.294382
>> Epoch 62 finished 	RBM Reconstruction error 0.288867
>> Epoch 63 finished 	RBM Reconstruction error 0.293080
>> Epoch 64 finished 	RBM Reconstruction error 0.285968
>> Epoch 65 finished 	RBM Reconstruction error 0.309194
>> Epoch 66 finished 	RBM Reconstruction error 0.313659
>> Epoch 67 finished 	RBM Reconstruction error 0.321213
>> Epoch 68 finished 	RBM Reconstruction error 0.288982
>> Epoch 69 finished 	RBM Reconstruction error 0.285960
>> Epoch 70 finished 	RBM Reconstruction error 0.282779
>> Epoch 71 finished 	RBM Reconstruction error 0.292028
>> Epoch 72 finished 	RBM Reconstruction error 0.279092
>> Epoch 73 finished 	RBM Reconstruction error 0.273057
>> Epoch 74 finished 	RBM Reconstruction error 0.276376
>> Epoch 75 finished 	RBM Reconstruction error 0.286272
>> Epoch 76 finished 	RBM Reconstruction error 0.282778
>> Epoch 77 finished 	RBM Reconstruction error 0.288298
>> Epoch 78 finished 	RBM Reconstruction error 0.282067
>> Epoch 79 finished 	RBM Reconstruction error 0.276543
>> Epoch 80 finished 	RBM Reconstruction error 0.285173
>> Epoch 81 finished 	RBM Reconstruction error 0.285553
>> Epoch 82 finished 	RBM Reconstruction error 0.275083
>> Epoch 83 finished 	RBM Reconstruction error 0.298216
>> Epoch 84 finished 	RBM Reconstruction error 0.272531
>> Epoch 85 finished 	RBM Reconstruction error 0.283008
>> Epoch 86 finished 	RBM Reconstruction error 0.270900
>> Epoch 87 finished 	RBM Reconstruction error 0.287272
>> Epoch 88 finished 	RBM Reconstruction error 0.263685
>> Epoch 89 finished 	RBM Reconstruction error 0.272503
>> Epoch 90 finished 	RBM Reconstruction error 0.289975
>> Epoch 91 finished 	RBM Reconstruction error 0.260119
>> Epoch 92 finished 	RBM Reconstruction error 0.269388
>> Epoch 93 finished 	RBM Reconstruction error 0.263002
>> Epoch 94 finished 	RBM Reconstruction error 0.263316
>> Epoch 95 finished 	RBM Reconstruction error 0.267411
>> Epoch 96 finished 	RBM Reconstruction error 0.259989
>> Epoch 97 finished 	RBM Reconstruction error 0.271828
>> Epoch 98 finished 	RBM Reconstruction error 0.273313
>> Epoch 99 finished 	RBM Reconstruction error 0.268601
>> Epoch 100 finished 	RBM Reconstruction error 0.258896
>> Epoch 101 finished 	RBM Reconstruction error 0.252261
>> Epoch 102 finished 	RBM Reconstruction error 0.260564
>> Epoch 103 finished 	RBM Reconstruction error 0.274791
>> Epoch 104 finished 	RBM Reconstruction error 0.250648
>> Epoch 105 finished 	RBM Reconstruction error 0.264562
>> Epoch 106 finished 	RBM Reconstruction error 0.255444
>> Epoch 107 finished 	RBM Reconstruction error 0.252278
>> Epoch 108 finished 	RBM Reconstruction error 0.257623
>> Epoch 109 finished 	RBM Reconstruction error 0.260569
>> Epoch 110 finished 	RBM Reconstruction error 0.270653
>> Epoch 111 finished 	RBM Reconstruction error 0.260051
>> Epoch 112 finished 	RBM Reconstruction error 0.249462
>> Epoch 113 finished 	RBM Reconstruction error 0.255013
>> Epoch 114 finished 	RBM Reconstruction error 0.252542
>> Epoch 115 finished 	RBM Reconstruction error 0.249352
>> Epoch 116 finished 	RBM Reconstruction error 0.270225
>> Epoch 117 finished 	RBM Reconstruction error 0.249593
>> Epoch 118 finished 	RBM Reconstruction error 0.245895
>> Epoch 119 finished 	RBM Reconstruction error 0.248670
>> Epoch 120 finished 	RBM Reconstruction error 0.247827
>> Epoch 121 finished 	RBM Reconstruction error 0.279278
>> Epoch 122 finished 	RBM Reconstruction error 0.243431
>> Epoch 123 finished 	RBM Reconstruction error 0.245361
>> Epoch 124 finished 	RBM Reconstruction error 0.260350
>> Epoch 125 finished 	RBM Reconstruction error 0.264857
>> Epoch 126 finished 	RBM Reconstruction error 0.259285
>> Epoch 127 finished 	RBM Reconstruction error 0.238023
>> Epoch 128 finished 	RBM Reconstruction error 0.272742
>> Epoch 129 finished 	RBM Reconstruction error 0.247108
>> Epoch 130 finished 	RBM Reconstruction error 0.248536
>> Epoch 131 finished 	RBM Reconstruction error 0.249028
>> Epoch 132 finished 	RBM Reconstruction error 0.242129
>> Epoch 133 finished 	RBM Reconstruction error 0.238525
>> Epoch 134 finished 	RBM Reconstruction error 0.239664
>> Epoch 135 finished 	RBM Reconstruction error 0.242310
>> Epoch 136 finished 	RBM Reconstruction error 0.243296
>> Epoch 137 finished 	RBM Reconstruction error 0.227565
>> Epoch 138 finished 	RBM Reconstruction error 0.238914
>> Epoch 139 finished 	RBM Reconstruction error 0.236062
>> Epoch 140 finished 	RBM Reconstruction error 0.233176
>> Epoch 141 finished 	RBM Reconstruction error 0.231895
>> Epoch 142 finished 	RBM Reconstruction error 0.229293
>> Epoch 143 finished 	RBM Reconstruction error 0.232804
>> Epoch 144 finished 	RBM Reconstruction error 0.233937
>> Epoch 145 finished 	RBM Reconstruction error 0.244316
>> Epoch 146 finished 	RBM Reconstruction error 0.245749
>> Epoch 147 finished 	RBM Reconstruction error 0.240721
>> Epoch 148 finished 	RBM Reconstruction error 0.227527
>> Epoch 149 finished 	RBM Reconstruction error 0.238035
>> Epoch 150 finished 	RBM Reconstruction error 0.248033
>> Epoch 151 finished 	RBM Reconstruction error 0.235975
>> Epoch 152 finished 	RBM Reconstruction error 0.229075
>> Epoch 153 finished 	RBM Reconstruction error 0.231806
>> Epoch 154 finished 	RBM Reconstruction error 0.237145
>> Epoch 155 finished 	RBM Reconstruction error 0.236288
>> Epoch 156 finished 	RBM Reconstruction error 0.234074
>> Epoch 157 finished 	RBM Reconstruction error 0.234137
>> Epoch 158 finished 	RBM Reconstruction error 0.229854
>> Epoch 159 finished 	RBM Reconstruction error 0.229389
>> Epoch 160 finished 	RBM Reconstruction error 0.230383
>> Epoch 161 finished 	RBM Reconstruction error 0.237673
>> Epoch 162 finished 	RBM Reconstruction error 0.229911
>> Epoch 163 finished 	RBM Reconstruction error 0.225254
>> Epoch 164 finished 	RBM Reconstruction error 0.219258
>> Epoch 165 finished 	RBM Reconstruction error 0.219120
>> Epoch 166 finished 	RBM Reconstruction error 0.222226
>> Epoch 167 finished 	RBM Reconstruction error 0.235774
>> Epoch 168 finished 	RBM Reconstruction error 0.237795
>> Epoch 169 finished 	RBM Reconstruction error 0.227962
>> Epoch 170 finished 	RBM Reconstruction error 0.227469
>> Epoch 171 finished 	RBM Reconstruction error 0.243385
>> Epoch 172 finished 	RBM Reconstruction error 0.244295
>> Epoch 173 finished 	RBM Reconstruction error 0.224239
>> Epoch 174 finished 	RBM Reconstruction error 0.234400
>> Epoch 175 finished 	RBM Reconstruction error 0.225430
>> Epoch 176 finished 	RBM Reconstruction error 0.219986
>> Epoch 177 finished 	RBM Reconstruction error 0.219464
>> Epoch 178 finished 	RBM Reconstruction error 0.223681
>> Epoch 179 finished 	RBM Reconstruction error 0.225732
>> Epoch 180 finished 	RBM Reconstruction error 0.216358
>> Epoch 181 finished 	RBM Reconstruction error 0.221788
>> Epoch 182 finished 	RBM Reconstruction error 0.227081
>> Epoch 183 finished 	RBM Reconstruction error 0.220305
>> Epoch 184 finished 	RBM Reconstruction error 0.223613
>> Epoch 185 finished 	RBM Reconstruction error 0.221579
>> Epoch 186 finished 	RBM Reconstruction error 0.214664
>> Epoch 187 finished 	RBM Reconstruction error 0.220409
>> Epoch 188 finished 	RBM Reconstruction error 0.221280
>> Epoch 189 finished 	RBM Reconstruction error 0.218404
>> Epoch 190 finished 	RBM Reconstruction error 0.213209
>> Epoch 191 finished 	RBM Reconstruction error 0.227161
>> Epoch 192 finished 	RBM Reconstruction error 0.214608
>> Epoch 193 finished 	RBM Reconstruction error 0.218891
>> Epoch 194 finished 	RBM Reconstruction error 0.213511
>> Epoch 195 finished 	RBM Reconstruction error 0.208250
>> Epoch 196 finished 	RBM Reconstruction error 0.227244
>> Epoch 197 finished 	RBM Reconstruction error 0.205712
>> Epoch 198 finished 	RBM Reconstruction error 0.223986
>> Epoch 199 finished 	RBM Reconstruction error 0.227466
>> Epoch 200 finished 	RBM Reconstruction error 0.222924
>> Epoch 201 finished 	RBM Reconstruction error 0.220155
>> Epoch 202 finished 	RBM Reconstruction error 0.218584
>> Epoch 203 finished 	RBM Reconstruction error 0.224057
>> Epoch 204 finished 	RBM Reconstruction error 0.214400
>> Epoch 205 finished 	RBM Reconstruction error 0.222029
>> Epoch 206 finished 	RBM Reconstruction error 0.218435
>> Epoch 207 finished 	RBM Reconstruction error 0.219291
>> Epoch 208 finished 	RBM Reconstruction error 0.209336
>> Epoch 209 finished 	RBM Reconstruction error 0.209194
>> Epoch 210 finished 	RBM Reconstruction error 0.211262
>> Epoch 211 finished 	RBM Reconstruction error 0.210991
>> Epoch 212 finished 	RBM Reconstruction error 0.212564
>> Epoch 213 finished 	RBM Reconstruction error 0.225440
>> Epoch 214 finished 	RBM Reconstruction error 0.229509
>> Epoch 215 finished 	RBM Reconstruction error 0.211457
>> Epoch 216 finished 	RBM Reconstruction error 0.207379
>> Epoch 217 finished 	RBM Reconstruction error 0.212263
>> Epoch 218 finished 	RBM Reconstruction error 0.205419
>> Epoch 219 finished 	RBM Reconstruction error 0.201206
>> Epoch 220 finished 	RBM Reconstruction error 0.202600
>> Epoch 221 finished 	RBM Reconstruction error 0.204236
>> Epoch 222 finished 	RBM Reconstruction error 0.223086
>> Epoch 223 finished 	RBM Reconstruction error 0.212128
>> Epoch 224 finished 	RBM Reconstruction error 0.220471
>> Epoch 225 finished 	RBM Reconstruction error 0.205203
>> Epoch 226 finished 	RBM Reconstruction error 0.206382
>> Epoch 227 finished 	RBM Reconstruction error 0.218511
>> Epoch 228 finished 	RBM Reconstruction error 0.222998
>> Epoch 229 finished 	RBM Reconstruction error 0.217913
>> Epoch 230 finished 	RBM Reconstruction error 0.207081
>> Epoch 231 finished 	RBM Reconstruction error 0.210327
>> Epoch 232 finished 	RBM Reconstruction error 0.209693
>> Epoch 233 finished 	RBM Reconstruction error 0.212606
>> Epoch 234 finished 	RBM Reconstruction error 0.217896
>> Epoch 235 finished 	RBM Reconstruction error 0.205827
>> Epoch 236 finished 	RBM Reconstruction error 0.199048
>> Epoch 237 finished 	RBM Reconstruction error 0.218996
>> Epoch 238 finished 	RBM Reconstruction error 0.213762
>> Epoch 239 finished 	RBM Reconstruction error 0.199926
>> Epoch 240 finished 	RBM Reconstruction error 0.213697
>> Epoch 241 finished 	RBM Reconstruction error 0.219100
>> Epoch 242 finished 	RBM Reconstruction error 0.220605
>> Epoch 243 finished 	RBM Reconstruction error 0.205514
>> Epoch 244 finished 	RBM Reconstruction error 0.207133
>> Epoch 245 finished 	RBM Reconstruction error 0.213197
>> Epoch 246 finished 	RBM Reconstruction error 0.194306
>> Epoch 247 finished 	RBM Reconstruction error 0.198866
>> Epoch 248 finished 	RBM Reconstruction error 0.200649
>> Epoch 249 finished 	RBM Reconstruction error 0.209452
>> Epoch 250 finished 	RBM Reconstruction error 0.208675
>> Epoch 251 finished 	RBM Reconstruction error 0.211917
>> Epoch 252 finished 	RBM Reconstruction error 0.218267
>> Epoch 253 finished 	RBM Reconstruction error 0.205242
>> Epoch 254 finished 	RBM Reconstruction error 0.206804
>> Epoch 255 finished 	RBM Reconstruction error 0.202635
>> Epoch 256 finished 	RBM Reconstruction error 0.194661
>> Epoch 257 finished 	RBM Reconstruction error 0.209361
>> Epoch 258 finished 	RBM Reconstruction error 0.197094
>> Epoch 259 finished 	RBM Reconstruction error 0.208327
>> Epoch 260 finished 	RBM Reconstruction error 0.196499
>> Epoch 261 finished 	RBM Reconstruction error 0.206966
>> Epoch 262 finished 	RBM Reconstruction error 0.205723
>> Epoch 263 finished 	RBM Reconstruction error 0.198509
>> Epoch 264 finished 	RBM Reconstruction error 0.203706
>> Epoch 265 finished 	RBM Reconstruction error 0.198088
>> Epoch 266 finished 	RBM Reconstruction error 0.206049
>> Epoch 267 finished 	RBM Reconstruction error 0.193954
>> Epoch 268 finished 	RBM Reconstruction error 0.191819
>> Epoch 269 finished 	RBM Reconstruction error 0.196625
>> Epoch 270 finished 	RBM Reconstruction error 0.197517
>> Epoch 271 finished 	RBM Reconstruction error 0.198808
>> Epoch 272 finished 	RBM Reconstruction error 0.194857
>> Epoch 273 finished 	RBM Reconstruction error 0.198474
>> Epoch 274 finished 	RBM Reconstruction error 0.205482
>> Epoch 275 finished 	RBM Reconstruction error 0.196908
>> Epoch 276 finished 	RBM Reconstruction error 0.198652
>> Epoch 277 finished 	RBM Reconstruction error 0.189584
>> Epoch 278 finished 	RBM Reconstruction error 0.190241
>> Epoch 279 finished 	RBM Reconstruction error 0.193160
>> Epoch 280 finished 	RBM Reconstruction error 0.198970
>> Epoch 281 finished 	RBM Reconstruction error 0.197578
>> Epoch 282 finished 	RBM Reconstruction error 0.198938
>> Epoch 283 finished 	RBM Reconstruction error 0.197303
>> Epoch 284 finished 	RBM Reconstruction error 0.194904
>> Epoch 285 finished 	RBM Reconstruction error 0.191388
>> Epoch 286 finished 	RBM Reconstruction error 0.190844
