[START] Pre-training step:
>> Epoch 1 finished 	RBM Reconstruction error 1.411469
>> Epoch 2 finished 	RBM Reconstruction error 1.255308
>> Epoch 3 finished 	RBM Reconstruction error 0.988115
>> Epoch 4 finished 	RBM Reconstruction error 0.823358
>> Epoch 5 finished 	RBM Reconstruction error 0.727195
>> Epoch 6 finished 	RBM Reconstruction error 0.686655
>> Epoch 7 finished 	RBM Reconstruction error 0.665317
>> Epoch 8 finished 	RBM Reconstruction error 0.636035
>> Epoch 9 finished 	RBM Reconstruction error 0.675071
>> Epoch 10 finished 	RBM Reconstruction error 0.644595
>> Epoch 11 finished 	RBM Reconstruction error 0.627986
>> Epoch 12 finished 	RBM Reconstruction error 0.579060
>> Epoch 13 finished 	RBM Reconstruction error 0.571432
>> Epoch 14 finished 	RBM Reconstruction error 0.544358
>> Epoch 15 finished 	RBM Reconstruction error 0.560414
>> Epoch 16 finished 	RBM Reconstruction error 0.534557
>> Epoch 17 finished 	RBM Reconstruction error 0.508459
>> Epoch 18 finished 	RBM Reconstruction error 0.492808
>> Epoch 19 finished 	RBM Reconstruction error 0.501454
>> Epoch 20 finished 	RBM Reconstruction error 0.505591
>> Epoch 21 finished 	RBM Reconstruction error 0.494331
>> Epoch 22 finished 	RBM Reconstruction error 0.471626
>> Epoch 23 finished 	RBM Reconstruction error 0.478682
>> Epoch 24 finished 	RBM Reconstruction error 0.453002
>> Epoch 25 finished 	RBM Reconstruction error 0.449289
>> Epoch 26 finished 	RBM Reconstruction error 0.458269
>> Epoch 27 finished 	RBM Reconstruction error 0.452381
>> Epoch 28 finished 	RBM Reconstruction error 0.439186
>> Epoch 29 finished 	RBM Reconstruction error 0.453326
>> Epoch 30 finished 	RBM Reconstruction error 0.425918
>> Epoch 31 finished 	RBM Reconstruction error 0.427956
>> Epoch 32 finished 	RBM Reconstruction error 0.432085
>> Epoch 33 finished 	RBM Reconstruction error 0.432939
>> Epoch 34 finished 	RBM Reconstruction error 0.426491
>> Epoch 35 finished 	RBM Reconstruction error 0.424091
>> Epoch 36 finished 	RBM Reconstruction error 0.454724
>> Epoch 37 finished 	RBM Reconstruction error 0.415574
>> Epoch 38 finished 	RBM Reconstruction error 0.420501
>> Epoch 39 finished 	RBM Reconstruction error 0.417471
>> Epoch 40 finished 	RBM Reconstruction error 0.416972
>> Epoch 41 finished 	RBM Reconstruction error 0.424524
>> Epoch 42 finished 	RBM Reconstruction error 0.426521
>> Epoch 43 finished 	RBM Reconstruction error 0.423376
>> Epoch 44 finished 	RBM Reconstruction error 0.415114
>> Epoch 45 finished 	RBM Reconstruction error 0.440871
>> Epoch 46 finished 	RBM Reconstruction error 0.404009
>> Epoch 47 finished 	RBM Reconstruction error 0.417206
>> Epoch 48 finished 	RBM Reconstruction error 0.399980
>> Epoch 49 finished 	RBM Reconstruction error 0.417183
>> Epoch 50 finished 	RBM Reconstruction error 0.391143
>> Epoch 51 finished 	RBM Reconstruction error 0.398424
>> Epoch 52 finished 	RBM Reconstruction error 0.390696
>> Epoch 53 finished 	RBM Reconstruction error 0.389065
>> Epoch 54 finished 	RBM Reconstruction error 0.423821
>> Epoch 55 finished 	RBM Reconstruction error 0.379524
>> Epoch 56 finished 	RBM Reconstruction error 0.385122
>> Epoch 57 finished 	RBM Reconstruction error 0.379203
>> Epoch 58 finished 	RBM Reconstruction error 0.381137
>> Epoch 59 finished 	RBM Reconstruction error 0.371735
>> Epoch 60 finished 	RBM Reconstruction error 0.405352
>> Epoch 61 finished 	RBM Reconstruction error 0.377758
>> Epoch 62 finished 	RBM Reconstruction error 0.368912
>> Epoch 63 finished 	RBM Reconstruction error 0.383929
>> Epoch 64 finished 	RBM Reconstruction error 0.384104
>> Epoch 65 finished 	RBM Reconstruction error 0.380554
>> Epoch 66 finished 	RBM Reconstruction error 0.392826
>> Epoch 67 finished 	RBM Reconstruction error 0.359512
>> Epoch 68 finished 	RBM Reconstruction error 0.419232
>> Epoch 69 finished 	RBM Reconstruction error 0.365838
>> Epoch 70 finished 	RBM Reconstruction error 0.364230
>> Epoch 71 finished 	RBM Reconstruction error 0.382201
>> Epoch 72 finished 	RBM Reconstruction error 0.363934
>> Epoch 73 finished 	RBM Reconstruction error 0.352266
>> Epoch 74 finished 	RBM Reconstruction error 0.410984
>> Epoch 75 finished 	RBM Reconstruction error 0.351489
>> Epoch 76 finished 	RBM Reconstruction error 0.353702
>> Epoch 77 finished 	RBM Reconstruction error 0.349466
>> Epoch 78 finished 	RBM Reconstruction error 0.351122
>> Epoch 79 finished 	RBM Reconstruction error 0.351433
>> Epoch 80 finished 	RBM Reconstruction error 0.363891
>> Epoch 81 finished 	RBM Reconstruction error 0.358634
>> Epoch 82 finished 	RBM Reconstruction error 0.346043
>> Epoch 83 finished 	RBM Reconstruction error 0.351524
>> Epoch 84 finished 	RBM Reconstruction error 0.348733
>> Epoch 85 finished 	RBM Reconstruction error 0.345013
>> Epoch 86 finished 	RBM Reconstruction error 0.339772
>> Epoch 87 finished 	RBM Reconstruction error 0.363372
>> Epoch 88 finished 	RBM Reconstruction error 0.365368
