[START] Pre-training step:
>> Epoch 1 finished 	RBM Reconstruction error 1.304063
>> Epoch 2 finished 	RBM Reconstruction error 1.033788
>> Epoch 3 finished 	RBM Reconstruction error 0.818983
>> Epoch 4 finished 	RBM Reconstruction error 0.644649
>> Epoch 5 finished 	RBM Reconstruction error 0.604434
>> Epoch 6 finished 	RBM Reconstruction error 0.589834
>> Epoch 7 finished 	RBM Reconstruction error 0.570019
>> Epoch 8 finished 	RBM Reconstruction error 0.541301
>> Epoch 9 finished 	RBM Reconstruction error 0.546076
>> Epoch 10 finished 	RBM Reconstruction error 0.509418
>> Epoch 11 finished 	RBM Reconstruction error 0.545857
>> Epoch 12 finished 	RBM Reconstruction error 0.475522
>> Epoch 13 finished 	RBM Reconstruction error 0.531014
>> Epoch 14 finished 	RBM Reconstruction error 0.461802
>> Epoch 15 finished 	RBM Reconstruction error 0.483571
>> Epoch 16 finished 	RBM Reconstruction error 0.447329
>> Epoch 17 finished 	RBM Reconstruction error 0.446549
>> Epoch 18 finished 	RBM Reconstruction error 0.437348
>> Epoch 19 finished 	RBM Reconstruction error 0.427215
>> Epoch 20 finished 	RBM Reconstruction error 0.487227
>> Epoch 21 finished 	RBM Reconstruction error 0.410864
>> Epoch 22 finished 	RBM Reconstruction error 0.451576
>> Epoch 23 finished 	RBM Reconstruction error 0.406020
>> Epoch 24 finished 	RBM Reconstruction error 0.406355
>> Epoch 25 finished 	RBM Reconstruction error 0.409587
>> Epoch 26 finished 	RBM Reconstruction error 0.385399
>> Epoch 27 finished 	RBM Reconstruction error 0.405883
>> Epoch 28 finished 	RBM Reconstruction error 0.390935
>> Epoch 29 finished 	RBM Reconstruction error 0.380992
>> Epoch 30 finished 	RBM Reconstruction error 0.428762
>> Epoch 31 finished 	RBM Reconstruction error 0.381813
>> Epoch 32 finished 	RBM Reconstruction error 0.390342
>> Epoch 33 finished 	RBM Reconstruction error 0.404011
>> Epoch 34 finished 	RBM Reconstruction error 0.363240
>> Epoch 35 finished 	RBM Reconstruction error 0.397543
>> Epoch 36 finished 	RBM Reconstruction error 0.384366
>> Epoch 37 finished 	RBM Reconstruction error 0.383324
>> Epoch 38 finished 	RBM Reconstruction error 0.357901
>> Epoch 39 finished 	RBM Reconstruction error 0.351127
>> Epoch 40 finished 	RBM Reconstruction error 0.354267
>> Epoch 41 finished 	RBM Reconstruction error 0.362423
>> Epoch 42 finished 	RBM Reconstruction error 0.368697
>> Epoch 43 finished 	RBM Reconstruction error 0.345021
>> Epoch 44 finished 	RBM Reconstruction error 0.350978
>> Epoch 45 finished 	RBM Reconstruction error 0.344679
>> Epoch 46 finished 	RBM Reconstruction error 0.372408
>> Epoch 47 finished 	RBM Reconstruction error 0.348698
>> Epoch 48 finished 	RBM Reconstruction error 0.359479
>> Epoch 49 finished 	RBM Reconstruction error 0.355032
>> Epoch 50 finished 	RBM Reconstruction error 0.354581
>> Epoch 51 finished 	RBM Reconstruction error 0.336043
>> Epoch 52 finished 	RBM Reconstruction error 0.333778
>> Epoch 53 finished 	RBM Reconstruction error 0.339549
>> Epoch 54 finished 	RBM Reconstruction error 0.365464
>> Epoch 55 finished 	RBM Reconstruction error 0.347709
>> Epoch 56 finished 	RBM Reconstruction error 0.358763
>> Epoch 57 finished 	RBM Reconstruction error 0.324529
>> Epoch 58 finished 	RBM Reconstruction error 0.320579
>> Epoch 59 finished 	RBM Reconstruction error 0.349954
>> Epoch 60 finished 	RBM Reconstruction error 0.330259
>> Epoch 61 finished 	RBM Reconstruction error 0.322349
>> Epoch 62 finished 	RBM Reconstruction error 0.322368
>> Epoch 63 finished 	RBM Reconstruction error 0.330064
>> Epoch 64 finished 	RBM Reconstruction error 0.326653
>> Epoch 65 finished 	RBM Reconstruction error 0.346529
>> Epoch 66 finished 	RBM Reconstruction error 0.317497
>> Epoch 67 finished 	RBM Reconstruction error 0.333010
>> Epoch 68 finished 	RBM Reconstruction error 0.330425
>> Epoch 69 finished 	RBM Reconstruction error 0.318590
>> Epoch 70 finished 	RBM Reconstruction error 0.338288
>> Epoch 71 finished 	RBM Reconstruction error 0.316603
>> Epoch 72 finished 	RBM Reconstruction error 0.316842
>> Epoch 73 finished 	RBM Reconstruction error 0.309141
>> Epoch 74 finished 	RBM Reconstruction error 0.318083
>> Epoch 75 finished 	RBM Reconstruction error 0.308688
>> Epoch 76 finished 	RBM Reconstruction error 0.303245
>> Epoch 77 finished 	RBM Reconstruction error 0.318051
>> Epoch 78 finished 	RBM Reconstruction error 0.316730
>> Epoch 79 finished 	RBM Reconstruction error 0.313187
>> Epoch 80 finished 	RBM Reconstruction error 0.317917
>> Epoch 81 finished 	RBM Reconstruction error 0.314735
>> Epoch 82 finished 	RBM Reconstruction error 0.316750
>> Epoch 83 finished 	RBM Reconstruction error 0.302591
>> Epoch 84 finished 	RBM Reconstruction error 0.328179
>> Epoch 85 finished 	RBM Reconstruction error 0.303031
>> Epoch 86 finished 	RBM Reconstruction error 0.307241
>> Epoch 87 finished 	RBM Reconstruction error 0.325026
