   	       	                                                     fitness                                                     	              size              
   	       	-----------------------------------------------------------------------------------------------------------------	--------------------------------
gen	time   	avg                      	max                      	min                    	std                      	avg    	max	min	std     
0  	7.64852	[0.01767084 2.3960396 ]  	[ 0.20905923 30.        ]	[0. 0.]                	[0.03754854 5.35673761]  	2.57426	11 	1  	2.16793 
1  	12.3869	[0.03923527 5.53465347]  	[ 0.3625731 62.       ]  	[0. 0.]                	[0.06003358 9.33381413]  	4.16832	13 	1  	3.24592 
2  	19.6285	[ 0.07092685 10.28712871]	[ 0.3625731 62.       ]  	[0. 0.]                	[ 0.08563442 13.73247696]	6.76238	19 	1  	4.09334 
3  	26.2286	[ 0.12321317 18.43564356]	[ 0.36686391 62.        ]	[0. 0.]                	[ 0.10334108 17.16109798]	8.89109	17 	2  	3.65031 
4  	25.1836	[ 0.15455409 23.91089109]	[ 0.42134831 75.        ]	[0. 0.]                	[ 0.12206066 20.64365221]	9.70297	18 	2  	3.17023 
5  	24.3752	[ 0.19391505 30.73267327]	[ 0.42134831 75.        ]	[0. 0.]                	[ 0.12929758 22.32784129]	9.73267	21 	1  	3.15253 
6  	21.0693	[ 0.25632456 41.7029703 ]	[ 0.42134831 75.        ]	[0. 0.]                	[ 0.11753453 20.8348264 ]	9.86139	16 	5  	2.58721 
7  	20.5259	[ 0.26384393 43.74257426]	[ 0.42134831 75.        ]	[0. 0.]                	[ 0.13052801 23.29307612]	9.75248	19 	2  	2.6454  
8  	19.5583	[ 0.27898994 46.34653465]	[ 0.43767313 79.        ]	[0. 0.]                	[ 0.13036424 23.72509038]	10     	16 	2  	2.54465 
9  	21.3125	[ 0.29732195 50.30693069]	[ 0.43967828 82.        ]	[0. 0.]                	[ 0.13700892 25.20598019]	10.7723	18 	7  	2.50497 
10 	21.5793	[ 0.30902044 53.23762376]	[ 0.43967828 82.        ]	[0. 0.]                	[ 0.1400326  25.67664444]	11.3465	24 	3  	3.76391 
