balance,DEEP MAX,classifier,P1,P2,#Exec,PPV_S,PPV_NS,TPR_S,TPR_NS,F1_S,F1_NS,SUP_S,SUP_NS,TN,FP,FN,TP,Acc,AUC,Deep,Training Time
1,10,knn,5,rbf,1,0.03125,1.0,1.0,0.7219730941704036,0.06060606060606061,0.8385416666666666,8,892,644,248,0,8,0.7244444444444444,0.8609865470852018,10,735.2538604736328
1,10,dt,5,rbf,1,0.0259259259259,0.998412698413,0.875,0.705156950673,0.0503597122302,0.826544021025,8,892,629,263,1,7,0.706666666667,0.790078475336,10,971.2032783031464
1,10,nb,5,rbf,1,0.0281690140845,1.0,1.0,0.690582959641,0.0547945205479,0.816976127321,8,892,616,276,0,8,0.693333333333,0.845291479821,10,1101.8633797168732
1,10,knn,5,rbf,2,0.028688524590163935,0.9984756097560976,0.875,0.734304932735426,0.05555555555555556,0.8462532299741601,8,892,655,237,1,7,0.7355555555555555,0.804652466367713,10,851.6184077262878
1,10,nb,5,rbf,2,0.0272108843537,1.0,1.0,0.679372197309,0.0529801324503,0.809078771696,8,892,606,286,0,8,0.682222222222,0.839686098655,10,610.1443917751312
1,10,svm,5,rbf,1,0.02909090909090909,1.0,1.0,0.7006726457399103,0.05653710247349823,0.8239947264337507,8,892,625,267,0,8,0.7033333333333334,0.8503363228699552,10,1943.6890902519226
1,10,dt,5,rbf,2,0.0266666666667,1.0,1.0,0.67264573991,0.0519480519481,0.804289544236,8,892,600,292,0,8,0.675555555556,0.836322869955,10,1439.5329141616821
1,10,dt,5,rbf,3,0.022792022792,1.0,1.0,0.615470852018,0.0445682451253,0.761970853574,8,892,549,343,0,8,0.618888888889,0.807735426009,8,312.5956974029541
1,10,knn,5,rbf,3,0.038834951456310676,1.0,1.0,0.7780269058295964,0.07476635514018691,0.8751576292559899,8,892,694,198,0,8,0.78,0.8890134529147983,10,1790.9516108036041
1,10,svm,5,rbf,2,0.0821917808219178,0.9975816203143894,0.75,0.9248878923766816,0.14814814814814814,0.9598603839441535,8,892,825,67,2,6,0.9233333333333333,0.8374439461883408,10,1523.9859144687653
1,10,nb,5,rbf,3,0.0412371134021,1.0,1.0,0.791479820628,0.0792079207921,0.883604505632,8,892,706,186,0,8,0.793333333333,0.895739910314,10,1630.311613559723
1,10,dt,5,rbf,4,0.0238805970149,1.0,1.0,0.633408071749,0.0466472303207,0.775566231984,8,892,565,327,0,8,0.636666666667,0.816704035874,10,932.1383516788483
1,10,mlp,15,relu,1,0.030973451327433628,0.9985163204747775,0.875,0.7544843049327354,0.059829059829059825,0.859514687100894,8,892,673,219,1,7,0.7555555555555555,0.8147421524663677,10,3740.8280625343323
