DEEP MAX,K,#Exec,PPV_S,PPV_NS,TPR_S,TPR_NS,F1_S,F1_NS,SUP_S,SUP_NS,TN,FP,FN,TP,Acc,Deep,Training Time
40,7,1,0.0,0.513196480938,0.0,1.0,0.0,0.678294573643,166,175,175,0,166,0,0.513196480938,1,918.6106350421906
40,3,1,0.841121495327,0.666666666667,0.535714285714,0.901734104046,0.654545454545,0.766584766585,168,173,156,17,78,90,0.721407624633,35,9041.195894241333
40,7,2,0.880341880342,0.691964285714,0.598837209302,0.917159763314,0.712802768166,0.788804071247,172,169,155,14,69,103,0.756598240469,40,10129.721521377563
40,5,1,0.863247863248,0.709821428571,0.60843373494,0.908571428571,0.713780918728,0.796992481203,166,175,159,16,65,101,0.762463343109,40,14316.450146436691
40,3,2,0.798387096774,0.68202764977,0.589285714286,0.85549132948,0.678082191781,0.758974358974,168,173,148,25,69,99,0.724340175953,33,8927.764956474304
40,3,3,0.859649122807,0.704845814978,0.593939393939,0.909090909091,0.702508960573,0.794044665012,165,176,160,16,67,98,0.756598240469,38,15290.103560447693
40,9,1,0.881355932203,0.690582959641,0.601156069364,0.916666666667,0.714776632302,0.787723785166,173,168,154,14,69,104,0.756598240469,38,38198.66839551926
40,7,3,0.980392156863,0.732217573222,0.609756097561,0.988700564972,0.751879699248,0.841346153846,164,177,175,2,64,100,0.806451612903,38,28016.27316713333
40,9,2,0.0,0.492668621701,0.0,1.0,0.0,0.660117878193,173,168,168,0,173,0,0.492668621701,1,919.3372011184692
40,9,3,0.0,0.49853372434,0.0,1.0,0.0,0.665362035225,171,170,170,0,171,0,0.49853372434,1,911.382194519043
40,9,4,0.0,0.495601173021,0.0,1.0,0.0,0.662745098039,172,169,169,0,172,0,0.495601173021,1,916.8719708919525
40,5,2,0.908256880734,0.715517241379,0.6,0.943181818182,0.722627737226,0.813725490196,165,176,166,10,66,99,0.777126099707,40,27336.398154735565
