20,7,7,0.8888888888888888,20,5488.239223718643
20,13,1,0.9,20,10692.646394252777
20,7,1,0.8851851851851852,19,11361.28322649002
20,5,7,0.903703703704,20,11207.392510414124
20,3,7,0.9074074074074074,20,11395.734282970428
20,9,1,0.885185185185,20,12225.736424922943
20,11,1,0.9037037037037037,20,13883.523880243301
20,7,8,0.8962962962962963,14,10077.249866724014
20,9,7,0.925925925926,20,15958.634664535522
20,3,1,0.9074074074074074,20,16580.857340812683
20,5,1,0.922222222222,20,16852.36302614212
20,7,2,0.8962962962962963,19,5740.837836742401
20,17,7,0.937037037037,20,17955.949845552444
20,13,7,0.9,20,18930.80796122551
20,17,1,0.925925925926,20,22319.03839302063
20,11,2,0.8962962962962963,20,9068.111692667007
20,3,8,0.8740740740740741,20,11401.468716621399
20,15,7,0.8925925925925926,20,23813.58510494232
20,5,8,0.892592592593,20,13399.195186376572
20,3,2,0.8851851851851852,20,8329.375661373138
20,5,2,0.881481481481,20,8921.760171413422
20,13,8,0.896296296296,19,6973.596497297287
20,11,3,0.9111111111111111,20,5468.073999166489
20,9,2,0.914814814815,20,17697.981899499893
20,15,1,0.9111111111111111,20,31672.5751247406
20,7,9,0.9148148148148149,20,18399.508043050766
20,7,3,0.9148148148148149,20,18491.255273103714
20,17,2,0.925925925926,20,14014.99700164795
20,3,9,0.8740740740740741,20,13425.176352024078
20,17,8,0.892592592593,20,19250.234844207764
20,5,9,0.885185185185,20,17812.496483802795
20,7,10,0.9148148148148149,20,9166.346305131912
20,9,8,0.892592592593,20,27563.655841350555
20,13,2,0.896296296296,20,33166.43062210083
20,3,10,0.9074074074074074,20,8648.175402641296
20,5,3,0.918518518519,20,19844.7523124218
20,7,4,0.8703703703703703,19,10502.781487464905
20,17,9,0.866666666667,20,9240.470814466476
20,11,4,0.8777777777777778,20,18688.02124428749
20,11,7,0.8888888888888888,20,47049.01473593712
20,17,3,0.903703703704,19,11111.651545286179
20,15,8,0.9111111111111111,20,23986.106112957
20,3,3,0.9,20,27219.589579343796
20,9,3,0.911111111111,20,22420.7641787529
20,11,5,0.8962962962962963,14,5828.537981748581
20,7,11,0.9,20,11132.595270395279
20,15,2,0.8962962962962963,20,23477.898646831512
20,15,9,0.8925925925925926,20,8829.985834121704
20,13,3,0.888888888889,20,15307.467890501022
20,17,4,0.922222222222,20,12203.009229660034
20,11,8,0.9037037037037037,19,12668.862437725067
20,3,4,0.9074074074074074,18,9749.425523757935
20,5,4,0.896296296296,20,16817.36435675621
20,5,10,0.911111111111,20,20745.257386922836
20,3,11,0.9185185185185185,20,19359.433235406876
20,15,10,0.9111111111111111,20,8886.146293640137
20,17,10,0.922222222222,20,19246.177390813828
20,11,6,0.8962962962962963,18,14252.127651929855
20,11,9,0.8925925925925926,20,8118.886059999466
20,5,5,0.892592592593,20,6599.410806179047
20,15,3,0.9037037037037037,20,14187.837908506393
20,7,5,0.9148148148148149,20,24176.921736478806
20,9,4,0.918518518519,18,19418.950899600983
20,15,11,0.9333333333333333,20,6923.134078025818
20,13,9,0.914814814815,20,49305.04828095436
20,3,5,0.8962962962962963,20,13722.536754846573
20,11,10,0.8703703703703703,20,9080.178982973099
20,9,9,0.907407407407,20,34137.70044922829
20,13,4,0.911111111111,20,18828.94628739357
20,17,11,0.862962962963,20,14391.814836740494
20,7,6,0.9296296296296296,20,12521.636410951614
20,5,11,0.914814814815,20,21439.663759708405
20,13,5,0.907407407407,19,8807.784969568253
20,9,10,0.9,20,10700.761462688446
20,5,6,0.922222222222,20,20615.989181280136
20,11,11,0.8888888888888888,20,13558.581223726273
20,3,6,0.9148148148148149,20,16741.748160123825
20,13,10,0.911111111111,20,17874.447457313538
20,15,4,0.9296296296296296,20,28042.370095968246
20,9,5,0.925925925926,20,27647.498200178146
20,9,11,0.9,20,16758.711745023727
20,17,5,0.914814814815,20,49424.67488241196
20,9,6,0.877777777778,18,10615.339144468307
20,13,11,0.896296296296,20,18845.855309009552
20,15,5,0.9185185185185185,20,15967.579799413681
20,13,6,0.911111111111,20,31941.3663854599
20,15,6,0.8888888888888888,20,11486.478672981262
20,17,6,0.914814814815,20,17927.314378023148
