DEEP MAX,K,#Exec,PPV_S,PPV_NS,TPR_S,TPR_NS,F1_S,F1_NS,SUP_S,SUP_NS,TN,FP,FN,TP,Acc,Deep,Training Time
40,3,3,0.5027777777777778,0.0,1.0,0.0,0.6691312384473198,0.0,181,179,0,179,0,181,0.5027777777777778,1,601.9137935638428
40,9,2,0.49382716049382713,0.4166666666666667,0.8839779005524862,0.08379888268156424,0.6336633663366337,0.1395348837209302,181,179,15,164,21,160,0.4861111111111111,29,5326.173512220383
40,5,5,0.4769736842105263,0.35714285714285715,0.8011049723756906,0.11173184357541899,0.597938144329897,0.1702127659574468,181,179,20,159,36,145,0.4583333333333333,38,3270.623685836792
40,5,6,0.46863468634686345,0.38202247191011235,0.6978021978021978,0.19101123595505617,0.5607064017660044,0.2546816479400749,182,178,34,144,55,127,0.44722222222222224,36,1839.3282527923584
40,5,7,0.5,0.0,1.0,0.0,0.6666666666666666,0.0,180,180,0,180,0,180,0.5,36,1511.5325915813446
40,3,4,0.49166666666666664,0.0,1.0,0.0,0.659217877094972,0.0,177,183,0,183,0,177,0.49166666666666664,1,7017.753373146057
40,9,3,0.503125,0.525,0.8944444444444445,0.11666666666666667,0.644,0.19090909090909092,180,180,21,159,19,161,0.5055555555555555,40,6897.100970745087
40,9,4,0.4554140127388535,0.2608695652173913,0.807909604519774,0.06557377049180328,0.5824847250509165,0.10480349344978167,177,183,12,171,34,143,0.4305555555555556,38,4616.129508495331
40,9,5,0.5111111111111111,0.0,1.0,0.0,0.676470588235294,0.0,184,176,0,176,0,184,0.5111111111111111,1,1258.4737808704376
40,5,8,0.473015873015873,0.4666666666666667,0.861271676300578,0.11229946524064172,0.610655737704918,0.1810344827586207,173,187,21,166,24,149,0.4722222222222222,40,9375.273857355118
40,3,5,0.47985347985347987,0.42528735632183906,0.7237569060773481,0.20670391061452514,0.5770925110132159,0.2781954887218045,181,179,37,142,50,131,0.4666666666666667,27,6904.228158950806
40,7,6,0.49693251533742333,0.35294117647058826,0.8804347826086957,0.06818181818181818,0.6352941176470589,0.11428571428571428,184,176,12,164,22,162,0.48333333333333334,40,16377.827466011047
40,9,6,0.5030674846625767,0.4411764705882353,0.8961748633879781,0.0847457627118644,0.6444007858546169,0.14218009478672985,183,177,15,162,19,164,0.49722222222222223,39,3323.5414316654205
40,7,7,0.45791245791245794,0.3492063492063492,0.768361581920904,0.12021857923497267,0.5738396624472574,0.17886178861788618,177,183,22,161,41,136,0.4388888888888889,40,7253.993633747101
40,3,6,0.48366013071895425,0.46296296296296297,0.8361581920903954,0.1366120218579235,0.6128364389233955,0.21097046413502113,177,183,25,158,29,148,0.48055555555555557,40,12317.398915052414
40,7,8,0.5048543689320388,0.39215686274509803,0.8342245989304813,0.11560693641618497,0.6290322580645161,0.17857142857142858,187,173,20,153,31,156,0.4888888888888889,37,7636.415175199509
40,3,7,0.4967532467532468,0.40384615384615385,0.8315217391304348,0.11931818181818182,0.6219512195121951,0.1842105263157895,184,176,21,155,31,153,0.48333333333333334,40,4135.662401914597
40,7,9,0.5055555555555555,0.0,1.0,0.0,0.6715867158671587,0.0,182,178,0,178,0,182,0.5055555555555555,1,583.4711966514587
40,3,8,0.4888888888888889,0.0,1.0,0.0,0.6567164179104478,0.0,176,184,0,184,0,176,0.4888888888888889,1,586.7046360969543
40,7,10,0.4913494809688581,0.36619718309859156,0.7593582887700535,0.15028901734104047,0.5966386554621849,0.21311475409836067,187,173,26,147,45,142,0.4666666666666667,40,1561.9074702262878
40,5,9,0.48580441640378547,0.4186046511627907,0.8603351955307262,0.09944751381215469,0.6209677419354839,0.1607142857142857,179,181,18,163,25,154,0.4777777777777778,40,20168.282670497894
40,3,9,0.4861111111111111,0.4722222222222222,0.7865168539325843,0.18681318681318682,0.6008583690987125,0.2677165354330709,178,182,34,148,38,140,0.48333333333333334,35,3015.2491347789764
40,3,10,0.4931972789115646,0.4393939393939394,0.7967032967032966,0.16292134831460675,0.6092436974789915,0.2377049180327869,182,178,29,149,37,145,0.48333333333333334,32,9700.934420108795
40,5,10,0.4882154882154882,0.5396825396825397,0.8333333333333334,0.1827956989247312,0.6157112526539279,0.27309236947791166,174,186,34,152,29,145,0.49722222222222223,39,10999.069225788116
40,9,7,0.5146198830409356,0.6111111111111112,0.9617486338797814,0.062146892655367235,0.6704761904761904,0.11282051282051284,183,177,11,166,7,176,0.5194444444444445,40,31533.66836833954
40,9,8,0.5077399380804953,0.4864864864864865,0.8961748633879781,0.1016949152542373,0.6482213438735178,0.16822429906542055,183,177,18,159,19,164,0.5055555555555555,38,18885.779131412506
40,9,9,0.5103857566765578,0.5652173913043478,0.945054945054945,0.07303370786516854,0.6628131021194604,0.1293532338308458,182,178,13,165,10,172,0.5138888888888888,40,19055.55911374092
40,9,10,0.5046439628482973,0.4594594594594595,0.8907103825136612,0.096045197740113,0.6442687747035574,0.1588785046728972,183,177,17,160,20,163,0.5,37,10993.861583709717
