DEEP MAX,K,#Exec,PPV_S,PPV_NS,TPR_S,TPR_NS,F1_S,F1_NS,SUP_S,SUP_NS,TN,FP,FN,TP,Acc,Deep,Training Time
40,5,1,0.769430051813,0.786301369863,0.792,0.76329787234,0.780551905388,0.774628879892,375,376,287,89,78,297,0.777629826897,35,17348.89408993721
40,3,1,0.733656174334,0.804733727811,0.821138211382,0.712041884817,0.774936061381,0.755555555556,369,382,272,110,66,303,0.765645805593,29,17731.401172876358
40,9,1,0.774752475248,0.809798270893,0.825857519789,0.755376344086,0.799489144317,0.781641168289,379,372,281,91,66,313,0.790945406125,40,23747.302421808243
40,9,2,0.751807228916,0.827380952381,0.843243243243,0.729658792651,0.794904458599,0.775453277545,370,381,278,103,58,312,0.785619174434,30,17208.47520327568
40,3,2,0.711627906977,0.791277258567,0.820375335121,0.671957671958,0.762141967621,0.726752503577,373,378,254,124,67,306,0.745672436751,40,36786.049335718155
40,5,2,0.745192307692,0.8,0.822281167109,0.716577540107,0.78184110971,0.755994358251,377,374,268,106,67,310,0.769640479361,38,37426.27705717087
40,7,1,0.756944444444,0.852664576803,0.874331550802,0.721485411141,0.81141439206,0.781609195402,374,377,272,105,47,327,0.797603195739,40,77645.41296720505
40,9,3,0.754342431762,0.813218390805,0.823848238482,0.740837696335,0.787564766839,0.775342465753,369,382,283,99,65,304,0.781624500666,39,44444.13588762283
40,5,3,0.704595185996,0.819727891156,0.858666666667,0.640957446809,0.774038461538,0.719402985075,375,376,241,135,53,322,0.749667110519,39,45966.93002033234
40,3,3,0.738823529412,0.812883435583,0.837333333333,0.704787234043,0.785,0.754985754986,375,376,265,111,61,314,0.770972037284,40,73699.29179811478
40,9,4,0.75296912114,0.827272727273,0.847593582888,0.724137931034,0.79748427673,0.772277227723,374,377,273,104,57,317,0.785619174434,31,47797.08897829056
40,9,5,0.756892230576,0.792613636364,0.805333333333,0.742021276596,0.780361757106,0.766483516484,375,376,279,97,73,302,0.773635153129,38,18765.383910894394
40,7,2,0.753488372093,0.841121495327,0.864,0.718085106383,0.804968944099,0.77474892396,375,376,270,106,51,324,0.790945406125,37,80410.8201482296
40,5,4,0.724705882353,0.779141104294,0.810526315789,0.684636118598,0.765217391304,0.728837876614,380,371,254,117,72,308,0.748335552597,36,58050.34950041771
40,9,6,0.789743589744,0.789473684211,0.802083333333,0.776566757493,0.795865633075,0.782967032967,384,367,285,82,76,308,0.789613848202,27,18604.509286642075
40,3,4,0.801608579088,0.798941798942,0.797333333333,0.803191489362,0.799465240642,0.801061007958,375,376,302,74,76,299,0.800266311585,40,60500.76109910011
40,5,5,0.806701030928,0.812672176309,0.821522309711,0.797297297297,0.814044213264,0.804911323329,381,370,295,75,68,313,0.809587217044,40,34788.64885139465
40,9,7,0.721577726218,0.815625,0.840540540541,0.685039370079,0.776529338327,0.744650499287,370,381,261,120,59,311,0.761651131824,37,23997.123237133026
40,9,8,0.792452830189,0.781578947368,0.779840848806,0.794117647059,0.786096256684,0.787798408488,377,374,297,77,83,294,0.786950732357,35,18484.43327474594
