balance,DEEP MAX,classifier,P1,P2,#Exec,PPV_S,PPV_NS,TPR_S,TPR_NS,F1_S,F1_NS,SUP_S,SUP_NS,TN,FP,FN,TP,Acc,AUC,Deep,Training Time
1,10,nb,[-1],[-1],1,0.8709677419354839,0.896551724137931,0.9,0.8666666666666667,0.8852459016393444,0.8813559322033899,60,60,52,8,6,54,0.8833333333333333,0.8833333333333333,10,33.9731559753418
1,10,nb,[-1],[-1],1,0.6944444444444444,0.7916666666666666,0.8333333333333334,0.6333333333333333,0.7575757575757577,0.7037037037037038,60,60,38,22,10,50,0.7333333333333333,0.7333333333333334,1,3.876707077026367
1,10,nb,[-1],[-1],1,0.7777777777777778,0.9166666666666666,0.9333333333333333,0.7333333333333333,0.8484848484848485,0.8148148148148148,60,60,44,16,4,56,0.8333333333333334,0.8333333333333334,8,4.173518419265747
1,10,nb,[-1],[-1],1,0.7931034482758621,0.7741935483870968,0.7666666666666667,0.8,0.7796610169491527,0.7868852459016393,60,60,48,12,14,46,0.7833333333333333,0.7833333333333333,3,4.117666006088257
1,10,nb,[-1],[-1],1,0.7777777777777778,0.8070175438596491,0.8166666666666667,0.7666666666666667,0.7967479674796747,0.7863247863247863,60,60,46,14,11,49,0.7916666666666666,0.7916666666666666,10,6.296461582183838
1,10,nb,[-1],[-1],1,0.8181818181818182,0.7692307692307693,0.75,0.8333333333333334,0.7826086956521738,0.8,60,60,50,10,15,45,0.7916666666666666,0.7916666666666667,8,8.371983766555786
1,10,nb,[-1],[-1],1,0.7384615384615385,0.7818181818181819,0.8,0.7166666666666667,0.768,0.7478260869565218,60,60,43,17,12,48,0.7583333333333333,0.7583333333333333,9,7.710252285003662
1,10,nb,[-1],[-1],1,0.7543859649122807,0.7301587301587301,0.7166666666666667,0.7666666666666667,0.735042735042735,0.7479674796747968,60,60,46,14,17,43,0.7416666666666667,0.7416666666666666,8,4.055711030960083
1,10,nb,[-1],[-1],1,0.9285714285714286,0.7307692307692307,0.65,0.95,0.7647058823529412,0.8260869565217392,60,60,57,3,21,39,0.8,0.7999999999999999,1,3.735538959503174
1,10,nb,[-1],[-1],1,0.8545454545454545,0.8,0.7833333333333333,0.8666666666666667,0.817391304347826,0.832,60,60,52,8,13,47,0.825,0.825,10,801.7050535678864
1,10,nb,[-1],[-1],1,0.6790123456790124,0.8717948717948718,0.9166666666666666,0.5666666666666667,0.7801418439716312,0.6868686868686869,60,60,34,26,5,55,0.7416666666666667,0.7416666666666666,1,3.8736069202423096
1,10,nb,[-1],[-1],1,0.7014925373134329,0.7547169811320755,0.7833333333333333,0.6666666666666666,0.7401574803149608,0.7079646017699115,60,60,40,20,13,47,0.725,0.725,6,14.290870666503906
1,10,nb,[-1],[-1],1,0.8627450980392157,0.7681159420289855,0.7333333333333333,0.8833333333333333,0.7927927927927927,0.8217054263565893,60,60,53,7,16,44,0.8083333333333333,0.8083333333333333,5,4.4170143604278564
1,10,nb,[-1],[-1],1,0.855072463768116,0.9803921568627451,0.9833333333333333,0.8333333333333334,0.9147286821705427,0.9009009009009009,60,60,50,10,1,59,0.9083333333333333,0.9083333333333334,10,157.8345489501953
1,10,nb,[-1],[-1],1,0.9245283018867925,0.835820895522388,0.8166666666666667,0.9333333333333333,0.8672566371681416,0.8818897637795275,60,60,56,4,11,49,0.875,0.875,10,83.4879698753357
1,10,nb,[-1],[-1],1,0.7931034482758621,0.7741935483870968,0.7666666666666667,0.8,0.7796610169491527,0.7868852459016393,60,60,48,12,14,46,0.7833333333333333,0.7833333333333333,10,56.346134185791016
1,10,nb,[-1],[-1],1,0.9423076923076923,0.8382352941176471,0.8166666666666667,0.95,0.8749999999999999,0.890625,60,60,57,3,11,49,0.8833333333333333,0.8833333333333333,10,107.25797128677368
