balance,DEEP MAX,classifier,P1,P2,#Exec,PPV_S,PPV_NS,TPR_S,TPR_NS,F1_S,F1_NS,SUP_S,SUP_NS,TN,FP,FN,TP,Acc,AUC,Deep,Training Time
1,10,dt,5,-,1,0.17543859649122806,0.992831541218638,0.9375,0.6626794258373205,0.2955665024630541,0.7948350071736012,64,836,554,282,4,60,0.6822222222222222,0.8000897129186602,10,2258.1648473739624
1,10,nb,5,-,1,0.19344262295081968,0.9915966386554622,0.921875,0.7057416267942583,0.31978319783197834,0.8245981830887491,64,836,590,246,5,59,0.7211111111111111,0.8138083133971292,10,2521.4445989131927
1,10,svm,5,rbf,1,0.2409090909090909,0.9838235294117647,0.828125,0.8002392344497608,0.37323943661971826,0.8825857519788918,64,836,669,167,11,53,0.8022222222222222,0.8141821172248803,10,3647.0555489063263
1,10,dt,5,-,2,0.17714285714285713,0.9963636363636363,0.96875,0.6555023923444976,0.2995169082125604,0.7907647907647908,64,836,548,288,2,62,0.6777777777777778,0.8121261961722488,10,2998.175143480301
1,10,svm,5,rbf,2,0.23553719008264462,0.9893617021276596,0.890625,0.7787081339712919,0.37254901960784315,0.8714859437751005,64,836,651,185,7,57,0.7866666666666666,0.8346665669856459,10,2612.03542304039
1,10,dt,5,-,3,0.16045845272206305,0.985480943738657,0.875,0.6495215311004785,0.27118644067796605,0.7829848594087959,64,836,543,293,8,56,0.6655555555555556,0.7622607655502392,10,1515.694661617279
1,10,kmeans,2,-,1,0.186721991701,0.971168437026,0.703125,0.765550239234,0.295081967213,0.85618729097,64,836,640,196,19,45,0.761111111111,0.734337619617,10,6888.064471483231
1,10,dt,5,-,4,0.15342465753424658,0.9850467289719627,0.875,0.6303827751196173,0.26107226107226106,0.7687819110138586,64,836,527,309,8,56,0.6477777777777778,0.7526913875598086,10,1787.8797380924225
1,10,mlp,15,relu,1,0.148337595908,0.988212180747,0.90625,0.601674641148,0.254945054945,0.747955390335,64,836,503,333,6,58,0.623333333333,0.753962320574,10,16891.469873428345
1,10,mlp,15,relu,2,0.182456140351,0.980487804878,0.8125,0.721291866029,0.297994269341,0.831150930393,64,836,603,233,12,52,0.727777777778,0.766895933014,10,11046.916736364365
1,10,mlp,15,relu,3,0.167164179104,0.985840707965,0.875,0.666267942584,0.280701754386,0.795146324054,64,836,557,279,8,56,0.681111111111,0.770633971292,10,9978.392204761505
1,10,mlp,15,relu,4,0.183870967742,0.98813559322,0.890625,0.697368421053,0.304812834225,0.817671809257,64,836,583,253,7,57,0.711111111111,0.793996710526,10,7935.372668027878
