balance,DEEP MAX,classifier,P1,P2,#Exec,PPV_S,PPV_NS,TPR_S,TPR_NS,F1_S,F1_NS,SUP_S,SUP_NS,TN,FP,FN,TP,Acc,AUC,Deep,Training Time
0,10,kmeans,2,-,1,0.045454545454545456,0.998422712933754,0.8888888888888888,0.7902621722846442,0.08648648648648649,0.8822299651567945,9,801,633,168,1,8,0.7913580246913581,0.8395755305867664,6,2756.9408881664276
0,10,dt,5,-,1,0.190476190476,0.996197718631,0.571428571429,0.978829389788,0.285714285714,0.98743718593,7,803,786,17,3,4,0.975308641975,0.775128980608,10,4553.291202545166
0,10,knn,5,-,1,1.0,0.9913366336633663,0.2222222222222222,1.0,0.3636363636363636,0.9956494717215663,9,801,801,0,7,2,0.991358024691358,0.6111111111111112,10,4657.080244779587
0,10,nb,5,-,1,0.0454545454545,1.0,1.0,0.76404494382,0.0869565217391,0.866242038217,9,801,612,189,0,9,0.766666666667,0.88202247191,10,7576.313388824463
0,10,knn,5,-,2,1.0,0.9913473423980222,0.125,1.0,0.2222222222222222,0.9956548727498449,8,802,802,0,7,1,0.991358024691358,0.5625,10,3451.2674009799957
0,10,dt,5,-,2,0.3125,0.996221662469,0.625,0.986284289277,0.416666666667,0.991228070175,8,802,791,11,3,5,0.982716049383,0.805642144638,10,4487.3615000247955
0,10,nb,5,-,2,0.0360824742268,1.0,1.0,0.767123287671,0.0696517412935,0.868217054264,7,803,616,187,0,7,0.769135802469,0.883561643836,10,2515.82932639122
0,10,knn,5,-,3,1.0,0.9901112484548825,0.1111111111111111,1.0,0.19999999999999998,0.995031055900621,9,801,801,0,8,1,0.9901234567901235,0.5555555555555556,9,1933.502524614334
0,10,knn,5,-,4,1.0,0.9913473423980222,0.125,1.0,0.2222222222222222,0.9956548727498449,8,802,802,0,7,1,0.991358024691358,0.5625,8,1393.4400537014008
0,10,dt,5,-,3,0.25,0.992481203008,0.333333333333,0.988764044944,0.285714285714,0.990619136961,9,801,792,9,6,3,0.981481481481,0.661048689139,10,3319.242050409317
0,10,svm,5,rbf,1,1.0,0.991347342398,0.125,1.0,0.222222222222,0.99565487275,8,802,802,0,7,1,0.991358024691,0.5625,10,14198.449354410172
0,10,dt,5,-,4,0.172413793103,0.996158770807,0.625,0.970074812968,0.27027027027,0.982943777637,8,802,778,24,3,5,0.966666666667,0.797537406484,10,3384.409006357193
0,10,nb,5,-,3,0.0538922155689,1.0,1.0,0.802746566792,0.102272727273,0.890581717452,9,801,643,158,0,9,0.804938271605,0.901373283396,10,6081.785232543945
0,10,knn,5,-,5,1.0,0.9938042131350682,0.375,1.0,0.5454545454545454,0.9968924798011187,8,802,802,0,5,3,0.9938271604938271,0.6875,10,5832.518461465836
0,10,dt,5,-,5,0.166666666667,0.992481203008,0.25,0.98753117207,0.2,0.99,8,802,792,10,6,2,0.98024691358,0.618765586035,10,4876.092284679413
