DEEP MAX,K,#Exec,PPV_S,PPV_NS,TPR_S,TPR_NS,F1_S,F1_NS,SUP_S,SUP_NS,TN,FP,FN,TP,Acc,Deep,Training Time
40,9,1,0.493055555556,0.0,1.0,0.0,0.660465116279,0.0,142,146,0,146,0,142,0.493055555556,1,1512.6176931858063
40,7,1,0.422330097087,0.329268292683,0.612676056338,0.184931506849,0.5,0.236842105263,142,146,27,119,55,87,0.395833333333,40,5361.9774923324585
40,9,2,0.5,0.421052631579,0.850340136054,0.113475177305,0.629722921914,0.178770949721,147,141,16,125,22,125,0.489583333333,40,7112.8166308403015
40,5,1,0.5,0.48,0.820689655172,0.167832167832,0.621409921671,0.248704663212,145,143,24,119,26,119,0.496527777778,39,13972.98827958107
40,9,3,0.493055555556,0.0,1.0,0.0,0.660465116279,0.0,142,146,0,146,0,142,0.493055555556,29,8392.176069021225
40,3,1,0.492,0.394736842105,0.842465753425,0.105633802817,0.621212121212,0.166666666667,146,142,15,127,23,123,0.479166666667,37,19466.679124116898
40,9,4,0.475285171103,0.44,0.89928057554,0.0738255033557,0.621890547264,0.126436781609,139,149,11,138,14,125,0.472222222222,32,4604.249072790146
40,7,2,0.495901639344,0.409090909091,0.823129251701,0.127659574468,0.618925831202,0.194594594595,147,141,18,123,26,121,0.482638888889,35,17218.624803066254
40,5,2,0.455284552846,0.333333333333,0.8,0.0945945945946,0.580310880829,0.147368421053,140,148,14,134,28,112,0.4375,36,11189.919009923935
40,5,3,0.520833333333,0.0,1.0,0.0,0.684931506849,0.0,150,138,0,138,0,150,0.520833333333,1,754.790685415268
40,5,4,0.5,0.0,1.0,0.0,0.666666666667,0.0,144,144,0,144,0,144,0.5,39,1854.1108181476593
40,7,3,0.5,0.264705882353,0.835526315789,0.0661764705882,0.625615763547,0.105882352941,152,136,9,127,25,127,0.472222222222,39,5942.8092918396
40,9,5,0.507936507937,0.444444444444,0.864864864865,0.114285714286,0.64,0.181818181818,148,140,16,124,20,128,0.5,26,8100.045302391052
40,9,6,0.488805970149,0.45,0.922535211268,0.0616438356164,0.639024390244,0.10843373494,142,146,9,137,11,131,0.486111111111,38,3495.322605609894
40,7,4,0.478087649402,0.297297297297,0.821917808219,0.0774647887324,0.604534005038,0.122905027933,146,142,11,131,26,120,0.454861111111,39,4746.13985991478
40,5,5,0.443037974684,0.313725490196,0.75,0.108108108108,0.557029177719,0.160804020101,140,148,16,132,35,105,0.420138888889,38,11001.046040058136
40,9,7,0.496031746032,0.388888888889,0.850340136054,0.0992907801418,0.62656641604,0.158192090395,147,141,14,127,22,125,0.482638888889,36,8564.415045022964
40,7,5,0.496,0.394736842105,0.843537414966,0.106382978723,0.624685138539,0.167597765363,147,141,15,126,23,124,0.482638888889,40,9436.229330539703
40,5,6,0.484,0.421052631579,0.846153846154,0.110344827586,0.615776081425,0.174863387978,143,145,16,129,22,121,0.475694444444,40,4454.163893222809
40,7,6,0.493055555556,0.0,1.0,0.0,0.660465116279,0.0,142,146,0,146,0,142,0.493055555556,30,986.8022878170013
40,9,8,0.520833333333,0.0,1.0,0.0,0.684931506849,0.0,150,138,0,138,0,150,0.520833333333,24,2105.5218765735626
40,7,7,0.5,0.0,1.0,0.0,0.666666666667,0.0,144,144,0,144,0,144,0.5,1,741.0329866409302
40,7,8,0.5,0.0,1.0,0.0,0.666666666667,0.0,144,144,0,144,0,144,0.5,1,515.7609422206879
40,3,2,0.497872340426,0.396226415094,0.785234899329,0.151079136691,0.609375,0.21875,149,139,21,118,32,117,0.479166666667,40,30739.173033714294
40,7,9,0.452173913043,0.189655172414,0.688741721854,0.0802919708029,0.54593175853,0.112820512821,151,137,11,126,47,104,0.399305555556,35,6693.451751947403
40,7,10,0.5,0.0,1.0,0.0,0.666666666667,0.0,144,144,0,144,0,144,0.5,1,498.83779859542847
40,3,3,0.452991452991,0.203703703704,0.711409395973,0.0791366906475,0.553524804178,0.113989637306,149,139,11,128,43,106,0.40625,37,12941.852509737015
40,9,9,0.505535055351,0.529411764706,0.944827586207,0.0629370629371,0.658653846154,0.1125,145,143,9,134,8,137,0.506944444444,40,19665.001501083374
40,3,4,0.478813559322,0.403846153846,0.784722222222,0.145833333333,0.594736842105,0.214285714286,144,144,21,123,31,113,0.465277777778,40,9300.656328201294
40,3,5,0.473933649289,0.415584415584,0.689655172414,0.223776223776,0.561797752809,0.290909090909,145,143,32,111,45,100,0.458333333333,37,802.9299211502075
40,5,7,0.491666666667,0.354166666667,0.791946308725,0.122302158273,0.606683804627,0.181818181818,149,139,17,122,31,118,0.46875,40,32188.487017393112
40,9,10,0.49609375,0.375,0.863945578231,0.0851063829787,0.630272952854,0.138728323699,147,141,12,129,20,127,0.482638888889,38,12000.226277828217
