Balanced,#Exec,PPV_S,PPV_NS,TPR_S,TPR_NS,F1_S,F1_NS,SUP_S,SUP_NS,TN,FP,FN,TP,Acc,AUC0,AUC1
1,49,0.08860011813349085,0.9831365935919055,0.8333333333333334,0.5312879708383961,0.1601708489054992,0.6898047722342733,180,3292,150,30,1543,1749,0.5469470046082949,0.6823106520858648,0.6823106520858648
1,50,0.15012722646310434,0.9769173492181683,0.6555555555555556,0.7970838396111786,0.24430641821946172,0.8778855804616927,180,3292,118,62,668,2624,0.7897465437788018,0.726319697583367,0.726319697583367
1,51,0.14195979899497488,0.9749626307922272,0.6277777777777778,0.7925273390036452,0.2315573770491803,0.8743297587131368,180,3292,113,67,683,2609,0.7839861751152074,0.7101525583907115,0.7101525583907116
1,52,0.05829744948658496,0.9911699779249448,0.9777777777777777,0.13639125151883352,0.11003438574554548,0.2397863818424566,180,3292,176,4,2843,449,0.18001152073732718,0.5570845146483057,0.5570845146483057
1,53,0.0689931809065383,0.9918283963227783,0.9555555555555556,0.29495747266099637,0.12869435091657314,0.45469445094825567,180,3292,172,8,2321,971,0.329205069124424,0.625256514108276,0.625256514108276
1,54,0.14850299401197606,0.9787637466818354,0.6888888888888889,0.7840218712029161,0.2443349753694581,0.8706358576488448,180,3292,124,56,711,2581,0.779089861751152,0.7364553800459025,0.7364553800459025
1,55,0.153713298791019,0.9685447632215693,0.49444444444444446,0.8511543134872418,0.23451910408432147,0.9060630557801131,180,3292,89,91,490,2802,0.8326612903225806,0.6727993789658431,0.6727993789658431
1,56,0.08195848855774349,0.9836785938480854,0.8555555555555555,0.47600243013365734,0.149587178241865,0.6415557830092118,180,3292,154,26,1725,1567,0.49567972350230416,0.6657789928446065,0.6657789928446065
1,57,0.0905300774270399,0.9843837144450641,0.8444444444444444,0.5361482381530984,0.1635287789133943,0.6941986234021632,180,3292,152,28,1527,1765,0.5521313364055299,0.6902963412987715,0.6902963412987714
1,58,0.11487603305785124,0.9818744473916887,0.7722222222222223,0.6746658566221142,0.2,0.7997839395030609,180,3292,139,41,1071,2221,0.6797235023041475,0.7234440394221682,0.7234440394221683
1,59,0.06279838413514506,0.9879839786381842,0.95,0.22478736330498178,0.11780916293489492,0.3662459787181391,180,3292,171,9,2552,740,0.2623847926267281,0.5873936816524908,0.5873936816524908
1,60,0.1282051282051282,0.9813972715998347,0.75,0.721142162818955,0.218978102189781,0.8313780423743654,180,3292,135,45,918,2374,0.7226382488479263,0.7355710814094775,0.7355710814094776
1,61,0.07925290257445734,0.9845741113346748,0.8722222222222222,0.4459295261239368,0.14530310041647385,0.6138406857620741,180,3292,157,23,1824,1468,0.4680299539170507,0.6590758741730794,0.6590758741730796
1,62,0.1456548347613219,0.9770244821092279,0.6611111111111111,0.7879708383961118,0.238716148445336,0.8723726248528669,180,3292,119,61,698,2594,0.7813940092165899,0.7245409747536115,0.7245409747536113
1,63,0.059503570214212854,0.9905838041431262,0.9722222222222222,0.1597812879708384,0.11214354373598205,0.27517656290871045,180,3292,175,5,2766,526,0.20190092165898618,0.5660017550965303,0.5660017550965304
1,64,0.06666666666666667,0.9891540130151844,0.9444444444444444,0.2770352369380316,0.12454212454212453,0.43284290460370195,180,3292,170,10,2380,912,0.31163594470046085,0.610739840691238,0.610739840691238
1,65,0.05979381443298969,0.9893238434163701,0.9666666666666667,0.16889428918590524,0.11262135922330098,0.2885313959522574,180,3292,174,6,2736,556,0.21025345622119815,0.5677804779262859,0.567780477926286
1,66,0.08068714211348256,0.9838813668600903,0.8611111111111112,0.46354799513973266,0.1475487862922418,0.630187900061945,180,3292,155,25,1766,1526,0.4841589861751152,0.6623295531254219,0.6623295531254219
1,67,0.0630066322770818,0.9881266490765171,0.95,0.22752126366950182,0.11817553559087768,0.36987654320987656,180,3292,171,9,2543,749,0.26497695852534564,0.5887606318347509,0.5887606318347509
1,68,0.15191545574636725,0.9760589318600368,0.6388888888888888,0.8049817739975699,0.24546424759871932,0.8823039786915267,180,3292,115,65,642,2650,0.7963709677419355,0.7219353314432293,0.7219353314432293
1,69,0.07800704579768496,0.9831649831649831,0.8611111111111112,0.44349939246658565,0.14305491462851871,0.6112622985137116,180,3292,155,25,1832,1460,0.46514976958525345,0.6523052517888484,0.6523052517888484
1,70,0.11567476948868399,0.9815708644142168,0.7666666666666667,0.6795261239368166,0.20101966496722504,0.8030874169807934,180,3292,138,42,1055,2237,0.6840437788018433,0.7230963953017416,0.7230963953017415
1,71,0.1438721136767318,0.9659676864902028,0.45,0.8535844471445929,0.21803499327052492,0.9063054346073214,180,3292,81,99,482,2810,0.8326612903225806,0.6517922235722964,0.6517922235722965
1,72,0.13766519823788545,0.9785491419656787,0.6944444444444444,0.7621506682867558,0.22977941176470584,0.8568989071038251,180,3292,125,55,783,2509,0.7586405529953917,0.7282975563656002,0.7282975563656001
1,73,0.06955115244642135,0.991991991991992,0.9555555555555556,0.3010328068043742,0.12966453071993972,0.46189699370776044,180,3292,172,8,2301,991,0.33496543778801846,0.6282941811799649,0.6282941811799649
1,74,0.0708725931995084,0.9932104752667313,0.9611111111111111,0.3110571081409477,0.1320106829454407,0.47374508443210733,180,3292,173,7,2268,1024,0.34475806451612906,0.6360841096260295,0.6360841096260293
1,75,0.12868369351669942,0.9800325998370009,0.7277777777777777,0.7305589307411907,0.21869782971619367,0.83710407239819,180,3292,131,49,887,2405,0.7304147465437788,0.7291683542594843,0.7291683542594842
1,76,0.1415929203539823,0.9746363297277135,0.6222222222222222,0.7937424058323208,0.23069001029866115,0.8749372174786538,180,3292,112,68,679,2613,0.7848502304147466,0.7079823140272715,0.7079823140272715
1,77,0.08050182958703607,0.9833226427196922,0.8555555555555555,0.465674362089915,0.1471571906354515,0.6320346320346321,180,3292,154,26,1759,1533,0.48588709677419356,0.6606149588227352,0.6606149588227352
1,78,0.09355246523388117,0.9830687830687831,0.8222222222222222,0.5643985419198055,0.16799091940976166,0.7170976456966421,180,3292,148,32,1434,1858,0.5777649769585254,0.6933103820710139,0.6933103820710138
1,79,0.06,0.9855305466237942,0.95,0.1862089914945322,0.11287128712871286,0.313234542667348,180,3292,171,9,2679,613,0.22580645161290322,0.5681044957472661,0.5681044957472661
1,80,0.14648729446935724,0.970745629682483,0.5444444444444444,0.8265492102065614,0.23085983510011773,0.8928630024610336,180,3292,98,82,571,2721,0.8119239631336406,0.6854968273255028,0.685496827325503
1,81,0.09348807221147647,0.9817803227485684,0.8055555555555556,0.5729040097205347,0.16753321779318314,0.72357567619413,180,3292,145,35,1406,1886,0.5849654377880185,0.6892297826380451,0.6892297826380451
1,82,0.09015421115065243,0.9843225083986562,0.8444444444444444,0.5340218712029161,0.16291532690246516,0.6923985821189445,180,3292,152,28,1534,1758,0.5501152073732719,0.6892331578236803,0.6892331578236802
1,83,0.1397712833545108,0.9739292364990689,0.6111111111111112,0.7943499392466585,0.2275077559462254,0.8750209135017567,180,3292,110,70,677,2615,0.7848502304147466,0.7027305251788849,0.7027305251788849
1,84,0.06280014776505356,0.9869281045751634,0.9444444444444444,0.22934386391251518,0.11776931070315207,0.37219620409169335,180,3292,170,10,2537,755,0.2664170506912442,0.5868941541784798,0.5868941541784798
1,85,0.08045384218669417,0.9843444227005871,0.8666666666666667,0.4583839611178615,0.14723926380368096,0.6254922279792746,180,3292,156,24,1783,1509,0.47955069124423966,0.6625253138922641,0.6625253138922641
1,86,0.07494356659142212,0.9888623707239459,0.9222222222222223,0.3775820170109356,0.13862212943632568,0.5464937348867882,180,3292,166,14,2049,1243,0.4058179723502304,0.649902119616579,0.649902119616579
1,87,0.14496314496314497,0.9766741911211437,0.6555555555555556,0.7885783718104495,0.2374245472837022,0.8726050420168068,180,3292,118,62,696,2596,0.7816820276497696,0.7220669636830025,0.7220669636830026
1,88,0.06395786305492852,0.9877149877149877,0.9444444444444444,0.244228432563791,0.11980267794221285,0.39162201656113005,180,3292,170,10,2488,804,0.2805299539170507,0.5943364385041177,0.5943364385041178
1,89,0.05904183535762483,0.9901574803149606,0.9722222222222222,0.15279465370595383,0.11132315521628498,0.2647368421052631,180,3292,175,5,2789,503,0.19527649769585254,0.562508437964088,0.5625084379640881
1,90,0.08535242290748898,0.9849033816425121,0.8611111111111112,0.49544349939246657,0.15531062124248496,0.6592562651576395,180,3292,155,25,1661,1631,0.5144009216589862,0.6782773052517889,0.678277305251789
1,91,0.15644171779141106,0.9723404255319149,0.5666666666666667,0.8329283110571082,0.2451923076923077,0.8972513089005236,180,3292,102,78,550,2742,0.8191244239631337,0.6997974888618874,0.6997974888618874
1,92,0.08342480790340286,0.983030303030303,0.8444444444444444,0.49270959902794653,0.15184815184815184,0.6564144071226224,180,3292,152,28,1670,1622,0.5109447004608295,0.6685770217361955,0.6685770217361955
1,93,0.10446685878962536,0.9832053742802304,0.8055555555555556,0.6224179829890644,0.18494897959183673,0.7622767857142857,180,3292,145,35,1243,2049,0.6319124423963134,0.71398676927231,0.71398676927231
1,94,0.08668197474167623,0.9832369942196532,0.8388888888888889,0.5167071688942891,0.15712799167533817,0.6774193548387096,180,3292,151,29,1591,1701,0.533410138248848,0.6777980288915891,0.677798028891589
1,95,0.13441955193482688,0.980722891566265,0.7333333333333333,0.7417982989064399,0.2271944922547332,0.8446904185402975,180,3292,132,48,850,2442,0.7413594470046083,0.7375658161198866,0.7375658161198867
1,96,0.07543611504007544,0.9851961509992598,0.8888888888888888,0.4043134872417983,0.13906996957844417,0.573336205039845,180,3292,160,20,1961,1331,0.42943548387096775,0.6466011880653435,0.6466011880653435
1,97,0.06112295664534471,0.9878419452887538,0.9555555555555556,0.19744835965978128,0.11489645958583834,0.3291139240506329,180,3292,172,8,2642,650,0.2367511520737327,0.5765019576076684,0.5765019576076684
1,98,0.06597222222222222,0.9897727272727272,0.95,0.26458080194410694,0.12337662337662336,0.41754554170661556,180,3292,171,9,2421,871,0.3001152073732719,0.6072904009720534,0.6072904009720534
1,99,0.11648892534864644,0.9831335996449179,0.7888888888888889,0.6728432563791008,0.20300214438884917,0.7989179440937781,180,3292,142,38,1077,2215,0.6788594470046083,0.7308660726339948,0.7308660726339948
0,0,0.051750673335898424,0.990427568602425,0.8996655518394648,0.3864060749408689,0.09787156630889576,0.5559237037700366,299,8033,269,30,4929,3104,0.4048247719635142,0.6430358133901668,0.6430358133901668
0,1,0.05224458204334365,0.988621997471555,0.8823529411764706,0.3897333665586843,0.09864815491413957,0.559070598748883,306,8026,270,36,4898,3128,0.40782525204032644,0.6360431538675775,0.6360431538675775
0,2,0.05186385737439222,0.9902826855123675,0.8858131487889274,0.41812756434166354,0.09799043062200956,0.5879884605297665,289,8043,256,33,4680,3363,0.4343494959193471,0.6519703565652955,0.6519703565652955
0,3,0.051419800460475826,0.9900641025641026,0.8963210702341137,0.3845387775426366,0.09726002540373799,0.5539316775755402,299,8033,268,31,4944,3089,0.4029044647143543,0.6404299238883752,0.640429923888375
0,4,0.054881808838643374,0.9907701182578598,0.8929765886287625,0.4276111041951948,0.10340821068938809,0.5973913043478261,299,8033,267,32,4598,3435,0.4443110897743639,0.6602938464119787,0.6602938464119786
0,5,0.055105348460291734,0.9896937573616019,0.8859934853420195,0.41881619937694703,0.10375739080679,0.5885649242623238,307,8025,272,35,4664,3361,0.436029764762362,0.6524048423594833,0.6524048423594833
0,6,0.0535279805352798,0.99,0.8859060402684564,0.4189693801344287,0.10095602294455067,0.5887703340913066,298,8034,264,34,4668,3366,0.4356697071531445,0.6524377102014425,0.6524377102014427
0,7,0.05041211424190148,0.9910112359550561,0.9037800687285223,0.3839074741947519,0.09549745824255627,0.5534241663678738,291,8041,263,28,4954,3087,0.4020643302928469,0.6438437714616371,0.6438437714616372
0,8,0.05,0.9900373599003736,0.8888888888888888,0.39532570860268523,0.09467455621301775,0.5650319829424307,288,8044,256,32,4864,3180,0.41238598175708113,0.642107298745787,0.642107298745787
0,9,0.05436367423453447,0.989804587935429,0.8787878787878788,0.43497199751088983,0.10239309533150255,0.6043575998616635,297,8035,261,36,4540,3495,0.45079212674027846,0.6568799381493844,0.6568799381493844
0,10,0.0538371182458888,0.9906947890818859,0.9016393442622951,0.397907063660147,0.10160724182523553,0.5677717536219002,305,8027,275,30,4833,3194,0.41634661545847335,0.6497732039612211,0.649773203961221
0,11,0.05309905387140375,0.9904852521408183,0.9016393442622951,0.3890619160333873,0.10029175784099197,0.5586762075134167,305,8027,275,30,4904,3123,0.40782525204032644,0.6453506301478412,0.6453506301478412
0,12,0.052109181141439205,0.9886841254445522,0.8863636363636364,0.38110667996011965,0.09843158464034613,0.5501484213366916,308,8024,273,35,4966,3058,0.39978396543446953,0.633735158161878,0.6337351581618781
0,13,0.050212437234453455,0.9904882688649335,0.896551724137931,0.38846058194478983,0.09509875640087782,0.5580564487316899,290,8042,260,30,4918,3124,0.40614498319731157,0.6425061530413605,0.6425061530413605
0,14,0.052825077399380804,0.9895701643489254,0.8921568627450981,0.39010715175679045,0.09974424552429667,0.5596067917783736,306,8026,273,33,4895,3131,0.4085453672587614,0.6411320072509443,0.6411320072509442
0,15,0.053522771506422734,0.9899812147777082,0.8957654723127035,0.39401869158878505,0.10101010101010101,0.5636866030840538,307,8025,275,32,4863,3162,0.4125060009601536,0.6448920819507442,0.6448920819507443
0,16,0.05360333531864205,0.9896813353566009,0.8881578947368421,0.40620328849028403,0.10110466204830557,0.5759957608407665,304,8028,270,34,4767,3261,0.4237878060489678,0.6471805916135631,0.6471805916135631
0,17,0.05308056872037915,0.9888779849525678,0.89171974522293,0.37702668994761784,0.10019681517266059,0.5459142212189616,314,8018,280,34,4995,3023,0.39642342774843975,0.6343732175852739,0.6343732175852739
0,18,0.05308641975308642,0.9899193548387096,0.8805460750853242,0.42754073889787286,0.100135843198137,0.5971679263313352,293,8039,258,35,4602,3437,0.44347095535285647,0.6540434069915986,0.6540434069915986
0,19,0.05360944455196439,0.9898894154818325,0.8964401294498382,0.39050230587062196,0.10116873630387144,0.5600643546657131,309,8023,277,32,4890,3133,0.40926548247719635,0.6434712176602301,0.64347121766023
0,20,0.05324027916251246,0.9900512511305396,0.89,0.40886454183266935,0.10047036688617121,0.5787294034716716,300,8032,267,33,4748,3284,0.42618819011041764,0.6494322709163347,0.6494322709163347
0,21,0.0513595166163142,0.9891304347826086,0.8918032786885246,0.37411237074872306,0.09712551330119622,0.5428907168037602,305,8027,272,33,5024,3003,0.39306289006240996,0.6329578247186238,0.6329578247186238
0,22,0.0529994175888177,0.9889971707010374,0.8863636363636364,0.392073778664008,0.10001831837332845,0.5615350290049085,308,8024,273,35,4878,3146,0.4103456553048488,0.6392187075138221,0.6392187075138221
0,23,0.05470504184527455,0.9903874162540053,0.8903654485049833,0.423359482007222,0.10307692307692308,0.5931612002791347,301,8031,268,33,4631,3400,0.4402304368698992,0.6568624652561028,0.6568624652561027
0,24,0.05005666792595391,0.9878209348255431,0.8774834437086093,0.37372353673723535,0.09471050750536097,0.5422840621611853,302,8030,265,37,5029,3001,0.3919827172347576,0.6256034902229224,0.6256034902229223
0,25,0.05385072262918234,0.9902468759524535,0.8947368421052632,0.4047085201793722,0.1015873015873016,0.5745866124325758,304,8028,272,32,4779,3249,0.4225876140182429,0.6497226811423178,0.6497226811423178
0,26,0.0539995970179327,0.9913921044820422,0.9023569023569024,0.41568139390168013,0.10190114068441065,0.5857593826727463,297,8035,268,29,4695,3340,0.4330292846855497,0.6590191481292912,0.6590191481292912
0,27,0.05197342711996874,0.9909769757311762,0.9016949152542373,0.3962921488117457,0.09828191391095512,0.5661718958314816,295,8037,266,29,4852,3185,0.4141862698031685,0.6489935320329915,0.6489935320329915
0,28,0.05170094176436671,0.9910514541387024,0.9057239057239057,0.38593652769135034,0.09781818181818182,0.5555356503045503,297,8035,269,28,4934,3101,0.4044647143542967,0.645830216707628,0.645830216707628
0,29,0.0487165074011617,0.9879799666110184,0.8783783783783784,0.36821801891488304,0.09231315462453399,0.5364880790499501,296,8036,260,36,5077,2959,0.38634181469035045,0.6232981986466307,0.6232981986466308
0,30,0.04860335195530726,0.987508440243079,0.8758389261744967,0.3640776699029126,0.09209597741707833,0.5320116405965806,298,8034,261,37,5109,2925,0.38238118098895824,0.6199582980387046,0.6199582980387047
0,31,0.05249705072748722,0.9898336414048059,0.89,0.4000249003984064,0.09914593390271073,0.5697818762191877,300,8032,267,33,4819,3213,0.4176668266922708,0.6450124501992032,0.6450124501992032
0,32,0.051425154474785725,0.9894419306184012,0.8805460750853242,0.40801094663515364,0.09717514124293786,0.5777699489166813,293,8039,258,35,4759,3280,0.42462794047047525,0.6442785108602389,0.6442785108602389
0,33,0.05182453416149068,0.990251572327044,0.8959731543624161,0.3919591735125716,0.09798165137614678,0.5616194043160335,298,8034,267,31,4885,3149,0.4099855976956313,0.6439661639374938,0.6439661639374938
0,34,0.05280788177339901,0.9892539146453792,0.8844884488448845,0.40129530452111095,0.09966530308664931,0.5709728867623605,303,8029,268,35,4807,3222,0.4188670187229957,0.6428918766829977,0.6428918766829977
0,35,0.05229641065225782,0.9885714285714285,0.8827361563517915,0.3880373831775701,0.09874294042630716,0.5573154362416106,307,8025,271,36,4911,3114,0.40626500240038405,0.6353867697646808,0.6353867697646807
0,36,0.050235183443085606,0.9893934371892609,0.8929765886287625,0.37159218224822604,0.09511934449590309,0.5402714932126697,299,8033,267,32,5048,2985,0.39030244839174266,0.6322843854384943,0.6322843854384943
0,37,0.05403713749217609,0.9901102006216446,0.8809523809523809,0.43592933565563574,0.10182818950265382,0.605338170510495,294,8038,259,35,4534,3504,0.4516322611617859,0.6584408583040083,0.6584408583040083
0,38,0.05421932327761924,0.989492119089317,0.8807947019867549,0.42216687422166876,0.10215053763440861,0.5918296089385475,302,8030,266,36,4640,3390,0.4387902064330293,0.6514807881042118,0.6514807881042118
0,39,0.052902714483851795,0.99117199391172,0.902027027027027,0.4051767048282728,0.0999438517686693,0.5752142036922534,296,8036,267,29,4780,3256,0.4228276524243879,0.6536018659276499,0.6536018659276499
