Balanced,#Neurons,Activattion,#Exec,PPV_S,PPV_NS,TPR_S,TPR_NS,F1_S,F1_NS,SUP_S,SUP_NS,TN,FP,FN,TP,Acc,AUC0,AUC1
0,5,logistic,4,0.0,0.9642342774843975,0.0,1.0,0.0,0.9817915190028107,298,8034,0,298,0,8034,0.9642342774843975,0.5,0.5
0,5,logistic,5,0.0,0.9629140662506,0.0,1.0,0.0,0.9811066952002445,309,8023,0,309,0,8023,0.9629140662506,0.5,0.5
0,5,logistic,6,0.0,0.964114258281325,0.0,1.0,0.0,0.9817293003360831,299,8033,0,299,0,8033,0.964114258281325,0.5,0.5
0,5,logistic,7,0.0,0.9632741238598176,0.0,1.0,0.0,0.9812935566695195,306,8026,0,306,0,8026,0.9632741238598176,0.5,0.5
0,5,logistic,8,0.0,0.9630340854536726,0.0,1.0,0.0,0.9811689899730986,308,8024,0,308,0,8024,0.9630340854536726,0.5,0.5
0,5,logistic,9,0.0,0.96435429668747,0.0,1.0,0.0,0.9818537300665975,297,8035,0,297,0,8035,0.96435429668747,0.5,0.5
1,10,logistic,0,0.053673163418290856,0.9927007299270073,0.9944444444444445,0.041312272174969626,0.10184921763869134,0.07932341790609508,180,3292,179,1,3156,136,0.0907258064516129,0.517878358309707,0.5178783583097071
1,10,logistic,1,0.10842105263157895,0.9694686756542427,0.5722222222222222,0.7427095990279465,0.1823008849557522,0.8410732714138287,180,3292,103,77,847,2445,0.7338709677419355,0.6574659106250844,0.6574659106250843
1,10,logistic,2,0.22916666666666666,0.9531990521327014,0.12222222222222222,0.9775212636695019,0.15942028985507248,0.9652069586082783,180,3292,22,158,74,3218,0.9331797235023042,0.549871742945862,0.549871742945862
1,10,logistic,3,0.07388137356919876,0.9565909996017523,0.39444444444444443,0.7296476306196841,0.12445223488168274,0.8278476650008617,180,3292,71,109,890,2402,0.7122695852534562,0.5620460375320643,0.5620460375320643
1,10,logistic,4,0.1044932079414838,0.9681908548707754,0.5555555555555556,0.7396719319562576,0.17590149516270887,0.83864301704839,180,3292,100,80,857,2435,0.7301267281105991,0.6476137437559065,0.6476137437559066
1,10,logistic,5,0.05351270553064275,0.9921259842519685,0.9944444444444445,0.03827460510328068,0.10156028368794327,0.07370576191868967,180,3292,179,1,3166,126,0.08784562211981567,0.5163595247738626,0.5163595247738626
1,10,logistic,6,0.06005034160373966,0.9811866859623734,0.9277777777777778,0.20595382746051033,0.11279972982100642,0.340446899322119,180,3292,167,13,2614,678,0.24337557603686635,0.566865802619144,0.5668658026191441
1,10,logistic,7,0.11142587346553352,0.9743058433485288,0.6555555555555556,0.7141555285540705,0.19047619047619047,0.8241893076248905,180,3292,118,62,941,2351,0.7111175115207373,0.6848555420548129,0.684855542054813
1,10,logistic,8,0.08443271767810026,0.9734151329243353,0.7111111111111111,0.5783718104495748,0.15094339622641512,0.7256097560975611,180,3292,128,52,1388,1904,0.5852534562211982,0.644741460780343,0.6447414607803429
1,10,logistic,9,0.15486725663716813,0.9635761589403974,0.3888888888888889,0.8839611178614823,0.22151898734177217,0.9220532319391636,180,3292,70,110,382,2910,0.8582949308755761,0.6364250033751856,0.6364250033751856
0,10,logistic,0,0.5,0.9652811148486304,0.013651877133105802,0.9995024256748352,0.026578073089700997,0.9820937480902034,293,8039,4,289,4,8035,0.96483437349976,0.5065771514039704,0.5065771514039705
0,10,logistic,1,0.36363636363636365,0.9661404988552837,0.040955631399317405,0.9973877347928847,0.07361963190184048,0.9815154853715264,293,8039,12,281,21,8018,0.9637542006721075,0.519171683096101,0.5191716830961011
0,10,logistic,2,0.3333333333333333,0.9643028846153846,0.013289036544850499,0.999003860042336,0.025559105431309907,0.981346706623448,301,8031,4,297,8,8023,0.9633941430628901,0.5061464482935933,0.5061464482935932
0,10,logistic,3,0.36363636363636365,0.9661713181104264,0.06666666666666667,0.9956424302788844,0.11267605633802817,0.9806855110675087,300,8032,20,280,35,7997,0.9621939510321651,0.5311545484727755,0.5311545484727755
0,10,logistic,4,0.4375,0.9660240963855422,0.0472972972972973,0.9977600796416127,0.08536585365853658,0.9816356513222331,296,8036,14,282,18,8018,0.9639942390782525,0.5225286884694551,0.522528688469455
0,10,logistic,5,0.39285714285714285,0.9645953757225434,0.036065573770491806,0.9978821477513392,0.06606606606606608,0.9809564631682077,305,8027,11,294,17,8010,0.9626740278444551,0.5169738607609154,0.5169738607609156
0,10,logistic,6,0.42857142857142855,0.9640840840840841,0.009933774834437087,0.9995018679950187,0.019417475728155338,0.9814735554876185,302,8030,3,299,4,8026,0.963634181469035,0.5047178214147279,0.5047178214147279
0,10,logistic,7,0.4473684210526316,0.9659995177236557,0.056856187290969896,0.9973857836424748,0.10089020771513353,0.981441783548723,299,8033,17,282,21,8012,0.963634181469035,0.5271209854667223,0.5271209854667224
0,10,logistic,8,0.5172413793103449,0.9662772491870408,0.05084745762711865,0.9982580564887396,0.0925925925925926,0.9820073439412484,295,8037,15,280,14,8023,0.9647143542966875,0.5245527570579291,0.5245527570579291
0,10,logistic,9,0.42105263157894735,0.9652761032071376,0.05263157894736842,0.997259591429995,0.0935672514619883,0.9810072295061879,304,8028,16,288,22,8006,0.9627940470475276,0.5249455851886816,0.5249455851886817
1,13,logistic,0,0.11645813282001925,0.9757501027538019,0.6722222222222223,0.721142162818955,0.1985233798195242,0.8293449781659389,180,3292,121,59,918,2374,0.7186059907834101,0.6966821925205886,0.6966821925205887
1,13,logistic,1,0.12557077625570776,0.9730354391371341,0.6111111111111112,0.767314702308627,0.20833333333333331,0.858016304347826,180,3292,110,70,766,2526,0.7592165898617511,0.689212906709869,0.6892129067098691
1,13,logistic,2,0.11212814645308924,0.968437259430331,0.5444444444444444,0.764277035236938,0.18595825426944973,0.8543293718166385,180,3292,98,82,776,2516,0.7528801843317973,0.6543607398406911,0.6543607398406913
1,13,logistic,3,0.06666666666666667,0.9488260084286574,0.05555555555555555,0.9574726609963548,0.0606060606060606,0.9531297248261263,180,3292,10,170,140,3152,0.9107142857142857,0.5065141082759551,0.5065141082759552
1,13,logistic,4,0.13802435723951287,0.9714599341383096,0.5666666666666667,0.8065006075334143,0.2219804134929271,0.8813278008298755,180,3292,102,78,637,2655,0.7940668202764977,0.6865836371000404,0.6865836371000406
1,13,logistic,5,0.07129543336439888,0.9796380090497737,0.85,0.3945929526123937,0.13155631986242475,0.5625812039844088,180,3292,153,27,1993,1299,0.4182027649769585,0.6222964763061969,0.6222964763061968
1,13,logistic,6,0.11889596602972399,0.9731225296442688,0.6222222222222222,0.7478736330498177,0.19964349376114082,0.8457574716592237,180,3292,112,68,830,2462,0.7413594470046083,0.68504792763602,0.68504792763602
1,13,logistic,7,0.12094064949608063,0.9720822024040325,0.6,0.761543134872418,0.20130475302889098,0.8540282745699199,180,3292,108,72,785,2507,0.753168202764977,0.680771567436209,0.6807715674362089
1,13,logistic,8,0.11169652265542676,0.9706698374950455,0.5888888888888889,0.7439246658566221,0.18777679362267494,0.842304385210662,180,3292,106,74,843,2449,0.7358870967741935,0.6664067773727554,0.6664067773727556
1,13,logistic,9,0.12147239263803682,0.9695144900263455,0.55,0.7825030376670717,0.19899497487437187,0.8660279038493864,180,3292,99,81,716,2576,0.7704493087557603,0.6662515188335358,0.666251518833536
0,13,logistic,0,0.4444444444444444,0.9660077145612344,0.053691275167785234,0.9975105800348519,0.09580838323353294,0.9815064298836498,298,8034,16,282,20,8014,0.9637542006721075,0.5256009276013185,0.5256009276013186
0,13,logistic,1,0.47619047619047616,0.965708097701841,0.03389830508474576,0.9986313300982954,0.06329113924050632,0.981893809640323,295,8037,10,285,11,8026,0.9644743158905424,0.5162648175915205,0.5162648175915205
0,13,logistic,2,0.358974358974359,0.966357168696491,0.04778156996587031,0.9968901604677198,0.08433734939759037,0.9813862356110702,293,8039,14,279,25,8014,0.9635141622659625,0.5223358652167951,0.5223358652167951
0,13,logistic,3,0.3333333333333333,0.9663804571290362,0.07023411371237458,0.9947715672849495,0.11602209944751381,0.9803705066862962,299,8033,21,278,42,7991,0.9615938550168027,0.532502840498662,0.532502840498662
0,13,logistic,4,0.41304347826086957,0.9654839488293507,0.06229508196721312,0.9966363523109505,0.10826210826210826,0.9808128486483172,305,8027,19,286,27,8000,0.9624339894383102,0.5294657171390819,0.5294657171390817
0,13,logistic,5,0.4375,0.9653549010140029,0.06818181818181818,0.9966350947158524,0.11797752808988765,0.9807456463085602,308,8024,21,287,27,7997,0.9623139702352377,0.5324084564488353,0.5324084564488354
0,13,logistic,6,0.45161290322580644,0.9651849174798217,0.0462046204620462,0.9978826753020301,0.08383233532934131,0.9812614819350888,303,8029,14,289,17,8012,0.9632741238598176,0.5220436478820382,0.5220436478820382
0,13,logistic,7,0.2,0.9637324366518554,0.0033003300330033004,0.9995018059534189,0.006493506493506493,0.9812912692589876,303,8029,1,302,4,8025,0.9632741238598176,0.501401067993211,0.5014010679932112
0,13,logistic,8,0.36363636363636365,0.9634659295757722,0.012987012987012988,0.9991276171485544,0.025078369905956115,0.9809727745487917,308,8024,4,304,7,8017,0.9626740278444551,0.5060573150677836,0.5060573150677836
0,13,logistic,9,0.4444444444444444,0.9660914685652227,0.0664451827242525,0.9968870626322999,0.11560693641618498,0.9812477019242554,301,8031,20,281,25,8006,0.9632741238598176,0.5316661226782762,0.5316661226782762
1,15,logistic,0,0.11683168316831684,0.974817221770918,0.6555555555555556,0.7290400972053463,0.19831932773109243,0.8342022940563087,180,3292,118,62,892,2400,0.7252304147465438,0.6922978263804509,0.6922978263804509
1,15,logistic,1,0.13112745098039216,0.9725150602409639,0.5944444444444444,0.784629404617254,0.21485943775100405,0.8685272360457297,180,3292,107,73,709,2583,0.7747695852534562,0.6895369245308492,0.6895369245308492
1,15,logistic,2,0.11932418162618796,0.9734653465346534,0.6277777777777778,0.7466585662211421,0.2005323868677906,0.8451091627986934,180,3292,113,67,834,2458,0.7404953917050692,0.68721817199946,0.6872181719994599
1,15,logistic,3,0.08550724637681159,0.9565061107117182,0.3277777777777778,0.8083232077764277,0.135632183908046,0.876193612117221,180,3292,59,121,631,2661,0.783410138248848,0.5680504927771027,0.5680504927771027
1,15,logistic,4,0.11824324324324324,0.9709752321981424,0.5833333333333334,0.7621506682867558,0.19662921348314608,0.8539823008849557,180,3292,105,75,783,2509,0.7528801843317973,0.6727420008100446,0.6727420008100445
1,15,logistic,5,0.05184331797235023,0.0,1.0,0.0,0.0985761226725082,0.0,180,3292,180,0,3292,0,0.05184331797235023,0.5,0.5
1,15,logistic,6,0.05184331797235023,0.0,1.0,0.0,0.0985761226725082,0.0,180,3292,180,0,3292,0,0.05184331797235023,0.5,0.5
1,15,logistic,7,0.05229517722254503,1.0,1.0,0.009113001215066828,0.09939260077305355,0.01806140878988561,180,3292,180,0,3262,30,0.06048387096774194,0.5045565006075334,0.5045565006075334
1,15,logistic,8,0.1237785016286645,0.9741277930223442,0.6333333333333333,0.7548602673147023,0.2070844686648501,0.8505904501112441,180,3292,114,66,807,2485,0.7485599078341014,0.6940968003240179,0.6940968003240178
1,15,logistic,9,0.11777535441657579,0.9718199608610567,0.6,0.7542527339003645,0.19690063810391975,0.8493244398837011,180,3292,108,72,809,2483,0.7462557603686636,0.6771263669501824,0.6771263669501822
0,15,logistic,0,0.4090909090909091,0.9649819494584837,0.03,0.9983814741035857,0.055900621118012424,0.9813976257496022,300,8032,9,291,13,8019,0.9635141622659625,0.5141907370517929,0.5141907370517929
0,15,logistic,1,0.4222222222222222,0.9662121394955955,0.06354515050167224,0.9967633511763974,0.11046511627906977,0.98125,299,8033,19,280,26,8007,0.9632741238598176,0.5301542508390348,0.5301542508390348
0,15,logistic,2,0.37777777777777777,0.9664534813563412,0.0576271186440678,0.9965161129774791,0.1,0.9812545944621416,295,8037,17,278,28,8009,0.9632741238598176,0.5270716158107734,0.5270716158107734
0,15,logistic,3,0.2857142857142857,0.9626426426426427,0.006389776357827476,0.9993764808579624,0.0125,0.9806656877141459,313,8019,2,311,5,8014,0.9620739318290926,0.502883128607895,0.5028831286078949
0,15,logistic,4,0.47058823529411764,0.9662569293805736,0.05405405405405406,0.9977600796416127,0.09696969696969697,0.9817558467001348,296,8036,16,280,18,8018,0.9642342774843975,0.5259070668478334,0.5259070668478334
0,15,logistic,5,0.5,0.9651807228915663,0.05245901639344262,0.9980067272953781,0.09495548961424333,0.9813192870704966,305,8027,16,289,16,8011,0.9633941430628901,0.5252328718444104,0.5252328718444104
0,15,logistic,6,0.4,0.9648700673724735,0.02666666666666667,0.9985059760956175,0.05,0.9813999021047478,300,8032,8,292,12,8020,0.9635141622659625,0.5125863213811421,0.5125863213811421
0,15,logistic,7,0.4,0.9647072994459166,0.03934426229508197,0.9977575682073003,0.07164179104477612,0.9809541306877334,305,8027,12,293,18,8009,0.9626740278444551,0.5185509152511911,0.5185509152511911
0,15,logistic,8,0.4482758620689655,0.9657954956039986,0.04377104377104377,0.9980087118855009,0.07975460122699386,0.9816378993756886,297,8035,13,284,16,8019,0.9639942390782525,0.5208898778282723,0.5208898778282723
0,15,logistic,9,0.391304347826087,0.9676562877142167,0.06293706293706294,0.9965200099428287,0.10843373493975904,0.9818760715160422,286,8046,18,268,28,8018,0.9644743158905424,0.5297285364399459,0.5297285364399458
1,50,logistic,0,0.12416107382550336,0.9732350659425911,0.6166666666666667,0.7621506682867558,0.20670391061452514,0.8548551959114139,180,3292,111,69,783,2509,0.7546082949308756,0.6894086674767113,0.6894086674767113
1,50,logistic,1,0.13069544364508393,0.9730856709628506,0.6055555555555555,0.7797691373025516,0.21499013806706113,0.8657672849915682,180,3292,109,71,725,2567,0.7707373271889401,0.6926623464290537,0.6926623464290537
1,50,logistic,2,0.12745098039215685,0.9753328112764291,0.65,0.7566828675577156,0.21311475409836064,0.8522066370167636,180,3292,117,63,801,2491,0.7511520737327189,0.7033414337788578,0.7033414337788577
1,50,logistic,3,0.12605042016806722,0.9715801439939371,0.5833333333333334,0.778857837181045,0.2073050345508391,0.864609677963244,180,3292,105,75,728,2564,0.768721198156682,0.6810955852571893,0.681095585257189
1,50,logistic,4,0.0,0.9481566820276498,0.0,1.0,0.0,0.9733885274985216,180,3292,0,180,0,3292,0.9481566820276498,0.5,0.5
1,50,logistic,5,0.13075060532687652,0.9727891156462585,0.6,0.7818955042527339,0.2147117296222664,0.8669585719097339,180,3292,108,72,718,2574,0.7724654377880185,0.6909477521263669,0.6909477521263669
1,50,logistic,6,0.05184331797235023,0.0,1.0,0.0,0.0985761226725082,0.0,180,3292,180,0,3292,0,0.05184331797235023,0.5,0.5
1,50,logistic,7,0.11947431302270012,0.969639468690702,0.5555555555555556,0.7761239368165249,0.19665683382497545,0.8621562341825544,180,3292,100,80,737,2555,0.7646889400921659,0.6658397461860402,0.6658397461860402
1,50,logistic,8,0.12217194570135746,0.9721792890262752,0.6,0.764277035236938,0.20300751879699244,0.85578231292517,180,3292,108,72,776,2516,0.7557603686635944,0.6821385176184691,0.6821385176184691
1,50,logistic,9,0.12192118226600986,0.9695488721804512,0.55,0.7834143377885784,0.1995967741935484,0.8665994623655915,180,3292,99,81,713,2579,0.7713133640552995,0.6667071688942893,0.6667071688942893
0,50,logistic,0,0.4358974358974359,0.9670462805912285,0.1111111111111111,0.9945178170944431,0.17708333333333331,0.9805896805896805,306,8026,34,272,44,7982,0.9620739318290926,0.5528144641027771,0.5528144641027771
0,50,logistic,1,0.373134328358209,0.9663641863278887,0.08250825082508251,0.994768962510898,0.13513513513513514,0.9803608690315453,303,8029,25,278,42,7987,0.9615938550168027,0.5386386066679902,0.5386386066679902
0,50,logistic,2,0.3888888888888889,0.9665859564164649,0.09210526315789473,0.9945191828599901,0.14893617021276595,0.9803536345776032,304,8028,28,276,44,7984,0.9615938550168027,0.5433122230089423,0.5433122230089423
0,50,logistic,3,0.4230769230769231,0.9672885873515871,0.10891089108910891,0.9943953169759622,0.1732283464566929,0.9806546705152613,303,8029,33,270,45,7984,0.9621939510321651,0.5516531040325355,0.5516531040325355
0,50,logistic,4,0.39344262295081966,0.9672349171805102,0.08135593220338982,0.9953962921488118,0.1348314606741573,0.9811135638950209,295,8037,24,271,37,8000,0.9630340854536726,0.5383761121761008,0.5383761121761008
0,50,logistic,5,0.3783783783783784,0.9670622426737709,0.09333333333333334,0.9942729083665338,0.1497326203208556,0.9804788213627993,300,8032,28,272,46,7986,0.9618338934229477,0.5438031208499335,0.5438031208499337
0,50,logistic,6,0.352112676056338,0.967800508413025,0.0859106529209622,0.9942793184927248,0.13812154696132595,0.9808612440191387,291,8041,25,266,46,7995,0.9625540086413826,0.5400949857068434,0.5400949857068434
0,50,logistic,7,0.38202247191011235,0.9680941404828339,0.11447811447811448,0.9931549471064095,0.1761658031088083,0.9804644305197199,297,8035,34,263,55,7980,0.9618338934229477,0.5538165307922619,0.553816530792262
0,50,logistic,8,0.4166666666666667,0.9675544794188862,0.10067114093959731,0.9947722180731889,0.16216216216216214,0.9809745918743095,298,8034,30,268,42,7992,0.9627940470475276,0.5477216795063932,0.5477216795063932
0,50,logistic,9,0.3875,0.9686136694134755,0.10689655172413794,0.9939069883113654,0.16756756756756758,0.9810973364428625,290,8042,31,259,49,7993,0.9630340854536726,0.5504017700177517,0.5504017700177516
1,5,relu,0,0.1291390728476821,0.975448168355417,0.65,0.7603280680437424,0.21546961325966849,0.8545578695800615,180,3292,117,63,789,2503,0.7546082949308756,0.7051640340218712,0.7051640340218712
1,5,relu,1,0.13105076741440377,0.9737142857142858,0.6166666666666667,0.7764277035236938,0.21616358325219084,0.8639513266858204,180,3292,111,69,736,2556,0.7681451612903226,0.6965471850951803,0.6965471850951803
1,5,relu,2,0.14145658263305322,0.9713560551124003,0.5611111111111111,0.8137910085054678,0.2259507829977629,0.8856198347107438,180,3292,101,79,613,2679,0.8006912442396313,0.6874510598082895,0.6874510598082895
1,5,relu,3,0.132,0.970242468772961,0.55,0.8022478736330498,0.21290322580645163,0.8782840039906884,180,3292,99,81,651,2641,0.7891705069124424,0.6761239368165249,0.6761239368165249
1,5,relu,4,0.18095238095238095,0.9659239842726082,0.4222222222222222,0.8955042527339003,0.25333333333333335,0.9293820933165196,180,3292,76,104,344,2948,0.8709677419354839,0.6588632374780613,0.6588632374780613
1,5,relu,5,0.13009922822491732,0.9758284600389864,0.6555555555555556,0.7603280680437424,0.21711131554737811,0.8547037732627625,180,3292,118,62,789,2503,0.7548963133640553,0.707941811799649,0.707941811799649
1,5,relu,6,0.09948792977322604,0.9790973871733967,0.7555555555555555,0.6260631834750912,0.1758241758241758,0.7637576431350751,180,3292,136,44,1231,2061,0.6327764976958525,0.6908093695153235,0.6908093695153233
1,5,relu,7,0.12458654906284454,0.9738791423001949,0.6277777777777778,0.758809234507898,0.2079116835326587,0.8529964145466963,180,3292,113,67,794,2498,0.7520161290322581,0.6932935061428378,0.6932935061428379
1,5,relu,8,0.12632821723730814,0.9721904761904762,0.5944444444444444,0.7752126366950183,0.20837390457643623,0.8625992901808348,180,3292,107,73,740,2552,0.7658410138248848,0.6848285405697314,0.6848285405697314
1,5,relu,9,0.13991769547325103,0.9715639810426541,0.5666666666666667,0.8095382746051033,0.22442244224422442,0.8831814415907209,180,3292,102,78,627,2665,0.7969470046082949,0.6881024706358849,0.688102470635885
0,5,relu,0,0.0,0.9647143542966875,0.0,1.0,0.0,0.9820403176542456,294,8038,0,294,0,8038,0.9647143542966875,0.5,0.5
0,5,relu,1,0.0,0.964114258281325,0.0,1.0,0.0,0.9817293003360831,299,8033,0,299,0,8033,0.964114258281325,0.5,0.5
0,5,relu,2,0.0,0.96435429668747,0.0,1.0,0.0,0.9818537300665975,297,8035,0,297,0,8035,0.96435429668747,0.5,0.5
0,5,relu,3,0.0,0.963634181469035,0.0,1.0,0.0,0.9814803496118819,303,8029,0,303,0,8029,0.963634181469035,0.5,0.5
0,5,relu,4,0.0,0.9632741238598176,0.0,1.0,0.0,0.9812935566695195,306,8026,0,306,0,8026,0.9632741238598176,0.5,0.5
0,5,relu,5,0.0,0.9637542006721075,0.0,1.0,0.0,0.9815425987043148,302,8030,0,302,0,8030,0.9637542006721075,0.5,0.5
0,5,relu,6,0.3488372093023256,0.9662202919531909,0.05084745762711865,0.9965161129774791,0.08875739644970414,0.9811343868675733,295,8037,15,280,28,8009,0.9630340854536726,0.5236817853022989,0.5236817853022988
0,5,relu,7,0.4166666666666667,0.9653346172363987,0.03355704697986577,0.9982574060243963,0.062111801242236024,0.9815200097907234,298,8034,10,288,14,8020,0.9637542006721075,0.515907226502131,0.5159072265021309
0,5,relu,8,0.46808510638297873,0.9649969824984912,0.07051282051282051,0.9968827930174564,0.12256267409470753,0.9806807727690893,312,8020,22,290,25,7995,0.9621939510321651,0.5336978067651386,0.5336978067651384
0,5,relu,9,0.0,0.9637542006721075,0.0,1.0,0.0,0.9815425987043148,302,8030,0,302,0,8030,0.9637542006721075,0.5,0.5
1,10,relu,0,0.12140575079872204,0.9739439399921043,0.6333333333333333,0.7493924665856622,0.2037533512064343,0.8470386266094421,180,3292,114,66,825,2467,0.7433755760368663,0.6913628999594977,0.6913628999594977
1,10,relu,1,0.12513368983957218,0.9751675206937328,0.65,0.7515188335358445,0.20986547085201793,0.8488591525132957,180,3292,117,63,818,2474,0.7462557603686636,0.7007594167679222,0.7007594167679223
1,10,relu,2,0.128,0.973815941470928,0.6222222222222222,0.7682260024301336,0.2123222748815166,0.8588894549159448,180,3292,112,68,763,2529,0.7606566820276498,0.695224112326178,0.695224112326178
1,10,relu,3,0.13620071684587814,0.9749525616698292,0.6333333333333333,0.7803766707168894,0.224188790560472,0.8668803779314999,180,3292,114,66,723,2569,0.7727534562211982,0.7068550020251114,0.7068550020251114
1,10,relu,4,0.1276595744680851,0.9725818735719726,0.6,0.775820170109356,0.21052631578947367,0.863129435620142,180,3292,108,72,738,2554,0.7667050691244239,0.687910085054678,0.6879100850546779
1,10,relu,5,0.13009049773755657,0.9748840803709428,0.6388888888888888,0.7664034021871203,0.2161654135338346,0.8581632653061224,180,3292,115,65,769,2523,0.7597926267281107,0.7026461455380045,0.7026461455380046
1,10,relu,6,0.13146067415730336,0.9756003098373354,0.65,0.7651883353584447,0.21869158878504674,0.8576779026217228,180,3292,117,63,773,2519,0.7592165898617511,0.7075941676792223,0.7075941676792223
1,10,relu,7,0.12304250559284116,0.9728471683475562,0.6111111111111112,0.7618469015795869,0.20484171322160147,0.8545144804088587,180,3292,110,70,784,2508,0.7540322580645161,0.6864790063453491,0.686479006345349
1,10,relu,8,0.1223175965665236,0.974015748031496,0.6333333333333333,0.7515188335358445,0.20503597122302156,0.8484224965706447,180,3292,114,66,818,2474,0.7453917050691244,0.6924260834345889,0.6924260834345888
1,10,relu,9,0.13023255813953488,0.9739663093415007,0.6222222222222222,0.772782503037667,0.21538461538461537,0.8617886178861789,180,3292,112,68,748,2544,0.7649769585253456,0.6975023626299446,0.6975023626299447
0,10,relu,0,0.5370370370370371,0.9672626238221793,0.09666666666666666,0.9968874501992032,0.16384180790960454,0.9818516247700798,300,8032,29,271,25,8007,0.9644743158905424,0.546777058432935,0.546777058432935
0,10,relu,1,0.417910447761194,0.967816091954023,0.09523809523809523,0.9951480467778054,0.15512465373961218,0.9812917867877078,294,8038,28,266,39,7999,0.9633941430628901,0.5451930710079503,0.5451930710079503
0,10,relu,2,0.0,0.9653144503120499,0.0,1.0,0.0,0.9823511450381679,289,8043,0,289,0,8043,0.9653144503120499,0.5,0.5
0,10,relu,3,0.4,0.9651526075462629,0.013605442176870748,0.999253545658124,0.02631578947368421,0.9819070904645477,294,8038,4,290,6,8032,0.9644743158905424,0.5064294939174974,0.5064294939174974
0,10,relu,4,0.44680851063829785,0.9663246831623415,0.07,0.9967629482071713,0.12103746397694529,0.9813078384506955,300,8032,21,279,26,8006,0.9633941430628901,0.5333814741035856,0.5333814741035856
0,10,relu,5,0.0,0.964594335093615,0.0,1.0,0.0,0.9819781293909219,295,8037,0,295,0,8037,0.964594335093615,0.5,0.5
0,10,relu,6,0.45454545454545453,0.9666224846367032,0.05136986301369863,0.9977611940298508,0.0923076923076923,0.9819450394761002,292,8040,15,277,18,8022,0.964594335093615,0.5245655285217747,0.5245655285217746
0,10,relu,7,0.0,0.9649543927028325,0.0,1.0,0.0,0.9821646713901783,292,8040,0,292,0,8040,0.9649543927028325,0.5,0.5
0,10,relu,8,0.0,0.9638742198751801,0.0,1.0,0.0,0.9816048401882296,301,8031,0,301,0,8031,0.9638742198751801,0.5,0.5
0,10,relu,9,0.0,0.9642342774843975,0.0,1.0,0.0,0.9817915190028107,298,8034,0,298,0,8034,0.9642342774843975,0.5,0.5
1,13,relu,0,0.1329479768786127,0.9750671269658612,0.6388888888888888,0.7721749696233293,0.2200956937799043,0.8618409899983048,180,3292,115,65,750,2542,0.7652649769585254,0.7055319292561091,0.705531929256109
