balance,DEEP MAX,classifier,P1,P2,#Exec,PPV_S,PPV_NS,TPR_S,TPR_NS,F1_S,F1_NS,SUP_S,SUP_NS,TN,FP,FN,TP,Acc,AUC,Deep,Training Time
0,10,knn,5,-,1,0.2895140665,0.957061462,0.242190843,0.9660083694,0.2637465051,0.9615141034,2337,40863,39474,1389,1771,566,0.9268518519,0.6040996062,10,298131.593061924
0,10,nb,5,-,1,0.1302700142,0.9858565246,0.8272453803,0.6855625963,0.2250935454,0.8087335488,2327,40873,28021,12852,402,1925,0.6931944444,0.7564039883,10,313444.314994097
0,10,dt,5,-,1,0.2366148532,0.9610079041,0.3466891607,0.9350461682,0.2812660393,0.9478492955,2371,40829,38177,2652,1549,822,0.9027546296,0.6408676644,10,500918.50360918
0,10,nb,5,-,2,0.1665430955,0.9823819809,0.7588682432,0.7797560737,0.2731418149,0.8694191857,2368,40832,31839,8993,571,1797,0.7786111111,0.7693121585,10,209088.148759842
0,10,knn,5,-,2,0.2974710673,0.9596251254,0.2960750853,0.9598834932,0.2967714347,0.9597542919,2344,40856,39217,1639,1650,694,0.9238657407,0.6279792893,10,248361.636918306
0,10,svm,5,-,2,0.2974710673,0.9596251254,0.2960750853,0.9598834932,0.2967714347,0.9597542919,2344,40856,39217,1639,1650,694,0.9238657407,0.6279792893,10,248361.636918306
0,10,svm,5,-,2,0.2974710673,0.9596251254,0.2960750853,0.9598834932,0.2967714347,0.9597542919,2344,40856,39217,1639,1650,694,0.9238657407,0.6279792893,10,248361.636918306
0,10,mlp,5,-,2,0.2974710673,0.9596251254,0.2960750853,0.9598834932,0.2967714347,0.9597542919,2344,40856,39217,1639,1650,694,0.9238657407,0.6279792893,10,248361.636918306
0,10,mlp,5,-,2,0.2974710673,0.9596251254,0.2960750853,0.9598834932,0.2967714347,0.9597542919,2344,40856,39217,1639,1650,694,0.9238657407,0.6279792893,10,248361.636918306
0,10,svm,5,-,2,0.2974710673,0.9596251254,0.2960750853,0.9598834932,0.2967714347,0.9597542919,2344,40856,39217,1639,1650,694,0.9238657407,0.6279792893,10,248361.636918306
0,10,mlp,15,relu,6,0.2395209581,0.9638735575,0.3571428571,0.9379882813,0.2867383513,0.9507547637,112,2048,1921,127,72,40,0.9078703704,0.6475655692,10,51878.8686363697
0,10,mlp,15,relu,7,0.3055555556,0.9649122807,0.3142857143,0.9635036496,0.3098591549,0.9642074507,105,2055,1980,75,72,33,0.9319444444,0.638894682,10,47903.6008887291
0,10,mlp,15,relu,8,0.2924528302,0.9625121714,0.287037037,0.9634502924,0.2897196262,0.9629810034,108,2052,1977,75,77,31,0.9296296296,0.6252436647,9,41601.9975361824
0,10,svm,5,rbf,1,0.4038461538,0.9568311195,0.1875,0.9848632813,0.256097561,0.9706448508,112,2048,2017,31,91,21,0.9435185185,0.5861816406,10,71721.5493113995
0,10,svm,5,rbf,2,0.3389830508,0.9576392194,0.1834862385,0.9809848854,0.2380952381,0.9691714836,109,2051,2012,39,89,20,0.9407407407,0.582235562,10,34240.939419508
0,10,svm,5,rbf,3,0.2833333333,0.9566666667,0.1574074074,0.9790448343,0.2023809524,0.9677263969,108,2052,2009,43,91,17,0.937962963,0.5682261209,10,50571.9379382134
0,10,dt,5,-,8,0.2256410256,0.9674300254,0.4074074074,0.9264132554,0.2904290429,0.9464774707,108,2052,1901,151,64,44,0.900462963,0.6669103314,10,49827.2295734882
0,10,dt,5,-,9,0.2727272727,0.966733871,0.4210526316,0.9374389052,0.3310344828,0.9518610422,114,2046,1918,128,66,48,0.9101851852,0.6792457684,10,42728.5273675919
0,10,dt,5,-,10,0.2896174863,0.9686393526,0.4608695652,0.9364303178,0.355704698,0.9522625559,115,2045,1915,130,62,53,0.9111111111,0.6986499415,10,59479.6153638363
0,10,knn,5,-,8,0.325,0.9625,0.25,0.9737354086,0.2826086957,0.9680851064,104,2056,2002,54,78,26,0.9388888889,0.6118677043,10,23373.949682951
0,10,knn,5,-,9,0.3557692308,0.9654669261,0.3425925926,0.9673489279,0.3490566038,0.9664070107,108,2052,1985,67,71,37,0.9361111111,0.6549707602,10,36297.069858551
0,10,knn,5,-,10,0.3564356436,0.9655172414,0.3364485981,0.9683390161,0.3461538462,0.96692607,107,2053,1988,65,71,36,0.937037037,0.6523938071,10,41430.5239100456
0,10,nb,5,-,1,0.1444099379,0.9901055409,0.8611111111,0.7314814815,0.2473404255,0.841367713,108,2052,1501,551,15,93,0.737962963,0.7962962963,10,58704.6767034531
0,10,nb,5,-,2,0.1483870968,0.9876623377,0.8288288288,0.7423133236,0.2517099863,0.8475898579,111,2049,1521,528,19,92,0.7467592593,0.7855710762,10,52209.8200178146
0,10,nb,5,-,3,0.1593959732,0.989769821,0.8558558559,0.7554904832,0.2687411598,0.8569056186,111,2049,1548,501,16,95,0.7606481481,0.8056731695,10,51654.2451825142
