balance,DEEP MAX,classifier,P1,P2,#Exec,PPV_S,PPV_NS,TPR_S,TPR_NS,F1_S,F1_NS,SUP_S,SUP_NS,TN,FP,FN,TP,Acc,AUC,Deep,Training Time
1,10,nb,5,-,1,0.1695906432748538,0.989247311827957,0.90625,0.6602870813397129,0.2857142857142857,0.7919655667144907,64,836,552,284,6,58,0.6777777777777778,0.7832685406698565,10,700.7570791244507
1,10,nb,5,-,2,0.166189111747851,0.9891107078039928,0.90625,0.6519138755980861,0.2808716707021791,0.7858687815428984,64,836,545,291,6,58,0.67,0.7790819377990431,10,646.1531586647034
1,10,svm,5,rbf,6,0.23394495412844038,0.9809384164222874,0.796875,0.8002392344497608,0.3617021276595745,0.8814229249011857,64,836,669,167,13,51,0.8,0.7985571172248803,10,1660.3415400981903
1,10,svm,5,rbf,7,0.16477272727272727,0.9890510948905109,0.90625,0.6483253588516746,0.27884615384615385,0.7832369942196532,64,836,542,294,6,58,0.6666666666666666,0.7772876794258373,10,940.3828368186951
1,10,nb,5,-,3,0.18354430379746836,0.9897260273972602,0.90625,0.6913875598086124,0.3052631578947368,0.8140845070422535,64,836,578,258,6,58,0.7066666666666667,0.7988187799043062,10,2142.4797778129578
1,10,svm,5,rbf,1,0.1901639344262295,0.9899159663865547,0.90625,0.7045454545454546,0.3143631436314363,0.8232005590496156,64,836,589,247,6,58,0.7188888888888889,0.8053977272727273,10,3423.221356868744
1,10,nb,5,-,4,0.18037974683544303,0.988013698630137,0.890625,0.6901913875598086,0.29999999999999993,0.8126760563380282,64,836,577,259,7,57,0.7044444444444444,0.7904081937799043,10,1328.972514629364
1,10,svm,5,rbf,8,0.1794871794871795,0.9863945578231292,0.875,0.69377990430622,0.2978723404255319,0.8146067415730337,64,836,580,256,8,56,0.7066666666666667,0.78438995215311,10,2273.402367591858
1,10,dt,5,-,1,0.19858156028368795,0.9870550161812298,0.875,0.7296650717703349,0.3236994219653179,0.8390646492434662,64,836,610,226,8,56,0.74,0.8023325358851675,10,5201.72546505928
1,10,svm,5,rbf,2,0.20703125,0.9829192546583851,0.828125,0.757177033492823,0.33125,0.8554054054054054,64,836,633,203,11,53,0.7622222222222222,0.7926510167464115,10,1942.6919865608215
1,10,nb,5,-,5,0.17484662576687116,0.9878048780487805,0.890625,0.6782296650717703,0.29230769230769227,0.8042553191489361,64,836,567,269,7,57,0.6933333333333334,0.7844273325358851,10,1565.467896938324
