Balanced,#Neurons,Activattion,#Exec,PPV_S,PPV_NS,TPR_S,TPR_NS,F1_S,F1_NS,SUP_S,SUP_NS,TN,FP,FN,TP,Acc,AUC0,AUC1
1,5,logistic,28,0.505361930295,0.8,0.997354497354,0.0107238605898,0.670818505338,0.021164021164,378,373,377,1,369,4,0.507323568575,0.504039178972,0.504039178972
1,5,logistic,29,0.731527093596,0.768115942029,0.787798408488,0.708556149733,0.758620689655,0.737134909597,377,374,297,80,109,265,0.748335552597,0.74817727911,0.74817727911
1,5,logistic,30,0.642335766423,0.664705882353,0.698412698413,0.605898123324,0.669201520913,0.633941093969,378,373,264,114,147,226,0.652463382157,0.652155410869,0.652155410869
1,5,logistic,31,0.542857142857,0.502793296089,0.0506666666667,0.957446808511,0.0926829268293,0.659340659341,375,376,19,356,16,360,0.50466045273,0.504056737589,0.504056737589
1,5,logistic,32,0.738386308068,0.780701754386,0.801061007958,0.713903743316,0.76844783715,0.745810055866,377,374,302,75,107,267,0.757656458056,0.757482375637,0.757482375637
1,5,logistic,33,0.514459665145,0.563829787234,0.891820580475,0.14247311828,0.65250965251,0.227467811159,379,372,338,41,319,53,0.520639147803,0.517146849377,0.517146849377
1,5,logistic,34,0.605321507761,0.656666666667,0.726063829787,0.525333333333,0.660217654172,0.583703703704,376,375,273,103,178,197,0.625832223702,0.62569858156,0.62569858156
1,5,logistic,35,0.573839662447,0.535019455253,0.362666666667,0.731382978723,0.444444444444,0.61797752809,375,376,136,239,101,275,0.547270306258,0.547024822695,0.547024822695
1,5,logistic,36,0.501358695652,0.733333333333,0.98927613941,0.0291005291005,0.665464382326,0.0559796437659,373,378,369,4,367,11,0.505992010652,0.509188334255,0.509188334255
1,5,logistic,37,0.703703703704,0.509668508287,0.0508021390374,0.978779840849,0.0947630922693,0.67029972752,374,377,19,355,8,369,0.516644474035,0.514790989943,0.514790989943
1,5,logistic,38,0.717741935484,0.529505582137,0.231770833333,0.904632152589,0.350393700787,0.66800804829,384,367,89,295,35,332,0.560585885486,0.568201492961,0.568201492961
1,5,logistic,39,0.754666666667,0.755319148936,0.754666666667,0.755319148936,0.754666666667,0.755319148936,375,376,283,92,92,284,0.75499334221,0.754992907801,0.754992907801
1,5,logistic,40,0.592261904762,0.585542168675,0.536388140162,0.639473684211,0.562942008487,0.611320754717,371,380,199,172,137,243,0.588548601864,0.587930912186,0.587930912186
1,5,logistic,41,0.77628032345,0.771052631579,0.768,0.779255319149,0.772117962466,0.775132275132,375,376,288,87,83,293,0.773635153129,0.773627659574,0.773627659574
1,5,logistic,42,0.739454094293,0.758620689655,0.780104712042,0.715447154472,0.75923566879,0.73640167364,382,369,298,84,105,264,0.748335552597,0.747775933257,0.747775933257
1,5,logistic,43,0.485190409027,0.547619047619,0.947658402204,0.0592783505155,0.641791044776,0.106976744186,363,388,344,19,365,23,0.488681757656,0.50346837636,0.50346837636
1,5,logistic,44,0.788288288288,0.614366729679,0.461741424802,0.873655913978,0.582362728785,0.721420643729,379,372,175,204,47,325,0.665778961385,0.66769866939,0.66769866939
1,5,logistic,45,0.732530120482,0.785714285714,0.808510638298,0.704,0.768647281922,0.742616033755,376,375,304,72,111,264,0.756324900133,0.756255319149,0.756255319149
1,5,logistic,46,0.662269129288,0.666666666667,0.669333333333,0.659574468085,0.665782493369,0.663101604278,375,376,251,124,128,248,0.664447403462,0.664453900709,0.664453900709
1,5,logistic,47,0.508474576271,0.578431372549,0.88471849866,0.156084656085,0.645792563601,0.245833333333,373,378,330,43,319,59,0.517976031957,0.520401577372,0.520401577372
1,5,logistic,48,0.570093457944,0.532588454376,0.327077747989,0.756613756614,0.415672913118,0.625136612022,373,378,122,251,92,286,0.54327563249,0.541845752302,0.541845752302
1,5,logistic,49,0.62331838565,0.545454545455,0.366754617414,0.774193548387,0.461794019934,0.64,379,372,139,240,84,288,0.568575233023,0.570474082901,0.570474082901
1,5,logistic,50,0.651428571429,0.543402777778,0.302387267905,0.836898395722,0.413043478261,0.658947368421,377,374,114,263,61,313,0.568575233023,0.569642831813,0.569642831813
1,5,logistic,51,0.494652406417,0.666666666667,0.99730458221,0.00526315789474,0.661304736372,0.0104438642298,371,380,370,1,378,2,0.49533954727,0.501283870052,0.501283870052
1,5,logistic,52,0.745989304813,0.771883289125,0.764383561644,0.753886010363,0.755074424899,0.762778505898,365,386,279,86,95,291,0.758988015979,0.759134786003,0.759134786003
1,5,logistic,53,0.691919191919,0.567811934901,0.364361702128,0.837333333333,0.477351916376,0.676724137931,376,375,137,239,61,314,0.600532623169,0.60084751773,0.60084751773
1,5,logistic,54,0.743781094527,0.793696275072,0.805929919137,0.728947368421,0.77360931436,0.759945130316,371,380,299,72,103,277,0.766977363515,0.767438643779,0.767438643779
1,5,logistic,55,0.582692307692,0.688311688312,0.808,0.422872340426,0.677094972067,0.523887973641,375,376,303,72,217,159,0.61517976032,0.615436170213,0.615436170213
1,5,logistic,56,0.748743718593,0.767705382436,0.784210526316,0.730458221024,0.766066838046,0.74861878453,380,371,298,82,100,271,0.757656458056,0.75733437367,0.75733437367
1,5,logistic,57,0.755154639175,0.754820936639,0.767015706806,0.742547425474,0.761038961039,0.748633879781,382,369,293,89,95,274,0.75499334221,0.75478156614,0.75478156614
1,5,logistic,58,0.527910685805,0.620967741935,0.875661375661,0.206434316354,0.658706467662,0.30985915493,378,373,331,47,296,77,0.54327563249,0.541047846008,0.541047846008
1,5,logistic,59,0.742574257426,0.766570605187,0.787401574803,0.718918918919,0.764331210191,0.741980474198,381,370,300,81,104,266,0.753661784288,0.753160246861,0.753160246861
1,5,logistic,60,0.722222222222,0.777448071217,0.799465240642,0.694960212202,0.758883248731,0.733893557423,374,377,299,75,115,262,0.747003994674,0.747212726422,0.747212726422
1,5,logistic,61,0.505449591281,0.647058823529,0.984084880637,0.0294117647059,0.667866786679,0.0562659846547,377,374,371,6,363,11,0.508655126498,0.506748322671,0.506748322671
1,5,logistic,62,0.734848484848,0.76338028169,0.776,0.720744680851,0.75486381323,0.741450068399,375,376,291,84,105,271,0.748335552597,0.748372340426,0.748372340426
1,5,logistic,63,0.628571428571,0.536458333333,0.291777188329,0.826203208556,0.398550724638,0.650526315789,377,374,110,267,65,309,0.55792276964,0.558990198443,0.558990198443
1,5,logistic,64,0.495750708215,0.688888888889,0.961538461538,0.0801033591731,0.654205607477,0.143518518519,364,387,350,14,356,31,0.507323568575,0.520820910356,0.520820910356
1,5,logistic,65,0.495978552279,0.6,0.994623655914,0.00791556728232,0.661896243292,0.015625,372,379,370,2,376,3,0.496671105193,0.501269611598,0.501269611598
1,5,logistic,66,0.622448979592,0.540540540541,0.323607427056,0.802139037433,0.425828970332,0.645855758881,377,374,122,255,74,300,0.561917443409,0.562873232244,0.562873232244
1,5,logistic,67,0.598684210526,0.529215358932,0.243967828418,0.838624338624,0.346666666667,0.648925281474,373,378,91,282,61,317,0.54327563249,0.541296083521,0.541296083521
1,5,logistic,68,0.725,0.575317604356,0.382585751979,0.852150537634,0.500863557858,0.686890574215,379,372,145,234,55,317,0.61517976032,0.617368144807,0.617368144807
1,5,logistic,69,0.589068825911,0.708171206226,0.795081967213,0.472727272727,0.676744186047,0.566978193146,366,385,291,75,203,182,0.62982689747,0.63390461997,0.63390461997
1,5,logistic,70,0.696832579186,0.577358490566,0.407407407407,0.820375335121,0.514190317195,0.677740863787,378,373,154,224,67,306,0.612516644474,0.613891371264,0.613891371264
1,5,logistic,71,0.633962264151,0.569958847737,0.445623342175,0.74064171123,0.523364485981,0.644186046512,377,374,168,209,97,277,0.592543275632,0.593132526703,0.593132526703
1,5,logistic,72,0.52332361516,0.830769230769,0.97027027027,0.141732283465,0.679924242424,0.242152466368,370,381,359,11,327,54,0.549933422104,0.556001276867,0.556001276867
1,5,logistic,73,0.672131147541,0.532591414944,0.218085106383,0.893333333333,0.329317269076,0.667330677291,376,375,82,294,40,335,0.555259653795,0.555709219858,0.555709219858
1,5,logistic,74,0.520942408377,0.49593495935,0.516883116883,0.5,0.51890482399,0.497959183673,385,366,199,186,183,183,0.508655126498,0.508441558442,0.508441558442
1,5,logistic,75,0.650753768844,0.674220963173,0.692513368984,0.631299734748,0.670984455959,0.652054794521,374,377,259,115,139,238,0.661784287617,0.661906551866,0.661906551866
1,5,logistic,76,0.619815668203,0.659305993691,0.713527851459,0.558823529412,0.663378545006,0.60492040521,377,374,269,108,165,209,0.636484687084,0.636175690435,0.636175690435
1,5,logistic,77,0.605316973415,0.690839694656,0.785145888594,0.483957219251,0.683602771363,0.569182389937,377,374,296,81,193,181,0.635153129161,0.634551553923,0.634551553923
1,5,logistic,78,0.62,0.635327635328,0.659574468085,0.594666666667,0.639175257732,0.614325068871,376,375,248,128,152,223,0.627163781625,0.627120567376,0.627120567376
1,5,logistic,79,0.786096256684,0.774535809019,0.775725593668,0.784946236559,0.780876494024,0.779706275033,379,372,294,85,80,292,0.780292942743,0.780335915113,0.780335915113
1,5,logistic,80,0.753731343284,0.773638968481,0.793193717277,0.731707317073,0.772959183673,0.75208913649,382,369,303,79,99,270,0.762982689747,0.762450517175,0.762450517175
1,5,logistic,81,0.701923076923,0.770149253731,0.791327913279,0.675392670157,0.743949044586,0.719665271967,369,382,292,77,124,258,0.732356857523,0.733360291718,0.733360291718
1,5,logistic,82,0.733870967742,0.751978891821,0.743869209809,0.7421875,0.738836265223,0.747051114024,367,384,273,94,99,285,0.743009320905,0.743028354905,0.743028354905
1,5,logistic,83,0.647590361446,0.608591885442,0.5672823219,0.685483870968,0.604781997187,0.644753476612,379,372,215,164,117,255,0.625832223702,0.626383096434,0.626383096434
1,5,logistic,84,0.595588235294,0.561586638831,0.435483870968,0.709762532982,0.503105590062,0.62703962704,372,379,162,210,110,269,0.573901464714,0.572623201975,0.572623201975
1,5,logistic,85,0.760416666667,0.762942779292,0.770448548813,0.752688172043,0.765399737877,0.757780784844,379,372,292,87,92,280,0.761651131824,0.761568360428,0.761568360428
1,5,logistic,86,0.664596273292,0.538983050847,0.282321899736,0.854838709677,0.396296296296,0.661122661123,379,372,107,272,54,318,0.565912117177,0.568580304707,0.568580304707
1,5,logistic,87,0.702479338843,0.538095238095,0.226063829787,0.904,0.342052313883,0.674626865672,376,375,85,291,36,339,0.564580559254,0.565031914894,0.565031914894
1,5,logistic,88,0.725247524752,0.789625360231,0.800546448087,0.711688311688,0.761038961039,0.748633879781,366,385,293,73,111,274,0.75499334221,0.756117379888,0.756117379888
1,5,logistic,89,0.723404255319,0.504261363636,0.088772845953,0.964673913043,0.158139534884,0.662313432836,383,368,34,349,13,355,0.517976031957,0.526723379498,0.526723379498
1,5,logistic,90,0.677685950413,0.662371134021,0.652519893899,0.687165775401,0.664864864865,0.674540682415,377,374,246,131,117,257,0.669773635153,0.66984283465,0.66984283465
1,5,logistic,91,0.753807106599,0.764705882353,0.779527559055,0.737837837838,0.766451612903,0.751031636864,381,370,297,84,97,273,0.758988015979,0.758682698446,0.758682698446
1,5,logistic,92,0.506155950752,0.75,0.986666666667,0.0398936170213,0.669077757685,0.0757575757576,375,376,370,5,361,15,0.512649800266,0.513280141844,0.513280141844
1,5,logistic,93,0.588235294118,0.534274193548,0.393700787402,0.716216216216,0.471698113208,0.612009237875,381,370,150,231,105,265,0.552596537949,0.554958501809,0.554958501809
1,5,logistic,94,0.752631578947,0.754716981132,0.758620689655,0.748663101604,0.755614266843,0.751677852349,377,374,286,91,94,280,0.753661784288,0.75364189563,0.75364189563
1,5,logistic,95,0.771276595745,0.770666666667,0.771276595745,0.770666666667,0.771276595745,0.770666666667,376,375,290,86,86,289,0.770972037284,0.770971631206,0.770971631206
1,5,logistic,96,0.616766467066,0.532534246575,0.273936170213,0.829333333333,0.379373848987,0.648592283629,376,375,103,273,64,311,0.551264980027,0.551634751773,0.551634751773
1,5,logistic,97,0.615384615385,0.506686478455,0.126315789474,0.919137466307,0.2096069869,0.653256704981,380,371,48,332,30,341,0.517976031957,0.52272662789,0.52272662789
1,5,logistic,98,0.535714285714,0.516616314199,0.584415584416,0.467213114754,0.55900621118,0.490674318508,385,366,225,160,195,171,0.527296937417,0.525814349585,0.525814349585
1,5,logistic,99,0.770889487871,0.752631578947,0.752631578947,0.770889487871,0.761651131824,0.761651131824,380,371,286,94,85,286,0.761651131824,0.761760533409,0.761760533409
0,5,logistic,0,0.0,0.841666666667,0.0,1.0,0.0,0.914027149321,342,1818,0,342,0,1818,0.841666666667,0.5,0.5
0,5,logistic,1,0.719424460432,0.884710539337,0.3003003003,0.978653530378,0.423728813559,0.929313929314,333,1827,100,233,39,1788,0.874074074074,0.639476915339,0.639476915339
0,5,logistic,2,0.722222222222,0.869714847591,0.255617977528,0.980598669623,0.377593360996,0.921834288692,356,1804,91,265,35,1769,0.861111111111,0.618108323576,0.618108323576
0,5,logistic,3,0.703488372093,0.889839034205,0.355882352941,0.971978021978,0.47265625,0.929096638655,340,1820,121,219,51,1769,0.875,0.66393018746,0.66393018746
0,5,logistic,4,0.688888888889,0.894444444444,0.372372372372,0.969348659004,0.48343079922,0.930391384292,333,1827,124,209,56,1771,0.877314814815,0.670860515688,0.670860515688
0,5,logistic,5,0.720930232558,0.89185110664,0.365781710914,0.973640856672,0.485322896282,0.930953006038,339,1821,124,215,48,1773,0.878240740741,0.669711283793,0.669711283793
0,5,logistic,6,0.723684210526,0.885458167331,0.323529411765,0.976923076923,0.447154471545,0.9289446186,340,1820,110,230,42,1778,0.874074074074,0.650226244344,0.650226244344
0,5,logistic,7,0.722627737226,0.878398418191,0.286956521739,0.979063360882,0.410788381743,0.926003126628,345,1815,99,246,38,1777,0.868518518519,0.63300994131,0.63300994131
0,5,logistic,8,0.0,0.840277777778,0.0,1.0,0.0,0.91320754717,345,1815,0,345,0,1815,0.840277777778,0.5,0.5
0,5,logistic,9,0.697841726619,0.878772884711,0.283625730994,0.976897689769,0.403326403326,0.925240948164,342,1818,97,245,42,1776,0.86712962963,0.630261710382,0.630261710382
0,5,logistic,10,0.0,0.843055555556,0.0,1.0,0.0,0.914845516202,339,1821,0,339,0,1821,0.843055555556,0.5,0.5
0,5,logistic,11,0.695906432749,0.891905480141,0.35628742515,0.97152245345,0.471287128713,0.93001310616,334,1826,119,215,52,1774,0.876388888889,0.6639049393,0.6639049393
0,5,logistic,12,0.744,0.876658476658,0.270348837209,0.982378854626,0.396588486141,0.926512594131,344,1816,93,251,32,1784,0.868981481481,0.626363845917,0.626363845917
0,5,logistic,13,0.715151515152,0.888721804511,0.347058823529,0.974175824176,0.467326732673,0.929488859764,340,1820,118,222,47,1773,0.875462962963,0.660617323853,0.660617323853
0,5,logistic,14,0.704142011834,0.883977900552,0.34,0.972375690608,0.458574181118,0.926072086293,350,1810,119,231,50,1760,0.869907407407,0.656187845304,0.656187845304
0,5,logistic,15,0.0,0.842592592593,0.0,1.0,0.0,0.914572864322,340,1820,0,340,0,1820,0.842592592593,0.5,0.5
0,5,logistic,16,0.698324022346,0.893488137304,0.372023809524,0.970394736842,0.485436893204,0.930354796321,336,1824,125,211,54,1770,0.877314814815,0.671209273183,0.671209273183
0,5,logistic,17,0.724637681159,0.879821958457,0.291545189504,0.979086406164,0.4158004158,0.926803855171,343,1817,100,243,38,1779,0.869907407407,0.635315797834,0.635315797834
0,5,logistic,18,0.735483870968,0.883291770574,0.327586206897,0.977373068433,0.453280318091,0.92795389049,348,1812,114,234,41,1771,0.872685185185,0.652479637665,0.652479637665
0,5,logistic,19,0.712,0.875184275184,0.259475218659,0.980187121629,0.380341880342,0.92471443406,343,1817,89,254,36,1781,0.865740740741,0.619831170144,0.619831170144
0,5,logistic,20,0.729411764706,0.890954773869,0.363636363636,0.974711379879,0.485322896282,0.930953006038,341,1819,124,217,46,1773,0.878240740741,0.669173871758,0.669173871758
0,5,logistic,21,0.719512195122,0.884769539078,0.33908045977,0.974613686534,0.4609375,0.927521008403,348,1812,118,230,46,1766,0.872222222222,0.656847073152,0.656847073152
0,5,logistic,22,0.66081871345,0.884364002011,0.32944606414,0.968079251513,0.439688715953,0.924330005255,343,1817,113,230,58,1759,0.866666666667,0.648762657827,0.648762657827
0,5,logistic,23,0.675977653631,0.8899545684,0.356932153392,0.968149368479,0.467181467181,0.92740662809,339,1821,121,218,58,1763,0.872222222222,0.662540760936,0.662540760936
0,5,logistic,24,0.692307692308,0.874876847291,0.261627906977,0.977973568282,0.379746835443,0.923556942278,344,1816,90,254,40,1776,0.863888888889,0.619800737629,0.619800737629
0,5,logistic,25,0.690789473684,0.881474103586,0.30612244898,0.974133186571,0.424242424242,0.925490196078,343,1817,105,238,47,1770,0.868055555556,0.640127817775,0.640127817775
0,5,logistic,26,0.75,0.880715705765,0.316239316239,0.97954671089,0.444889779559,0.927505888511,351,1809,111,240,37,1772,0.871759259259,0.647893013565,0.647893013565
0,5,logistic,27,0.701298701299,0.881355932203,0.312138728324,0.974641675854,0.432,0.925654450262,346,1814,108,238,46,1768,0.868518518519,0.643390202089,0.643390202089
0,5,logistic,28,0.0,0.841203703704,0.0,1.0,0.0,0.913754085994,343,1817,0,343,0,1817,0.841203703704,0.5,0.5
0,5,logistic,29,0.698224852071,0.888498242089,0.347058823529,0.971978021978,0.463654223969,0.928365258462,340,1820,118,222,51,1769,0.873611111111,0.659518422754,0.659518422754
0,5,logistic,30,0.726744186047,0.890342052314,0.36443148688,0.974133186571,0.485436893204,0.930354796321,343,1817,125,218,47,1770,0.877314814815,0.669282336726,0.669282336726
0,5,logistic,31,0.0,0.839814814815,0.0,1.0,0.0,0.912934071465,346,1814,0,346,0,1814,0.839814814815,0.5,0.5
0,5,logistic,32,0.69918699187,0.877270495827,0.255952380952,0.979714912281,0.374727668845,0.925666925667,336,1824,86,250,37,1787,0.86712962963,0.617833646617,0.617833646617
0,5,logistic,33,0.735714285714,0.881683168317,0.301169590643,0.979647964796,0.427385892116,0.928087545597,342,1818,103,239,37,1781,0.872222222222,0.64040877772,0.64040877772
0,5,logistic,34,0.714285714286,0.876800794834,0.297450424929,0.976757055894,0.42,0.924083769634,353,1807,105,248,42,1765,0.865740740741,0.637103740411,0.637103740411
0,5,logistic,35,0.70253164557,0.887612387612,0.330357142857,0.97423245614,0.449392712551,0.92890747517,336,1824,111,225,47,1777,0.874074074074,0.652294799499,0.652294799499
0,5,logistic,36,0.68152866242,0.883175237144,0.313782991202,0.972512369434,0.429718875502,0.925693354265,341,1819,107,234,50,1769,0.868518518519,0.643147680318,0.643147680318
0,5,logistic,37,0.698795180723,0.885656970913,0.337209302326,0.972466960352,0.454901960784,0.927034120735,344,1816,116,228,50,1766,0.871296296296,0.654838131339,0.654838131339
0,5,logistic,38,0.724137931034,0.880397022333,0.303468208092,0.977949283352,0.427698574338,0.926612692609,346,1814,105,241,40,1774,0.869907407407,0.640708745722,0.640708745722
0,5,logistic,39,0.711111111111,0.880987654321,0.284866468843,0.978606692265,0.406779661017,0.927234927235,337,1823,96,241,39,1784,0.87037037037,0.631736580554,0.631736580554
0,5,logistic,40,0.73125,0.886,0.339130434783,0.976308539945,0.463366336634,0.928964613368,345,1815,117,228,43,1772,0.874537037037,0.657719487364,0.657719487364
0,5,logistic,41,0.735099337748,0.880039820806,0.315340909091,0.977876106195,0.441351888668,0.926381975373,352,1808,111,241,40,1768,0.869907407407,0.646608507643,0.646608507643
0,5,logistic,42,0.0,0.841666666667,0.0,1.0,0.0,0.914027149321,342,1818,0,342,0,1818,0.841666666667,0.5,0.5
0,5,logistic,43,0.0,0.837962962963,0.0,1.0,0.0,0.911838790932,350,1810,0,350,0,1810,0.837962962963,0.5,0.5
0,5,logistic,44,0.702380952381,0.887048192771,0.344023323615,0.972482113374,0.461839530333,0.927802572854,343,1817,118,225,50,1767,0.872685185185,0.658252718494,0.658252718494
0,5,logistic,45,0.698224852071,0.891511803114,0.353293413174,0.972070098576,0.469184890656,0.930049777312,334,1826,118,216,51,1775,0.876388888889,0.662681755875,0.662681755875
0,5,logistic,46,0.719424460432,0.878278080158,0.28901734104,0.978500551268,0.412371134021,0.925684485007,346,1814,100,246,39,1775,0.868055555556,0.633758946154,0.633758946154
0,5,logistic,47,0.71875,0.885,0.333333333333,0.97520661157,0.455445544554,0.927916120577,345,1815,115,230,45,1770,0.872685185185,0.654269972452,0.654269972452
0,5,logistic,48,0.715189873418,0.884615384615,0.328488372093,0.975220264317,0.450199203187,0.927710843373,344,1816,113,231,45,1771,0.872222222222,0.651854318205,0.651854318205
0,5,logistic,49,0.72027972028,0.880019831433,0.298550724638,0.977961432507,0.422131147541,0.926409185804,345,1815,103,242,40,1775,0.869444444444,0.638256078572,0.638256078572
0,5,logistic,50,0.715976331361,0.889502762431,0.354838709677,0.973611874656,0.474509803922,0.929658792651,341,1819,121,220,48,1771,0.875925925926,0.664225292167,0.664225292167
0,5,logistic,51,0.741176470588,0.892462311558,0.370588235294,0.975824175824,0.494117647059,0.932283464567,340,1820,126,214,44,1776,0.880555555556,0.673206205559,0.673206205559
0,5,logistic,52,0.694915254237,0.891578416541,0.363905325444,0.970362239297,0.477669902913,0.929303547963,338,1822,123,215,54,1768,0.875462962963,0.667133782371,0.667133782371
0,5,logistic,53,0.732876712329,0.8862959285,0.318452380952,0.978618421053,0.44398340249,0.930171964565,336,1824,107,229,39,1785,0.875925925926,0.648535401003,0.648535401003
0,5,logistic,54,0.755395683453,0.878278080158,0.299145299145,0.981205085683,0.428571428571,0.926892950392,351,1809,105,246,34,1775,0.87037037037,0.640175192414,0.640175192414
0,5,logistic,55,0.0,0.843055555556,0.0,1.0,0.0,0.914845516202,339,1821,0,339,0,1821,0.843055555556,0.5,0.5
0,5,logistic,56,0.731884057971,0.873887240356,0.283707865169,0.979490022173,0.408906882591,0.923680083638,356,1804,101,255,37,1767,0.864814814815,0.631598943671,0.631598943671
0,5,logistic,57,0.691860465116,0.893863179074,0.360606060606,0.971038251366,0.474103585657,0.930853850183,330,1830,119,211,53,1777,0.877777777778,0.665822155986,0.665822155986
0,5,logistic,58,0.733727810651,0.885986941236,0.353276353276,0.975124378109,0.476923076923,0.928421052632,351,1809,124,227,45,1764,0.874074074074,0.664200365693,0.664200365693
0,5,logistic,59,0.681818181818,0.891129032258,0.357142857143,0.969298245614,0.46875,0.928571428571,336,1824,120,216,56,1768,0.874074074074,0.663220551378,0.663220551378
0,5,logistic,60,0.727272727273,0.888833499501,0.334328358209,0.97698630137,0.458077709611,0.930827460193,335,1825,112,223,42,1783,0.877314814815,0.655657329789,0.655657329789
0,5,logistic,61,0.725190839695,0.879743716116,0.280235988201,0.980230642504,0.404255319149,0.927272727273,339,1821,95,244,36,1785,0.87037037037,0.630233315352,0.630233315352
0,5,logistic,62,0.69387755102,0.880278191754,0.297376093294,0.975233902036,0.416326530612,0.925326370757,343,1817,102,241,45,1772,0.867592592593,0.636304997665,0.636304997665
