K,Balanced,#Exec,PPV_S,PPV_NS,TPR_S,TPR_NS,F1_S,F1_NS,SUP_S,SUP_NS,TN,FP,FN,TP,Acc,AUC0,AUC1
3,1,13,0.6095238095238096,0.6132930513595166,0.6666666666666666,0.553133514986376,0.63681592039801,0.5816618911174785,384,367,203,164,128,256,0.611185086551265,0.6099000908265213,0.6099000908265214
3,1,14,0.6361323155216285,0.6340782122905028,0.6561679790026247,0.6135135135135135,0.6459948320413437,0.6236263736263735,381,370,227,143,131,250,0.6351531291611185,0.6348407462580691,0.6348407462580691
3,1,15,0.6155778894472361,0.6345609065155807,0.6550802139037433,0.5941644562334217,0.6347150259067358,0.6136986301369862,374,377,224,153,129,245,0.6245006657789614,0.6246223350685824,0.6246223350685826
3,1,16,0.6246913580246913,0.6502890173410405,0.6764705882352942,0.596816976127321,0.6495507060333762,0.6224066390041495,374,377,225,152,121,253,0.6364846870838882,0.6366437821813076,0.6366437821813076
3,1,17,0.6425,0.6410256410256411,0.6710182767624021,0.6114130434782609,0.6564495530012772,0.6258692628650904,383,368,225,143,126,257,0.6418109187749668,0.6412156601203315,0.6412156601203315
3,1,18,0.5952941176470589,0.6319018404907976,0.67828418230563,0.544973544973545,0.6340852130325815,0.5852272727272727,373,378,206,172,120,253,0.611185086551265,0.6116288636395875,0.6116288636395876
3,1,19,0.630272952853598,0.6408045977011494,0.6701846965699209,0.5994623655913979,0.6496163682864451,0.6194444444444445,379,372,223,149,125,254,0.6351531291611185,0.6348235310806593,0.6348235310806594
3,1,20,0.5959079283887468,0.5805555555555556,0.6067708333333334,0.5694822888283378,0.6012903225806452,0.5749656121045392,384,367,209,158,151,233,0.5885486018641811,0.5881265610808357,0.5881265610808355
3,1,21,0.5948717948717949,0.6177285318559557,0.6270270270270271,0.5853018372703412,0.6105263157894737,0.601078167115903,370,381,223,158,138,232,0.6058588548601864,0.6061644321486841,0.6061644321486842
3,1,22,0.5926829268292683,0.6070381231671554,0.6445623342175066,0.553475935828877,0.6175349428208385,0.579020979020979,377,374,207,167,134,243,0.5992010652463382,0.5990191350231918,0.5990191350231918
3,1,23,0.591743119266055,0.6253968253968254,0.6861702127659575,0.5253333333333333,0.6354679802955666,0.5710144927536231,376,375,197,178,118,258,0.6058588548601864,0.6057517730496453,0.6057517730496453
3,1,24,0.6071428571428571,0.6211699164345403,0.6363636363636364,0.5915119363395226,0.6214099216710183,0.6059782608695653,374,377,223,154,136,238,0.6138482023968043,0.6139377863515794,0.6139377863515795
3,1,25,0.628992628992629,0.6511627906976745,0.6808510638297872,0.5973333333333334,0.6538952745849298,0.6230876216968011,376,375,224,151,120,256,0.6391478029294274,0.6390921985815602,0.6390921985815603
3,1,26,0.599502487562189,0.6189111747851003,0.6443850267379679,0.5729442970822282,0.6211340206185566,0.5950413223140496,374,377,216,161,133,241,0.6085219707057257,0.6086646619100979,0.608664661910098
3,1,27,0.6292428198433421,0.6304347826086957,0.6392572944297082,0.6203208556149733,0.6342105263157894,0.6253369272237197,377,374,232,142,136,241,0.62982689747004,0.6297890750223408,0.6297890750223407
3,1,28,0.5980861244019139,0.6276276276276276,0.6684491978609626,0.5543766578249337,0.6313131313131313,0.5887323943661973,374,377,209,168,124,250,0.611185086551265,0.6114129278429481,0.6114129278429481
3,1,29,0.6093366093366094,0.6511627906976745,0.6739130434782609,0.5848563968668408,0.64,0.6162310866574966,368,383,224,159,120,248,0.6284953395472703,0.6293847201725509,0.6293847201725509
3,1,30,0.6445012787723785,0.6333333333333333,0.65625,0.6212534059945504,0.6503225806451612,0.6272352132049519,384,367,228,139,132,252,0.6391478029294274,0.6387517029972752,0.6387517029972751
3,1,31,0.6298076923076923,0.6805970149253732,0.7100271002710027,0.5968586387434555,0.6675159235668789,0.6359832635983264,369,382,228,154,107,262,0.6524633821571239,0.6534428695072292,0.6534428695072292
3,1,32,0.5928571428571429,0.5891238670694864,0.6467532467532467,0.5327868852459017,0.6186335403726708,0.5595408895265424,385,366,195,171,136,249,0.5912117177097204,0.5897700659995742,0.5897700659995742
3,1,33,0.6313253012048192,0.6458333333333334,0.6876640419947506,0.5864864864864865,0.6582914572864321,0.6147308781869688,381,370,217,153,119,262,0.6378162450066578,0.6370752642406186,0.6370752642406186
3,1,34,0.5950617283950618,0.6098265895953757,0.6409574468085106,0.5626666666666666,0.6171574903969271,0.5852981969486823,376,375,211,164,135,241,0.6018641810918774,0.6018120567375886,0.6018120567375886
3,1,35,0.6290322580645161,0.6121372031662269,0.6141732283464567,0.6270270270270271,0.6215139442231076,0.6194926568758344,381,370,232,138,147,234,0.6205059920106525,0.6206001276867419,0.6206001276867419
3,1,36,0.6111111111111112,0.6498516320474778,0.6819407008086253,0.5763157894736842,0.6445859872611466,0.6108786610878661,371,380,219,161,118,253,0.6284953395472703,0.6291282451411548,0.6291282451411548
3,1,37,0.610126582278481,0.6292134831460674,0.646112600536193,0.5925925925925926,0.6276041666666667,0.6103542234332425,373,378,224,154,132,241,0.6191744340878829,0.6193525965643928,0.6193525965643928
3,1,38,0.6058394160583942,0.6176470588235294,0.6569920844327177,0.5645161290322581,0.6303797468354431,0.5898876404494383,379,372,210,162,130,249,0.611185086551265,0.6107541067324879,0.610754106732488
3,1,39,0.5772946859903382,0.5964391691394659,0.6373333333333333,0.5345744680851063,0.6058301647655261,0.5638148667601682,375,376,201,175,136,239,0.5858854860186418,0.5859539007092198,0.5859539007092198
3,1,40,0.6579634464751958,0.6385869565217391,0.6545454545454545,0.6420765027322405,0.65625,0.6403269754768393,385,366,235,131,133,252,0.6484687083888149,0.6483109786388475,0.6483109786388476
3,1,41,0.5985401459854015,0.6176470588235294,0.6542553191489362,0.56,0.625158831003812,0.5874125874125875,376,375,210,165,130,246,0.607190412782956,0.6071276595744681,0.6071276595744681
3,1,42,0.6073170731707317,0.6392961876832844,0.6693548387096774,0.575197889182058,0.6368286445012787,0.6055555555555555,372,379,218,161,123,249,0.6218375499334221,0.6222763639458677,0.6222763639458677
3,1,43,0.5815085158150851,0.6235294117647059,0.6512261580381471,0.5520833333333334,0.6143958868894601,0.585635359116022,367,384,212,172,128,239,0.6005326231691078,0.6016547456857402,0.6016547456857402
3,1,44,0.6028708133971292,0.6306306306306306,0.672,0.5585106382978723,0.6355611601513241,0.5923836389280677,375,376,210,166,123,252,0.6151797603195739,0.6152553191489363,0.6152553191489362
3,1,45,0.612987012987013,0.6120218579234973,0.6243386243386243,0.6005361930294906,0.618610747051114,0.6062246278755075,378,373,224,149,142,236,0.6125166444740346,0.6124374086840574,0.6124374086840575
3,1,46,0.6074074074074074,0.630057803468208,0.6577540106951871,0.5782493368700266,0.631578947368421,0.603042876901798,374,377,218,159,128,246,0.6178428761651131,0.6180016737826068,0.6180016737826068
3,1,47,0.5919395465994962,0.596045197740113,0.6216931216931217,0.5656836461126006,0.6064516129032258,0.5804676753782669,378,373,211,162,143,235,0.5938748335552596,0.593688383902861,0.5936883839028612
3,1,48,0.6106870229007634,0.6061452513966481,0.6299212598425197,0.5864864864864865,0.62015503875969,0.5961538461538461,381,370,217,153,141,240,0.6085219707057257,0.6082038731645031,0.6082038731645031
3,1,49,0.6074766355140186,0.6346749226006192,0.6878306878306878,0.5495978552278821,0.6451612903225806,0.589080459770115,378,373,205,168,118,260,0.6191744340878829,0.6187142715292848,0.618714271529285
3,1,50,0.5905882352941176,0.6257668711656442,0.6729222520107239,0.5396825396825397,0.6290726817042606,0.5795454545454546,373,378,204,174,122,251,0.6058588548601864,0.6063023958466318,0.6063023958466317
3,1,51,0.6225,0.6524216524216524,0.6711590296495957,0.6026315789473684,0.6459143968871596,0.6265389876880985,371,380,229,151,122,249,0.6364846870838882,0.6368953042984821,0.6368953042984821
3,1,52,0.6019417475728155,0.6460176991150443,0.6739130434782609,0.5718015665796344,0.6358974358974357,0.6066481994459834,368,383,219,164,120,248,0.6218375499334221,0.6228573050289476,0.6228573050289478
3,1,53,0.6078431372549019,0.6209912536443148,0.656084656084656,0.5710455764075067,0.6310432569974556,0.5949720670391062,378,373,213,160,130,248,0.6138482023968043,0.6135651162460813,0.6135651162460815
3,1,54,0.6113861386138614,0.654178674351585,0.6730245231607629,0.5911458333333334,0.6407263294422827,0.6210670314637483,367,384,227,157,120,247,0.6311584553928096,0.6320851782470481,0.6320851782470482
3,1,55,0.607565011820331,0.6402439024390244,0.6853333333333333,0.5585106382978723,0.644110275689223,0.5965909090909091,375,376,210,166,118,257,0.6218375499334221,0.6219219858156029,0.6219219858156029
3,1,56,0.594847775175644,0.6265432098765432,0.6773333333333333,0.5398936170212766,0.6334164588528678,0.58,375,376,203,173,121,254,0.6085219707057257,0.608613475177305,0.6086134751773049
3,1,57,0.6010362694300518,0.6246575342465753,0.6287262872628726,0.5968586387434555,0.614569536423841,0.6104417670682731,369,382,228,154,137,232,0.6125166444740346,0.612792463003164,0.612792463003164
3,1,58,0.6015037593984962,0.6335227272727273,0.6504065040650406,0.5837696335078534,0.625,0.6076294277929156,369,382,223,159,129,240,0.6165113182423435,0.6170880687864471,0.6170880687864471
3,1,59,0.6094527363184079,0.6275071633237822,0.6533333333333333,0.5824468085106383,0.6306306306306305,0.6041379310344828,375,376,219,157,130,245,0.6178428761651131,0.6178900709219858,0.6178900709219859
3,1,60,0.5882352941176471,0.6209912536443148,0.6486486486486487,0.5590551181102362,0.6169665809768637,0.5883977900552486,370,381,213,168,130,240,0.6031957390146472,0.6038518833794424,0.6038518833794424
3,1,61,0.6126582278481013,0.6573033707865169,0.6648351648351648,0.6046511627906976,0.6376811594202899,0.6298788694481829,364,387,234,153,122,242,0.6338215712383488,0.6347431638129312,0.6347431638129313
3,1,62,0.580952380952381,0.6042296072507553,0.6506666666666666,0.5319148936170213,0.6138364779874214,0.5657708628005658,375,376,200,176,131,244,0.5912117177097204,0.5912907801418439,0.591290780141844
3,1,63,0.5990338164251208,0.629080118694362,0.6648793565683646,0.5608465608465608,0.6302414231257941,0.5930069930069929,373,378,212,166,125,248,0.6125166444740346,0.6128629587074628,0.6128629587074628
3,1,64,0.6151960784313726,0.6588921282798834,0.6820652173913043,0.5900783289817232,0.6469072164948454,0.6225895316804407,368,383,226,157,117,251,0.6351531291611185,0.6360717731865138,0.6360717731865138
3,1,65,0.6267942583732058,0.6366366366366366,0.6840731070496083,0.5760869565217391,0.6541822721598002,0.6048502139800285,383,368,212,156,121,262,0.6311584553928096,0.6300800317856738,0.6300800317856737
3,1,66,0.6256281407035176,0.6203966005665722,0.6501305483028721,0.595108695652174,0.6376440460947503,0.6074895977808599,383,368,219,149,134,249,0.6231691078561917,0.622619621977523,0.622619621977523
3,1,67,0.5633802816901409,0.6092307692307692,0.6539509536784741,0.515625,0.605296343001261,0.5585331452750353,367,384,198,186,127,240,0.5832223701731025,0.584787976839237,0.584787976839237
3,1,68,0.6356968215158925,0.6608187134502924,0.6914893617021277,0.6026666666666667,0.6624203821656052,0.6304044630404464,376,375,226,149,116,260,0.6471371504660453,0.6470780141843971,0.6470780141843971
3,1,69,0.6104513064133017,0.6212121212121212,0.6727748691099477,0.5555555555555556,0.6400996264009964,0.586552217453505,382,369,205,164,125,257,0.6151797603195739,0.6141652123327516,0.6141652123327516
3,1,70,0.6349614395886889,0.6243093922651933,0.6449086161879896,0.6141304347826086,0.6398963730569948,0.6191780821917808,383,368,226,142,136,247,0.62982689747004,0.629519525485299,0.6295195254852991
3,1,71,0.6014669926650367,0.631578947368421,0.6612903225806451,0.5699208443271768,0.6299615877080667,0.5991678224687933,372,379,216,163,126,246,0.6151797603195739,0.6156055834539109,0.615605583453911
3,1,72,0.6058394160583942,0.6294117647058823,0.664,0.5691489361702128,0.633587786259542,0.5977653631284917,375,376,214,162,126,249,0.6165113182423435,0.6165744680851064,0.6165744680851063
3,1,73,0.5863746958637469,0.611764705882353,0.646112600536193,0.5502645502645502,0.6147959183673468,0.5793871866295265,373,378,208,170,132,241,0.5978695073235686,0.5981885754003716,0.5981885754003716
3,1,74,0.5821596244131455,0.6246153846153846,0.6702702702702703,0.5328083989501312,0.6231155778894472,0.5750708215297451,370,381,203,178,122,248,0.6005326231691078,0.6015393346102007,0.6015393346102008
3,1,75,0.6347607052896725,0.6497175141242938,0.6702127659574468,0.6133333333333333,0.6520051746442431,0.6310013717421126,376,375,230,145,124,252,0.6418109187749668,0.6417730496453901,0.6417730496453901
3,1,76,0.5924170616113744,0.6352583586626139,0.6756756756756757,0.5485564304461942,0.6313131313131313,0.5887323943661972,370,381,209,172,120,250,0.611185086551265,0.6121160530609351,0.6121160530609349
3,1,77,0.6123853211009175,0.653968253968254,0.7101063829787234,0.5493333333333333,0.6576354679802956,0.5971014492753624,376,375,206,169,109,267,0.62982689747004,0.6297198581560284,0.6297198581560283
3,1,78,0.6149870801033591,0.6263736263736264,0.6363636363636364,0.6047745358090185,0.6254927726675427,0.6153846153846154,374,377,228,149,136,238,0.6205059920106525,0.6205690860863274,0.6205690860863274
3,1,79,0.585956416464891,0.621301775147929,0.654054054054054,0.5511811023622047,0.6181353767560664,0.5841446453407511,370,381,210,171,128,242,0.6018641810918774,0.6026175782081293,0.6026175782081293
3,1,80,0.6098130841121495,0.6408668730650154,0.6923076923076923,0.553475935828877,0.6484472049689441,0.5939741750358679,377,374,207,167,116,261,0.6231691078561917,0.6228918140682846,0.6228918140682846
3,1,81,0.606516290726817,0.6022727272727273,0.6335078534031413,0.5745257452574526,0.6197183098591549,0.5880721220527046,382,369,212,157,140,242,0.6045272969374168,0.604016799330297,0.604016799330297
3,1,82,0.6177215189873417,0.6067415730337079,0.6354166666666666,0.5885558583106267,0.6264441591784338,0.5975103734439835,384,367,216,151,140,244,0.6125166444740346,0.6119862624886466,0.6119862624886467
3,1,83,0.5707317073170731,0.5982404692082112,0.6307277628032345,0.5368421052631579,0.5992317541613316,0.5658807212205271,371,380,204,176,137,234,0.5832223701731025,0.5837849340331962,0.5837849340331962
3,1,84,0.5954198473282443,0.611731843575419,0.6273458445040214,0.5793650793650794,0.6109660574412533,0.595108695652174,373,378,219,159,139,234,0.6031957390146472,0.6033554619345504,0.6033554619345505
3,1,85,0.620253164556962,0.6235955056179775,0.6464379947229552,0.5967741935483871,0.6330749354005168,0.6098901098901099,379,372,222,150,134,245,0.6218375499334221,0.6216060941356711,0.6216060941356711
3,1,86,0.6090225563909775,0.6107954545454546,0.6394736842105263,0.5795148247978437,0.6238767650834403,0.5947441217150761,380,371,215,156,137,243,0.6098535286284953,0.609494254504185,0.609494254504185
3,1,87,0.60431654676259,0.6197604790419161,0.6649076517150396,0.5564516129032258,0.6331658291457286,0.5864022662889519,379,372,207,165,127,252,0.611185086551265,0.6106796323091327,0.6106796323091328
3,1,88,0.6020151133501259,0.6129943502824858,0.6356382978723404,0.5786666666666667,0.6183699870633894,0.5953360768175582,376,375,217,158,137,239,0.607190412782956,0.6071524822695036,0.6071524822695036
3,1,89,0.6253164556962025,0.6376404494382022,0.6569148936170213,0.6053333333333333,0.6407263294422828,0.6210670314637482,376,375,227,148,129,247,0.6311584553928096,0.6311241134751773,0.6311241134751773
3,1,90,0.5717592592592593,0.6018808777429467,0.660427807486631,0.5092838196286472,0.6129032258064516,0.5517241379310346,374,377,192,185,127,247,0.5845539280958721,0.5848558135576392,0.584855813557639
3,1,91,0.634020618556701,0.6363636363636364,0.6507936507936508,0.6193029490616622,0.6422976501305483,0.6277173913043478,378,373,231,142,132,246,0.6351531291611185,0.6350482999276564,0.6350482999276565
3,1,92,0.6068796068796068,0.622093023255814,0.6551724137931034,0.5721925133689839,0.6301020408163265,0.5961002785515321,377,374,214,160,130,247,0.6138482023968043,0.6136824635810438,0.6136824635810437
3,1,93,0.5936739659367397,0.6058823529411764,0.6455026455026455,0.5522788203753352,0.6185044359949302,0.5778401122019635,378,373,206,167,134,244,0.5992010652463382,0.5988907329389903,0.5988907329389904
3,1,94,0.6140350877192983,0.6193181818181818,0.6464379947229552,0.5860215053763441,0.6298200514138818,0.6022099447513812,379,372,218,154,134,245,0.6165113182423435,0.6162297500496496,0.6162297500496496
3,1,95,0.6136919315403423,0.6549707602339181,0.6802168021680217,0.5863874345549738,0.6452442159383034,0.6187845303867403,369,382,224,158,118,251,0.6324900133155792,0.6333021183614977,0.6333021183614977
3,1,96,0.5823389021479713,0.6234939759036144,0.6612466124661247,0.5418848167539267,0.6192893401015228,0.5798319327731093,369,382,207,175,125,244,0.6005326231691078,0.6015657146100257,0.6015657146100258
3,1,97,0.6129032258064516,0.6293103448275862,0.6569148936170213,0.584,0.6341463414634148,0.6058091286307054,376,375,219,156,129,247,0.6205059920106525,0.6204574468085107,0.6204574468085107
3,1,98,0.6151960784313726,0.6326530612244898,0.6657824933687002,0.5802139037433155,0.6394904458598726,0.6052998605299861,377,374,217,157,126,251,0.6231691078561917,0.6229981985560079,0.6229981985560078
3,1,99,0.6259541984732825,0.6201117318435754,0.643979057591623,0.6016260162601627,0.6348387096774193,0.6107290233837689,382,369,222,147,136,246,0.6231691078561917,0.6228025369258927,0.6228025369258929
5,1,0,0.6053268765133172,0.6272189349112426,0.6648936170212766,0.5653333333333334,0.6337135614702155,0.5946704067321178,376,375,212,163,126,250,0.6151797603195739,0.615113475177305,0.6151134751773049
5,1,1,0.6186868686868687,0.6366197183098592,0.6550802139037433,0.5994694960212201,0.6363636363636364,0.6174863387978142,374,377,226,151,129,245,0.6271637816245007,0.6272748549624817,0.6272748549624817
5,1,2,0.6372093023255814,0.67601246105919,0.7248677248677249,0.5817694369973191,0.6782178217821783,0.6253602305475504,378,373,217,156,104,274,0.6537949400798935,0.6533185809325219,0.653318580932522
5,1,3,0.6187050359712231,0.6706586826347305,0.7010869565217391,0.5848563968668408,0.6573248407643313,0.6248256624825662,368,383,224,159,110,258,0.6418109187749668,0.64297167669429,0.64297167669429
5,1,4,0.6144578313253012,0.6428571428571429,0.68,0.574468085106383,0.6455696202531646,0.6067415730337079,375,376,216,160,120,255,0.6271637816245007,0.6272340425531916,0.6272340425531915
5,1,5,0.6480582524271845,0.6666666666666666,0.7026315789473684,0.6091644204851752,0.6742424242424243,0.6366197183098591,380,371,226,145,113,267,0.6564580559254327,0.6558979997162717,0.6558979997162718
5,1,6,0.6311881188118812,0.6512968299711815,0.6781914893617021,0.6026666666666667,0.6538461538461539,0.6260387811634348,376,375,226,149,121,255,0.640479360852197,0.6404290780141844,0.6404290780141845
5,1,7,0.6074766355140186,0.6563467492260062,0.7008086253369272,0.5578947368421052,0.6508135168961201,0.6031294452347084,371,380,212,168,111,260,0.6284953395472703,0.6293516810895162,0.6293516810895162
5,1,8,0.6282973621103117,0.6586826347305389,0.6968085106382979,0.5866666666666667,0.6607818411097099,0.6205923836389281,376,375,220,155,114,262,0.6418109187749668,0.6417375886524822,0.6417375886524823
5,1,9,0.6201923076923077,0.6507462686567164,0.688,0.5797872340425532,0.652338811630847,0.6132208157524612,375,376,218,158,117,258,0.6338215712383488,0.6338936170212766,0.6338936170212766
5,1,10,0.6208530805687204,0.6261398176291794,0.6805194805194805,0.5628415300546448,0.6493184634448574,0.5928057553956835,385,366,206,160,123,262,0.6231691078561917,0.6216805052870626,0.6216805052870626
5,1,11,0.6081730769230769,0.6149253731343284,0.662303664921466,0.5582655826558266,0.6340852130325815,0.5852272727272728,382,369,206,163,129,253,0.611185086551265,0.6102846237886462,0.6102846237886463
5,1,12,0.624390243902439,0.6451612903225806,0.6790450928381963,0.5882352941176471,0.6505717916137229,0.6153846153846154,377,374,220,154,121,256,0.6338215712383488,0.6336401934779217,0.6336401934779218
5,1,13,0.6122931442080378,0.6615853658536586,0.7,0.5695538057742782,0.6532156368221941,0.61212976022567,370,381,217,164,111,259,0.6338215712383488,0.6347769028871391,0.6347769028871391
5,1,14,0.605,0.6125356125356125,0.6402116402116402,0.5764075067024129,0.622107969151671,0.5939226519337018,378,373,215,158,136,242,0.6085219707057257,0.6083095734570265,0.6083095734570266
5,1,15,0.6009070294784581,0.6580645161290323,0.7142857142857143,0.5368421052631579,0.6527093596059114,0.591304347826087,371,380,204,176,106,265,0.6245006657789614,0.6255639097744361,0.6255639097744361
5,1,16,0.6551724137931034,0.6666666666666666,0.6981627296587927,0.6216216216216216,0.6759847522236341,0.6433566433566433,381,370,230,140,115,266,0.6604527296937417,0.6598921756402072,0.6598921756402071
5,1,17,0.6388206388206388,0.6453488372093024,0.680628272251309,0.6016260162601627,0.6590621039290241,0.6227208976157083,382,369,222,147,122,260,0.6418109187749668,0.6411271442557358,0.6411271442557357
5,1,18,0.6210268948655256,0.6432748538011696,0.675531914893617,0.5866666666666667,0.6471337579617834,0.6136680613668062,376,375,220,155,122,254,0.6311584553928096,0.6310992907801418,0.6310992907801418
5,1,19,0.6099290780141844,0.6676829268292683,0.7029972752043597,0.5703125,0.6531645569620252,0.6151685393258427,367,384,219,165,109,258,0.6351531291611185,0.6366548876021798,0.6366548876021798
5,1,20,0.6199524940617577,0.6606060606060606,0.6997319034852547,0.5767195767195767,0.6574307304785895,0.615819209039548,373,378,218,160,112,261,0.6378162450066578,0.6382257401024157,0.6382257401024157
5,1,21,0.6535433070866141,0.6648648648648648,0.6675603217158177,0.6507936507936508,0.6604774535809018,0.6577540106951871,373,378,246,132,124,249,0.6591211717709721,0.6591769862547343,0.6591769862547342
5,1,22,0.6105527638190955,0.6402266288951841,0.6567567567567567,0.5931758530183727,0.6328125,0.6158038147138964,370,381,226,155,127,243,0.6245006657789614,0.6249663048875647,0.6249663048875647
5,1,23,0.6494845360824743,0.650137741046832,0.6649076517150396,0.6344086021505376,0.6571056062581487,0.6421768707482993,379,372,236,136,127,252,0.6498002663115846,0.6496581269327886,0.6496581269327887
5,1,24,0.6113744075829384,0.6382978723404256,0.6843501326259946,0.5614973262032086,0.6458072590738423,0.5974395448079659,377,374,210,164,119,258,0.6231691078561917,0.6229237294146016,0.6229237294146016
5,1,25,0.6278538812785388,0.6613418530351438,0.7217847769028871,0.5594594594594594,0.6715506715506715,0.6061493411420205,381,370,207,163,106,275,0.6418109187749668,0.6406221181811733,0.6406221181811732
5,1,26,0.6253041362530414,0.6529411764705882,0.6853333333333333,0.5904255319148937,0.6539440203562341,0.6201117318435755,375,376,222,154,118,257,0.6378162450066578,0.6378794326241135,0.6378794326241135
5,1,27,0.6055045871559633,0.6476190476190476,0.704,0.5425531914893617,0.6510480887792848,0.5904486251808972,375,376,204,172,111,264,0.6231691078561917,0.6232765957446809,0.6232765957446808
5,1,28,0.6386138613861386,0.654178674351585,0.6825396825396826,0.6085790884718498,0.659846547314578,0.6305555555555556,378,373,227,146,120,258,0.6458055925432756,0.6455593855057662,0.6455593855057662
5,1,29,0.625,0.6626865671641791,0.6970509383378016,0.5873015873015873,0.6590621039290241,0.6227208976157081,373,378,222,156,113,260,0.6418109187749668,0.6421762628196944,0.6421762628196945
5,1,30,0.6072289156626506,0.6309523809523809,0.6702127659574468,0.5653333333333334,0.6371681415929205,0.5963431786216596,376,375,212,163,124,252,0.6178428761651131,0.6177730496453901,0.61777304964539
5,1,31,0.6175710594315246,0.6401098901098901,0.6459459459459459,0.6115485564304461,0.631439894319683,0.6255033557046978,370,381,233,148,131,239,0.6284953395472703,0.628747251188196,0.6287472511881962
5,1,32,0.6581632653061225,0.6601671309192201,0.6789473684210526,0.6388140161725068,0.6683937823834196,0.6493150684931508,380,371,237,134,122,258,0.6591211717709721,0.6588806922967797,0.6588806922967798
5,1,33,0.6057007125890737,0.6363636363636364,0.68,0.5585106382978723,0.6407035175879398,0.5949008498583569,375,376,210,166,120,255,0.6191744340878829,0.6192553191489363,0.6192553191489362
5,1,34,0.6372315035799523,0.6475903614457831,0.6953125,0.5858310626702997,0.6650062266500623,0.6151645207439199,384,367,215,152,117,267,0.6418109187749668,0.6405717813351499,0.6405717813351499
5,1,35,0.6276041666666666,0.6103542234332425,0.6276041666666666,0.6103542234332425,0.6276041666666666,0.6103542234332425,384,367,224,143,143,241,0.6191744340878829,0.6189791950499546,0.6189791950499547
5,1,36,0.6051401869158879,0.6346749226006192,0.6870026525198939,0.5481283422459893,0.6434782608695652,0.5882352941176471,377,374,205,169,118,259,0.6178428761651131,0.6175654973829415,0.6175654973829416
5,1,37,0.6157517899761337,0.6566265060240963,0.6935483870967742,0.575197889182058,0.6523388116308472,0.6132208157524612,372,379,218,161,114,258,0.6338215712383488,0.6343731381394162,0.6343731381394162
5,1,38,0.6658163265306123,0.6713091922005571,0.6886543535620053,0.6478494623655914,0.6770428015564203,0.6593707250341997,379,372,241,131,118,261,0.6684420772303595,0.6682519079637983,0.6682519079637984
5,1,39,0.6081730769230769,0.6358208955223881,0.6746666666666666,0.5664893617021277,0.6396965865992413,0.59915611814346,375,376,213,163,122,253,0.6205059920106525,0.6205780141843971,0.6205780141843973
5,1,40,0.6498800959232613,0.6766467065868264,0.7150395778364116,0.6075268817204301,0.6809045226130653,0.6402266288951841,379,372,226,146,108,271,0.6617842876165113,0.6612832297784208,0.6612832297784208
