Balanced,#Exec,PPV_S,PPV_NS,TPR_S,TPR_NS,F1_S,F1_NS,SUP_S,SUP_NS,TN,FP,FN,TP,Acc,AUC0,AUC1
1,34,0.679045092838,0.68449197861,0.68449197861,0.679045092838,0.681757656458,0.681757656458,374,377,256,118,121,256,0.681757656458,0.681768535724,0.681768535724
1,35,0.630490956072,0.659340659341,0.663043478261,0.626631853786,0.646357615894,0.642570281124,368,383,244,124,143,240,0.644474034621,0.644837666023,0.644837666023
1,36,0.650918635171,0.656756756757,0.661333333333,0.646276595745,0.656084656085,0.651474530831,375,376,248,127,133,243,0.65379494008,0.653804964539,0.653804964539
1,37,0.630695443645,0.676646706587,0.708894878706,0.594736842105,0.667512690355,0.633053221289,371,380,263,108,154,226,0.651131824234,0.651815860406,0.651815860406
1,38,0.651715039578,0.647849462366,0.653439153439,0.646112600536,0.652575957728,0.646979865772,378,373,247,131,132,241,0.649800266312,0.649775876988,0.649775876988
1,39,0.640625,0.640326975477,0.650793650794,0.630026809651,0.645669291339,0.635135135135,378,373,246,132,138,235,0.640479360852,0.640410230223,0.640410230223
1,40,0.667621776504,0.649253731343,0.622994652406,0.692307692308,0.644536652835,0.670089858793,374,377,233,141,116,261,0.657789613848,0.657651172357,0.657651172357
1,41,0.675949367089,0.696629213483,0.712,0.659574468085,0.693506493506,0.677595628415,375,376,267,108,128,248,0.685752330226,0.685787234043,0.685787234043
1,42,0.662234042553,0.664,0.664,0.662234042553,0.663115845539,0.663115845539,375,376,249,126,127,249,0.663115845539,0.663117021277,0.663117021277
1,43,0.646112600536,0.666666666667,0.656675749319,0.65625,0.651351351351,0.661417322835,367,384,241,126,132,252,0.656458055925,0.656462874659,0.656462874659
1,44,0.650537634409,0.651715039578,0.647058823529,0.655172413793,0.648793565684,0.653439153439,374,377,242,132,130,247,0.651131824234,0.651115618661,0.651115618661
1,45,0.675531914894,0.669333333333,0.671957671958,0.672922252011,0.67374005305,0.671122994652,378,373,254,124,122,251,0.672436750999,0.672439961984,0.672439961984
1,46,0.638051044084,0.690625,0.735294117647,0.586206896552,0.683229813665,0.634146341463,374,377,275,99,156,221,0.660452729694,0.660750507099,0.660750507099
1,47,0.650632911392,0.662921348315,0.681697612732,0.631016042781,0.665803108808,0.646575342466,377,374,257,120,138,236,0.656458055925,0.656356827756,0.656356827756
1,48,0.655352480418,0.646739130435,0.658792650919,0.643243243243,0.657068062827,0.644986449864,381,370,251,130,132,238,0.651131824234,0.651017947081,0.651017947081
1,49,0.634803921569,0.655976676385,0.68700265252,0.601604278075,0.659872611465,0.627615062762,377,374,259,118,149,225,0.644474034621,0.644303465297,0.644303465297
1,50,0.674479166667,0.683923705722,0.690666666667,0.667553191489,0.682476943347,0.675639300135,375,376,259,116,125,251,0.679094540613,0.679109929078,0.679109929078
1,51,0.667481662592,0.69298245614,0.722222222222,0.635388739946,0.693773824651,0.662937062937,378,373,273,105,136,237,0.679094540613,0.678805481084,0.678805481084
1,52,0.68700265252,0.66577540107,0.674479166667,0.678474114441,0.680683311432,0.672064777328,384,367,259,125,118,249,0.676431424767,0.676476640554,0.676476640554
1,53,0.636363636364,0.688524590164,0.682451253482,0.642857142857,0.658602150538,0.664907651715,359,392,245,114,140,252,0.661784287617,0.66265419817,0.66265419817
1,54,0.637362637363,0.638242894057,0.623655913978,0.651715039578,0.630434782609,0.644908616188,372,379,232,140,132,247,0.637816245007,0.637685476778,0.637685476778
1,55,0.642458100559,0.63358778626,0.614973262032,0.660477453581,0.628415300546,0.646753246753,374,377,230,144,128,249,0.637816245007,0.637725357806,0.637725357806
1,56,0.641414141414,0.678873239437,0.690217391304,0.629242819843,0.664921465969,0.653116531165,368,383,254,114,142,241,0.659121171771,0.659730105574,0.659730105574
1,57,0.633333333333,0.682779456193,0.716981132075,0.594736842105,0.672566371681,0.635724331927,371,380,266,105,154,226,0.655126498003,0.65585898709,0.65585898709
1,58,0.647214854111,0.652406417112,0.652406417112,0.647214854111,0.649800266312,0.649800266312,374,377,244,130,133,244,0.649800266312,0.649810635612,0.649810635612
1,59,0.659459459459,0.674540682415,0.663043478261,0.671018276762,0.661246612466,0.67277486911,368,383,244,124,126,257,0.667110519308,0.667030877512,0.667030877512
1,60,0.654028436019,0.702127659574,0.737967914439,0.612732095491,0.693467336683,0.654390934844,374,377,276,98,146,231,0.675099866844,0.675350004965,0.675350004965
1,61,0.615960099751,0.654285714286,0.671195652174,0.597911227154,0.642392717815,0.62482946794,368,383,247,121,154,229,0.633821571238,0.634553439664,0.634553439664
1,62,0.658854166667,0.689373297003,0.689373297003,0.658854166667,0.673768308921,0.673768308921,367,384,253,114,131,253,0.673768308921,0.674113731835,0.674113731835
1,63,0.659090909091,0.636591478697,0.615384615385,0.679144385027,0.636488340192,0.657179818887,377,374,232,145,120,254,0.647137150466,0.647264500206,0.647264500206
1,64,0.679894179894,0.689008042895,0.689008042895,0.679894179894,0.684420772304,0.684420772304,373,378,257,116,121,257,0.684420772304,0.684451111395,0.684451111395
1,65,0.617866004963,0.649425287356,0.67115902965,0.594736842105,0.643410852713,0.620879120879,371,380,249,122,154,226,0.632490013316,0.632947935877,0.632947935877
1,66,0.658536585366,0.670157068063,0.658536585366,0.670157068063,0.658536585366,0.670157068063,369,382,243,126,126,256,0.664447403462,0.664346826714,0.664346826714
1,67,0.652605459057,0.672413793103,0.697612732095,0.625668449198,0.674358974359,0.648199445983,377,374,263,114,140,234,0.661784287617,0.661640590647,0.661640590647
1,68,0.650273224044,0.649350649351,0.638069705094,0.661375661376,0.644113667118,0.655307994758,373,378,238,135,128,250,0.649800266312,0.649722683235,0.649722683235
1,69,0.606356968215,0.652046783626,0.675749318801,0.580729166667,0.639175257732,0.614325068871,367,384,248,119,161,223,0.627163781625,0.628239242734,0.628239242734
1,70,0.674666666667,0.672872340426,0.672872340426,0.674666666667,0.673768308921,0.673768308921,376,375,253,123,122,253,0.673768308921,0.673769503546,0.673769503546
1,71,0.614173228346,0.640540540541,0.637602179837,0.6171875,0.625668449198,0.628647214854,367,384,234,133,147,237,0.627163781625,0.627394839918,0.627394839918
1,72,0.653266331658,0.677053824363,0.695187165775,0.633952254642,0.673575129534,0.654794520548,374,377,260,114,138,239,0.664447403462,0.664569710209,0.664569710209
1,73,0.649122807018,0.673295454545,0.692513368984,0.628647214854,0.670116429495,0.650205761317,374,377,259,115,140,237,0.660452729694,0.660580291919,0.660580291919
1,74,0.671604938272,0.699421965318,0.723404255319,0.645333333333,0.696542893726,0.671289875173,376,375,272,104,133,242,0.684420772304,0.684368794326,0.684368794326
1,75,0.657894736842,0.684636118598,0.681198910082,0.661458333333,0.669344042838,0.672847682119,367,384,250,117,130,254,0.671105193076,0.671328621708,0.671328621708
1,76,0.635638297872,0.653333333333,0.647696476965,0.641361256545,0.641610738255,0.647291941876,369,382,239,130,137,245,0.644474034621,0.644528866755,0.644528866755
1,77,0.623188405797,0.679525222552,0.704918032787,0.594805194805,0.661538461538,0.634349030471,366,385,258,108,156,229,0.648468708389,0.649861613796,0.649861613796
1,78,0.652392947103,0.638418079096,0.669250645995,0.620879120879,0.660714285714,0.629526462396,387,364,259,128,138,226,0.645805592543,0.645064883437,0.645064883437
1,79,0.666666666667,0.678977272727,0.701846965699,0.64247311828,0.683804627249,0.660220994475,379,372,266,113,133,239,0.672436750999,0.672160041989,0.672160041989
1,80,0.641304347826,0.631853785901,0.62599469496,0.647058823529,0.63355704698,0.639365918098,377,374,236,141,132,242,0.636484687084,0.636526759245,0.636526759245
1,81,0.660377358491,0.673684210526,0.663956639566,0.670157068063,0.662162162162,0.671916010499,369,382,245,124,126,256,0.667110519308,0.667056853815,0.667056853815
1,82,0.635467980296,0.652173913043,0.68253968254,0.603217158177,0.658163265306,0.626740947075,378,373,258,120,148,225,0.643142476698,0.642878420358,0.642878420358
1,83,0.685483870968,0.688654353562,0.683646112601,0.690476190476,0.684563758389,0.689564068692,373,378,255,118,117,261,0.687083888149,0.687061151538,0.687061151538
1,84,0.65,0.663817663818,0.687830687831,0.624664879357,0.668380462725,0.64364640884,378,373,260,118,140,233,0.656458055925,0.656247783594,0.656247783594
1,85,0.654054054054,0.648293963255,0.643617021277,0.658666666667,0.648793565684,0.653439153439,376,375,242,134,128,247,0.651131824234,0.651141843972,0.651141843972
1,86,0.690537084399,0.708333333333,0.72,0.678191489362,0.704960835509,0.692934782609,375,376,270,105,121,255,0.699067909454,0.699095744681,0.699095744681
1,87,0.697604790419,0.647482014388,0.613157894737,0.727762803235,0.652661064426,0.685279187817,380,371,233,147,101,270,0.669773635153,0.670460348986,0.670460348986
1,88,0.666666666667,0.67018469657,0.664879356568,0.671957671958,0.665771812081,0.67107001321,373,378,248,125,124,254,0.66844207723,0.668418514263,0.668418514263
1,89,0.642857142857,0.657971014493,0.688654353562,0.610215053763,0.664968152866,0.633193863319,379,372,261,118,145,227,0.649800266312,0.649434703663,0.649434703663
1,90,0.642857142857,0.673716012085,0.714285714286,0.597855227882,0.676691729323,0.633522727273,378,373,270,108,150,223,0.656458055925,0.656070471084,0.656070471084
1,91,0.644549763033,0.70820668693,0.739130434783,0.608355091384,0.688607594937,0.654494382022,368,383,272,96,150,233,0.672436750999,0.673742763083,0.673742763083
1,92,0.661577608142,0.653631284916,0.677083333333,0.637602179837,0.669240669241,0.645517241379,384,367,260,124,133,234,0.657789613848,0.657342756585,0.657342756585
1,93,0.623441396509,0.642857142857,0.666666666667,0.598404255319,0.644329896907,0.619834710744,375,376,250,125,151,225,0.632490013316,0.632535460993,0.632535460993
1,94,0.595348837209,0.613707165109,0.673684210526,0.530997304582,0.632098765432,0.56936416185,380,371,256,124,174,197,0.603195739015,0.602340757554,0.602340757554
1,95,0.65873015873,0.662198391421,0.664,0.656914893617,0.661354581673,0.659546061415,375,376,249,126,129,247,0.660452729694,0.660457446809,0.660457446809
1,96,0.643902439024,0.659824046921,0.694736842105,0.606469002695,0.66835443038,0.63202247191,380,371,264,116,146,225,0.651131824234,0.6506029224,0.6506029224
1,97,0.673024523161,0.65625,0.651715039578,0.677419354839,0.662198391421,0.666666666667,379,372,247,132,120,252,0.664447403462,0.664567197208,0.664567197208
1,98,0.650259067358,0.652054794521,0.664021164021,0.638069705094,0.657068062827,0.644986449864,378,373,251,127,135,238,0.651131824234,0.651045434557,0.651045434557
1,99,0.655080213904,0.633952254642,0.639686684073,0.649456521739,0.647291941876,0.641610738255,383,368,245,138,129,239,0.644474034621,0.644571602906,0.644571602906
0,0,0.896187683284,0.347252747253,0.837260273973,0.471641791045,0.865722379603,0.4,1825,335,1528,297,177,158,0.780555555556,0.654451032509,0.654451032509
0,1,0.883707865169,0.352631578947,0.864760857614,0.392961876833,0.874131703251,0.371705963939,1819,341,1573,246,207,134,0.790277777778,0.628861367223,0.628861367223
0,2,0.894675925926,0.372685185185,0.850853054485,0.469387755102,0.87221438646,0.415483870968,1817,343,1546,271,182,161,0.790277777778,0.660120404794,0.660120404794
0,3,0.88676056338,0.381818181818,0.868653421634,0.422413793103,0.877613604684,0.401091405184,1812,348,1574,238,201,147,0.796759259259,0.645533607369,0.645533607369
0,4,0.886867538374,0.359102244389,0.858558062741,0.419825072886,0.872483221477,0.387096774194,1817,343,1560,257,199,144,0.788888888889,0.639191567814,0.639191567814
0,5,0.88698630137,0.365196078431,0.857142857143,0.42939481268,0.871809256662,0.394701986755,1813,347,1554,259,198,149,0.788425925926,0.643268834911,0.643268834911
0,6,0.882422104644,0.309368191721,0.825632563256,0.415204678363,0.85308326229,0.354556803995,1818,342,1501,317,200,142,0.760648148148,0.620418620809,0.620418620809
0,7,0.888824214203,0.348416289593,0.84132231405,0.446376811594,0.864421171809,0.391359593393,1815,345,1527,288,191,154,0.778240740741,0.643849562822,0.643849562822
0,8,0.892795389049,0.374117647059,0.853443526171,0.460869565217,0.872676056338,0.412987012987,1815,345,1549,266,186,159,0.790740740741,0.657156545694,0.657156545694
0,9,0.883707541739,0.352245862884,0.848535102266,0.424501424501,0.865764241399,0.385012919897,1809,351,1535,274,202,149,0.77962962963,0.636518263384,0.636518263384
0,10,0.884875846501,0.376288659794,0.866298342541,0.417142857143,0.875488553881,0.39566395664,1810,350,1568,242,204,146,0.793518518519,0.641720599842,0.641720599842
0,11,0.891749561147,0.361419068736,0.841059602649,0.468390804598,0.865663163874,0.408010012516,1812,348,1524,288,185,163,0.781018518519,0.654725203623,0.654725203623
0,12,0.888574660633,0.390306122449,0.867955801105,0.437142857143,0.878144214645,0.412398921833,1810,350,1571,239,197,153,0.798148148148,0.652549329124,0.652549329124
0,13,0.903244495944,0.361751152074,0.849128540305,0.484567901235,0.875350926446,0.414248021108,1836,324,1559,277,167,157,0.794444444444,0.66684822077,0.66684822077
0,14,0.891389983118,0.391644908616,0.871766648321,0.437317784257,0.881469115192,0.413223140496,1817,343,1584,233,193,150,0.802777777778,0.654542216289,0.654542216289
0,15,0.888443935927,0.378640776699,0.858485351023,0.444444444444,0.873207759348,0.408912188729,1809,351,1553,256,195,156,0.791203703704,0.651464897734,0.651464897734
0,16,0.891767415083,0.36170212766,0.851566794942,0.448680351906,0.87120359955,0.400523560209,1819,341,1549,270,188,153,0.787962962963,0.650123573424,0.650123573424
0,17,0.884792626728,0.323113207547,0.842567196928,0.406528189911,0.863163810059,0.360052562418,1823,337,1536,287,200,137,0.774537037037,0.62454769342,0.62454769342
0,18,0.888392857143,0.388586956522,0.876169510182,0.416909620991,0.882238847326,0.402250351617,1817,343,1592,225,200,143,0.803240740741,0.646539565586,0.646539565586
0,19,0.884459849798,0.342657342657,0.8444567016,0.423631123919,0.863995485327,0.378865979381,1813,347,1531,282,200,147,0.776851851852,0.634043912759,0.634043912759
0,20,0.887405687754,0.336384439359,0.840571742716,0.431085043988,0.863354037267,0.377892030848,1819,341,1529,290,194,147,0.775925925926,0.635828393352,0.635828393352
0,21,0.890669719519,0.360774818402,0.854945054945,0.438235294118,0.872441827867,0.395750332005,1820,340,1556,264,191,149,0.789351851852,0.646590174531,0.646590174531
0,22,0.893716970053,0.354485776805,0.837644468905,0.472303206997,0.864772727273,0.405,1817,343,1522,295,181,162,0.77962962963,0.654973837951,0.654973837951
0,23,0.898749255509,0.361746361746,0.830947136564,0.505813953488,0.863519313305,0.421818181818,1816,344,1509,307,170,174,0.779166666667,0.668380545026,0.668380545026
0,24,0.882687927107,0.368811881188,0.858725761773,0.419718309859,0.870541982589,0.392621870883,1805,355,1550,255,206,149,0.786574074074,0.639222035816,0.639222035816
0,25,0.888377445339,0.357819905213,0.850688705234,0.43768115942,0.869124683366,0.393741851369,1815,345,1544,271,194,151,0.784722222222,0.644184932327,0.644184932327
0,26,0.8934945308,0.378250591017,0.855096418733,0.463768115942,0.873873873874,0.416666666667,1815,345,1552,263,185,160,0.792592592593,0.659432267337,0.659432267337
0,27,0.88985005767,0.340375586854,0.845942982456,0.431547619048,0.867341202923,0.380577427822,1824,336,1543,281,191,145,0.781481481481,0.638745300752,0.638745300752
0,28,0.896980461812,0.365180467091,0.835170893054,0.49710982659,0.864972880388,0.421052631579,1814,346,1515,299,174,172,0.781018518519,0.666140359822,0.666140359822
0,29,0.889521640091,0.34900990099,0.855890410959,0.420895522388,0.872382016197,0.381596752368,1825,335,1562,263,194,141,0.788425925926,0.638392966673,0.638392966673
0,30,0.9000594884,0.340292275574,0.827227993439,0.492447129909,0.862108262108,0.402469135802,1829,331,1513,316,168,163,0.775925925926,0.659837561674,0.659837561674
0,31,0.883087400681,0.346733668342,0.856828193833,0.401162790698,0.869759642258,0.371967654987,1816,344,1556,260,206,138,0.784259259259,0.628995492265,0.628995492265
0,32,0.893248701673,0.372365339578,0.852422907489,0.462209302326,0.87235841082,0.412451361868,1816,344,1548,268,185,159,0.790277777778,0.657316104907,0.657316104907
0,33,0.894492753623,0.36091954023,0.847336628226,0.463126843658,0.870276367738,0.405684754522,1821,339,1543,278,182,157,0.787037037037,0.655231735942,0.655231735942
0,34,0.888953488372,0.340909090909,0.840571742716,0.439882697947,0.864085899972,0.384122919334,1819,341,1529,290,191,150,0.777314814815,0.640227220331,0.640227220331
0,35,0.876126126126,0.354166666667,0.862527716186,0.38202247191,0.869273743017,0.367567567568,1804,356,1556,248,220,136,0.783333333333,0.622275094048,0.622275094048
0,36,0.893666472981,0.369020501139,0.84738292011,0.469565217391,0.869909502262,0.413265306122,1815,345,1538,277,183,162,0.787037037037,0.658474068751,0.658474068751
0,37,0.882808181316,0.390313390313,0.881833241303,0.392550143266,0.882320441989,0.391428571429,1811,349,1597,214,212,137,0.802777777778,0.637191692285,0.637191692285
0,38,0.893433179724,0.379716981132,0.855016538037,0.465317919075,0.873802816901,0.418181818182,1814,346,1551,263,185,161,0.792592592593,0.660167228556,0.660167228556
0,39,0.884790011351,0.356783919598,0.858953168044,0.411594202899,0.871680178921,0.382234185734,1815,345,1559,256,203,142,0.7875,0.635273685471,0.635273685471
0,40,0.894173602854,0.338912133891,0.826373626374,0.476470588235,0.858937749857,0.39608801956,1820,340,1504,316,178,162,0.771296296296,0.651422107304,0.651422107304
0,41,0.892510005718,0.377128953771,0.859108420473,0.451895043732,0.875490745934,0.411140583554,1817,343,1561,256,188,155,0.794444444444,0.655501732103,0.655501732103
0,42,0.889965792474,0.366995073892,0.858635863586,0.43567251462,0.874020156775,0.398395721925,1818,342,1561,257,193,149,0.791666666667,0.647154189103,0.647154189103
0,43,0.890597279716,0.3539445629,0.832504145937,0.472934472934,0.860571428571,0.40487804878,1809,351,1506,303,185,166,0.774074074074,0.652719309436,0.652719309436
0,44,0.894402769763,0.377049180328,0.853524229075,0.468023255814,0.87348548887,0.417639429313,1816,344,1550,266,183,161,0.79212962963,0.660773742444,0.660773742444
0,45,0.884278199883,0.349665924276,0.838227146814,0.442253521127,0.8606370876,0.390547263682,1805,355,1513,292,198,157,0.773148148148,0.640240333971,0.640240333971
0,46,0.880979498861,0.346534653465,0.854224185533,0.401146131805,0.867395570507,0.371845949535,1811,349,1547,264,209,140,0.781018518519,0.627685158669,0.627685158669
0,47,0.884701912261,0.356020942408,0.864760857614,0.398826979472,0.874617737003,0.376210235131,1819,341,1573,246,205,136,0.791203703704,0.631793918543,0.631793918543
0,48,0.877183098592,0.324675324675,0.856906989543,0.36443148688,0.866926503341,0.343406593407,1817,343,1557,260,218,125,0.778703703704,0.610669238212,0.610669238212
0,49,0.890824622532,0.365296803653,0.846578366446,0.459770114943,0.868138087153,0.407124681934,1812,348,1534,278,188,160,0.784259259259,0.653174240694,0.653174240694
0,50,0.892980437284,0.348341232227,0.849480021894,0.441441441441,0.870687237027,0.38940397351,1827,333,1552,275,186,147,0.786574074074,0.645460731668,0.645460731668
0,51,0.887356321839,0.361904761905,0.852097130243,0.436781609195,0.869369369369,0.395833333333,1812,348,1544,268,196,152,0.785185185185,0.644439369719,0.644439369719
0,52,0.886890951276,0.323394495413,0.83826754386,0.419642857143,0.861894024803,0.365284974093,1824,336,1529,295,195,141,0.773148148148,0.628955200501,0.628955200501
0,53,0.889455782313,0.381313131313,0.864939360529,0.436416184971,0.87702627166,0.407008086253,1814,346,1569,245,195,151,0.796296296296,0.65067777275,0.65067777275
0,54,0.87585812357,0.325242718447,0.846323935876,0.381766381766,0.86083778465,0.35124508519,1809,351,1531,278,217,134,0.770833333333,0.614045158821,0.614045158821
0,55,0.902582159624,0.385964912281,0.84598459846,0.514619883041,0.873367404884,0.441102756892,1818,342,1538,280,166,176,0.793518518519,0.68030224075,0.68030224075
0,56,0.890919811321,0.331896551724,0.829763866008,0.454277286136,0.859255046915,0.383561643836,1821,339,1511,310,185,154,0.770833333333,0.642020576072,0.642020576072
0,57,0.884439359268,0.368932038835,0.856035437431,0.429378531073,0.870005627462,0.396866840731,1806,354,1546,260,202,152,0.786111111111,0.642706984252,0.642706984252
0,58,0.900407687828,0.390519187359,0.851321585903,0.502906976744,0.875176903481,0.439644218551,1816,344,1546,270,171,173,0.795833333333,0.677114281324,0.677114281324
0,59,0.889265536723,0.371794871795,0.865310610225,0.425219941349,0.877124547228,0.396716826265,1819,341,1574,245,196,145,0.795833333333,0.645265275787,0.645265275787
0,60,0.902639296188,0.395604395604,0.848401323043,0.520231213873,0.874680306905,0.449438202247,1814,346,1539,275,166,180,0.795833333333,0.684316268458,0.684316268458
0,61,0.895124716553,0.393939393939,0.868059373282,0.457478005865,0.88138431482,0.423337856174,1819,341,1579,240,185,156,0.803240740741,0.662768689574,0.662768689574
0,62,0.882217090069,0.327102803738,0.84140969163,0.406976744186,0.861330326945,0.362694300518,1816,344,1528,288,204,140,0.772222222222,0.624193217908,0.624193217908
0,63,0.883815028902,0.33488372093,0.842424242424,0.417391304348,0.862623413258,0.371612903226,1815,345,1529,286,201,144,0.774537037037,0.629907773386,0.629907773386
0,64,0.88358886996,0.363408521303,0.859668508287,0.414285714286,0.871464575749,0.387182910547,1810,350,1556,254,205,145,0.7875,0.636977111287,0.636977111287
0,65,0.890616004606,0.340425531915,0.847207009858,0.431137724551,0.86836935167,0.380449141347,1826,334,1547,279,190,144,0.78287037037,0.639172367204,0.639172367204
0,66,0.894766780432,0.383084577114,0.863811092806,0.454277286136,0.879016485052,0.415654520918,1821,339,1573,248,185,154,0.799537037037,0.659044189471,0.659044189471
0,67,0.892671667628,0.372365339578,0.852341597796,0.460869565217,0.872040586246,0.411917098446,1815,345,1547,268,186,159,0.789814814815,0.656605581507,0.656605581507
0,68,0.88283062645,0.332568807339,0.839492553778,0.417867435159,0.860616341532,0.37037037037,1813,347,1522,291,202,145,0.771759259259,0.628679994468,0.628679994468
0,69,0.888953488372,0.35,0.842424242424,0.446376811594,0.865063649222,0.392356687898,1815,345,1529,286,191,154,0.779166666667,0.644400527009,0.644400527009
0,70,0.888088642659,0.354929577465,0.875,0.384146341463,0.881495738246,0.368960468521,1832,328,1603,229,202,126,0.800462962963,0.629573170732,0.629573170732
0,71,0.894124490983,0.356009070295,0.84404173531,0.463126843658,0.868361581921,0.402564102564,1821,339,1537,284,182,157,0.784259259259,0.653584289484,0.653584289484
0,72,0.881984036488,0.339901477833,0.852341597796,0.4,0.866909498459,0.367509986684,1815,345,1547,268,207,138,0.780092592593,0.626170798898,0.626170798898
