Balanced,#Neurons,Activattion,#Exec,PPV_S,PPV_NS,TPR_S,TPR_NS,F1_S,F1_NS,SUP_S,SUP_NS,TN,FP,FN,TP,Acc,AUC0,AUC1
0,13,logistic,6,0.0,0.9523148148148148,0.0,1.0,0.0,0.975575053355466,103,2057,0,103,0,2057,0.9523148148148148,0.5,0.5
0,13,logistic,7,0.0,0.95,0.0,1.0,0.0,0.9743589743589743,108,2052,0,108,0,2052,0.95,0.5,0.5
0,13,logistic,8,0.0,0.9490740740740741,0.0,1.0,0.0,0.9738717339667459,110,2050,0,110,0,2050,0.9490740740740741,0.5,0.5
0,13,logistic,9,0.0,0.950462962962963,0.0,1.0,0.0,0.9746024210776169,107,2053,0,107,0,2053,0.950462962962963,0.5,0.5
1,15,logistic,0,0.11524163568773234,0.9477020602218701,0.484375,0.715311004784689,0.18618618618618615,0.8152692569870484,64,836,31,33,238,598,0.6988888888888889,0.5998430023923444,0.5998430023923444
1,15,logistic,1,0.07331042382588775,1.0,1.0,0.03229665071770335,0.13660618996798293,0.06257242178447277,64,836,64,0,809,27,0.10111111111111111,0.5161483253588517,0.5161483253588517
1,15,logistic,2,0.07150837988826815,1.0,1.0,0.005980861244019139,0.1334723670490094,0.011890606420927468,64,836,64,0,831,5,0.07666666666666666,0.5029904306220095,0.5029904306220095
1,15,logistic,3,0.07175398633257403,0.9545454545454546,0.984375,0.025119617224880382,0.1337579617834395,0.048951048951048945,64,836,63,1,815,21,0.09333333333333334,0.5047473086124402,0.5047473086124402
1,15,logistic,4,0.14634146341463414,0.9364303178484108,0.1875,0.916267942583732,0.16438356164383558,0.9262394195888755,64,836,12,52,70,766,0.8644444444444445,0.551883971291866,0.551883971291866
1,15,logistic,5,0.07111111111111111,0.0,1.0,0.0,0.13278008298755187,0.0,64,836,64,0,836,0,0.07111111111111111,0.5,0.5
1,15,logistic,6,0.25,0.9346330275229358,0.109375,0.9748803827751196,0.15217391304347827,0.9543325526932084,64,836,7,57,21,815,0.9133333333333333,0.5421276913875598,0.5421276913875598
1,15,logistic,7,0.0,0.927683615819209,0.0,0.9820574162679426,0.0,0.9540964555490994,64,836,0,64,15,821,0.9122222222222223,0.4910287081339713,0.4910287081339713
1,15,logistic,8,0.0,0.92880978865406,0.0,0.9988038277511961,0.0,0.962536023054755,64,836,0,64,1,835,0.9277777777777778,0.49940191387559807,0.49940191387559807
1,15,logistic,9,0.07339449541284404,1.0,1.0,0.03349282296650718,0.13675213675213677,0.06481481481481481,64,836,64,0,808,28,0.10222222222222223,0.5167464114832536,0.5167464114832536
0,15,logistic,0,0.0,0.950462962962963,0.0,1.0,0.0,0.9746024210776169,107,2053,0,107,0,2053,0.950462962962963,0.5,0.5
0,15,logistic,1,0.0,0.9467592592592593,0.0,1.0,0.0,0.9726516052318669,115,2045,0,115,0,2045,0.9467592592592593,0.5,0.5
0,15,logistic,2,0.0,0.95,0.0,1.0,0.0,0.9743589743589743,108,2052,0,108,0,2052,0.95,0.5,0.5
0,15,logistic,3,0.0,0.9513438368860055,0.0,0.9990267639902677,0.0,0.974602421077617,105,2055,0,105,2,2053,0.950462962962963,0.49951338199513384,0.49951338199513384
0,15,logistic,4,0.0,0.95,0.0,1.0,0.0,0.9743589743589743,108,2052,0,108,0,2052,0.95,0.5,0.5
0,15,logistic,5,0.0,0.95,0.0,1.0,0.0,0.9743589743589743,108,2052,0,108,0,2052,0.95,0.5,0.5
0,15,logistic,6,0.0,0.950925925925926,0.0,1.0,0.0,0.9748457522543902,106,2054,0,106,0,2054,0.950925925925926,0.5,0.5
0,15,logistic,7,0.0,0.9518518518518518,0.0,1.0,0.0,0.9753320683111955,104,2056,0,104,0,2056,0.9518518518518518,0.5,0.5
0,15,logistic,8,0.0,0.95,0.0,1.0,0.0,0.9743589743589743,108,2052,0,108,0,2052,0.95,0.5,0.5
0,15,logistic,9,0.0,0.9481481481481482,0.0,1.0,0.0,0.973384030418251,112,2048,0,112,0,2048,0.9481481481481482,0.5,0.5
1,50,logistic,0,0.0,0.9288888888888889,0.0,1.0,0.0,0.9631336405529953,64,836,0,64,0,836,0.9288888888888889,0.5,0.5
1,50,logistic,1,0.0,0.9288888888888889,0.0,1.0,0.0,0.9631336405529953,64,836,0,64,0,836,0.9288888888888889,0.5,0.5
1,50,logistic,2,0.0,0.9288888888888889,0.0,1.0,0.0,0.9631336405529953,64,836,0,64,0,836,0.9288888888888889,0.5,0.5
1,50,logistic,3,0.0,0.9288888888888889,0.0,1.0,0.0,0.9631336405529953,64,836,0,64,0,836,0.9288888888888889,0.5,0.5
1,50,logistic,4,0.07111111111111111,0.0,1.0,0.0,0.13278008298755187,0.0,64,836,64,0,836,0,0.07111111111111111,0.5,0.5
1,50,logistic,5,0.0,0.9288888888888889,0.0,1.0,0.0,0.9631336405529953,64,836,0,64,0,836,0.9288888888888889,0.5,0.5
1,50,logistic,6,0.07119021134593993,1.0,1.0,0.0011961722488038277,0.13291796469366562,0.0023894862604540022,64,836,64,0,835,1,0.07222222222222222,0.5005980861244019,0.5005980861244019
1,50,logistic,7,0.0,0.9288888888888889,0.0,1.0,0.0,0.9631336405529953,64,836,0,64,0,836,0.9288888888888889,0.5,0.5
1,50,logistic,8,0.07111111111111111,0.0,1.0,0.0,0.13278008298755187,0.0,64,836,64,0,836,0,0.07111111111111111,0.5,0.5
1,50,logistic,9,0.0,0.9288888888888889,0.0,1.0,0.0,0.9631336405529953,64,836,0,64,0,836,0.9288888888888889,0.5,0.5
0,50,logistic,0,0.0,0.9476851851851852,0.0,1.0,0.0,0.9731400047539814,113,2047,0,113,0,2047,0.9476851851851852,0.5,0.5
0,50,logistic,1,0.0,0.95,0.0,1.0,0.0,0.9743589743589743,108,2052,0,108,0,2052,0.95,0.5,0.5
0,50,logistic,2,0.5,0.9540389972144847,0.029411764705882353,0.9985422740524781,0.05555555555555555,0.9757834757834757,102,2058,3,99,3,2055,0.9527777777777777,0.5139770193791802,0.5139770193791803
0,50,logistic,3,0.0,0.9490740740740741,0.0,1.0,0.0,0.9738717339667459,110,2050,0,110,0,2050,0.9490740740740741,0.5,0.5
0,50,logistic,4,0.0,0.9495370370370371,0.0,1.0,0.0,0.9741154120161482,109,2051,0,109,0,2051,0.9495370370370371,0.5,0.5
0,50,logistic,5,0.0,0.95,0.0,1.0,0.0,0.9743589743589743,108,2052,0,108,0,2052,0.95,0.5,0.5
0,50,logistic,6,0.0,0.9481481481481482,0.0,1.0,0.0,0.973384030418251,112,2048,0,112,0,2048,0.9481481481481482,0.5,0.5
0,50,logistic,7,0.0,0.950925925925926,0.0,1.0,0.0,0.9748457522543902,106,2054,0,106,0,2054,0.950925925925926,0.5,0.5
0,50,logistic,8,0.5,0.9517177344475395,0.028037383177570093,0.9985387238188017,0.05309734513274336,0.9745661991918231,107,2053,3,104,3,2050,0.950462962962963,0.5132880534981858,0.513288053498186
0,50,logistic,9,0.375,0.9535315985130112,0.02912621359223301,0.997569275644142,0.05405405405405406,0.9750534568781183,103,2057,3,100,5,2052,0.9513888888888888,0.5133477446181876,0.5133477446181874
1,5,relu,0,0.09621993127147767,0.9408866995073891,0.4375,0.6854066985645934,0.15774647887323945,0.7930795847750866,64,836,28,36,263,573,0.6677777777777778,0.5614533492822966,0.5614533492822966
1,5,relu,1,0.0824022346368715,0.9728260869565217,0.921875,0.21411483253588517,0.15128205128205127,0.3509803921568627,64,836,59,5,657,179,0.2644444444444444,0.5679949162679426,0.5679949162679426
1,5,relu,2,0.07111111111111111,0.0,1.0,0.0,0.13278008298755187,0.0,64,836,64,0,836,0,0.07111111111111111,0.5,0.5
1,5,relu,3,0.15644171779141106,0.9773519163763066,0.796875,0.6710526315789473,0.26153846153846155,0.7957446808510639,64,836,51,13,275,561,0.68,0.7339638157894737,0.7339638157894737
1,5,relu,4,0.10763209393346379,0.9768637532133676,0.859375,0.45454545454545453,0.19130434782608693,0.6204081632653061,64,836,55,9,456,380,0.48333333333333334,0.6569602272727273,0.6569602272727273
1,5,relu,5,0.15076923076923077,0.9739130434782609,0.765625,0.6698564593301436,0.2519280205655527,0.7937632884479093,64,836,49,15,276,560,0.6766666666666666,0.7177407296650717,0.7177407296650717
1,5,relu,6,0.0,0.9288888888888889,0.0,1.0,0.0,0.9631336405529953,64,836,0,64,0,836,0.9288888888888889,0.5,0.5
1,5,relu,7,0.09037900874635568,0.9906542056074766,0.96875,0.2535885167464115,0.16533333333333333,0.40380952380952384,64,836,62,2,624,212,0.30444444444444446,0.6111692583732058,0.6111692583732058
1,5,relu,8,0.07111111111111111,0.0,1.0,0.0,0.13278008298755187,0.0,64,836,64,0,836,0,0.07111111111111111,0.5,0.5
1,5,relu,9,0.17872340425531916,0.9669172932330827,0.65625,0.7691387559808612,0.28093645484949836,0.8567621585609593,64,836,42,22,193,643,0.7611111111111111,0.7126943779904307,0.7126943779904307
0,5,relu,0,0.3333333333333333,0.9512534818941504,0.018691588785046728,0.9980516317584024,0.03539823008849557,0.9740908010458759,107,2053,2,105,4,2049,0.9495370370370371,0.5083716102717245,0.5083716102717246
0,5,relu,1,0.0,0.9486111111111111,0.0,1.0,0.0,0.9736279401282965,111,2049,0,111,0,2049,0.9486111111111111,0.5,0.5
0,5,relu,2,0.0,0.9495370370370371,0.0,1.0,0.0,0.9741154120161482,109,2051,0,109,0,2051,0.9495370370370371,0.5,0.5
0,5,relu,3,0.0,0.950925925925926,0.0,1.0,0.0,0.9748457522543902,106,2054,0,106,0,2054,0.950925925925926,0.5,0.5
0,5,relu,4,0.0,0.9513888888888888,0.0,1.0,0.0,0.9750889679715302,105,2055,0,105,0,2055,0.9513888888888888,0.5,0.5
0,5,relu,5,0.0,0.9523148148148148,0.0,1.0,0.0,0.975575053355466,103,2057,0,103,0,2057,0.9523148148148148,0.5,0.5
0,5,relu,6,0.0,0.9490740740740741,0.0,1.0,0.0,0.9738717339667459,110,2050,0,110,0,2050,0.9490740740740741,0.5,0.5
0,5,relu,7,0.0,0.9495370370370371,0.0,1.0,0.0,0.9741154120161482,109,2051,0,109,0,2051,0.9495370370370371,0.5,0.5
0,5,relu,8,0.0,0.950925925925926,0.0,1.0,0.0,0.9748457522543902,106,2054,0,106,0,2054,0.950925925925926,0.5,0.5
0,5,relu,9,0.0,0.9518518518518518,0.0,1.0,0.0,0.9753320683111955,104,2056,0,104,0,2056,0.9518518518518518,0.5,0.5
1,10,relu,0,0.1780821917808219,0.9383313180169287,0.203125,0.9282296650717703,0.1897810218978102,0.9332531569452795,64,836,13,51,60,776,0.8766666666666667,0.5656773325358851,0.5656773325358851
1,10,relu,1,0.15120274914089346,0.9671592775041051,0.6875,0.7045454545454546,0.24788732394366195,0.8152249134948097,64,836,44,20,247,589,0.7033333333333334,0.6960227272727273,0.6960227272727273
1,10,relu,2,0.12646370023419204,0.9788583509513742,0.84375,0.5538277511961722,0.219959266802444,0.7074102368220014,64,836,54,10,373,463,0.5744444444444444,0.6987888755980861,0.6987888755980861
1,10,relu,3,0.12731481481481483,0.9807692307692307,0.859375,0.5490430622009569,0.22177419354838712,0.7039877300613496,64,836,55,9,377,459,0.5711111111111111,0.7042090311004785,0.7042090311004785
1,10,relu,4,0.12886597938144329,0.97265625,0.78125,0.5956937799043063,0.22123893805309733,0.738872403560831,64,836,50,14,338,498,0.6088888888888889,0.6884718899521531,0.6884718899521531
1,10,relu,5,0.12217194570135746,0.9781659388646288,0.84375,0.5358851674641149,0.2134387351778656,0.6924265842349304,64,836,54,10,388,448,0.5577777777777778,0.6898175837320574,0.6898175837320575
1,10,relu,6,0.13746630727762804,0.9754253308128544,0.796875,0.6172248803827751,0.23448275862068965,0.756043956043956,64,836,51,13,320,516,0.63,0.7070499401913876,0.7070499401913876
1,10,relu,7,0.1407185628742515,0.9699646643109541,0.734375,0.6566985645933014,0.23618090452261303,0.7831669044222539,64,836,47,17,287,549,0.6622222222222223,0.6955367822966507,0.6955367822966507
1,10,relu,8,0.10069444444444445,0.9814814814814815,0.90625,0.3803827751196172,0.18125,0.5482758620689655,64,836,58,6,518,318,0.4177777777777778,0.6433163875598087,0.6433163875598086
1,10,relu,9,0.12437810945273632,0.9718875502008032,0.78125,0.5789473684210527,0.2145922746781116,0.7256371814092953,64,836,50,14,352,484,0.5933333333333334,0.6800986842105263,0.6800986842105263
0,10,relu,0,0.2,0.9494199535962877,0.00909090909090909,0.9980487804878049,0.017391304347826087,0.9731272294887039,110,2050,1,109,4,2046,0.9476851851851852,0.503569844789357,0.503569844789357
0,10,relu,1,0.0,0.9485873089393237,0.0,0.9995119570522206,0.0,0.973384030418251,111,2049,0,111,1,2048,0.9481481481481482,0.4997559785261103,0.4997559785261103
0,10,relu,2,0.5555555555555556,0.9525801952580195,0.04672897196261682,0.9980516317584024,0.08620689655172413,0.9747859181731683,107,2053,5,102,4,2049,0.950925925925926,0.5223903018605096,0.5223903018605096
0,10,relu,3,0.5,0.950834879406308,0.018518518518518517,0.9990253411306043,0.03571428571428571,0.9743346007604563,108,2052,2,106,2,2050,0.95,0.5087719298245614,0.5087719298245614
0,10,relu,4,0.0,0.9481481481481482,0.0,1.0,0.0,0.973384030418251,112,2048,0,112,0,2048,0.9481481481481482,0.5,0.5
0,10,relu,5,0.0,0.950462962962963,0.0,1.0,0.0,0.9746024210776169,107,2053,0,107,0,2053,0.950462962962963,0.5,0.5
0,10,relu,6,0.0,0.9458333333333333,0.0,1.0,0.0,0.9721627408993576,117,2043,0,117,0,2043,0.9458333333333333,0.5,0.5
0,10,relu,7,0.25,0.948051948051948,0.008849557522123894,0.9985344406448461,0.017094017094017092,0.9726385914822745,113,2047,1,112,3,2044,0.9467592592592593,0.503691999083485,0.5036919990834849
0,10,relu,8,0.0,0.95,0.0,1.0,0.0,0.9743589743589743,108,2052,0,108,0,2052,0.95,0.5,0.5
0,10,relu,9,0.0,0.9532407407407407,0.0,1.0,0.0,0.9760606778857549,101,2059,0,101,0,2059,0.9532407407407407,0.5,0.5
1,13,relu,0,0.18081180811808117,0.9761526232114467,0.765625,0.7344497607655502,0.2925373134328358,0.8382252559726963,64,836,49,15,222,614,0.7366666666666667,0.7500373803827751,0.7500373803827751
1,13,relu,1,0.15755627009646303,0.9745331069609507,0.765625,0.6866028708133971,0.26133333333333336,0.8056140350877192,64,836,49,15,262,574,0.6922222222222222,0.7261139354066986,0.7261139354066986
1,13,relu,2,0.14749262536873156,0.9750445632798574,0.78125,0.6543062200956937,0.24813895781637715,0.783106657122405,64,836,50,14,289,547,0.6633333333333333,0.7177781100478469,0.7177781100478469
1,13,relu,3,0.12387387387387387,0.9802631578947368,0.859375,0.534688995215311,0.21653543307086615,0.6919504643962848,64,836,55,9,389,447,0.5577777777777778,0.6970319976076554,0.6970319976076556
1,13,relu,4,0.14175257731958762,0.982421875,0.859375,0.6016746411483254,0.2433628318584071,0.7462908011869437,64,836,55,9,333,503,0.62,0.7305248205741627,0.7305248205741627
1,13,relu,5,0.17551020408163265,0.9679389312977099,0.671875,0.7583732057416268,0.27831715210355984,0.8504359490274982,64,836,43,21,202,634,0.7522222222222222,0.7151241028708134,0.7151241028708134
1,13,relu,6,0.11928934010152284,0.9664031620553359,0.734375,0.5849282296650717,0.2052401746724891,0.7287630402384501,64,836,47,17,347,489,0.5955555555555555,0.6596516148325358,0.6596516148325359
1,13,relu,7,0.11825726141078838,0.9832535885167464,0.890625,0.4916267942583732,0.2087912087912088,0.6555023923444976,64,836,57,7,425,411,0.52,0.6911258971291866,0.6911258971291866
1,13,relu,8,0.09049079754601227,0.9798387096774194,0.921875,0.29066985645933013,0.164804469273743,0.448339483394834,64,836,59,5,593,243,0.33555555555555555,0.6062724282296651,0.6062724282296651
1,13,relu,9,0.14933333333333335,0.9847619047619047,0.875,0.618421052631579,0.255125284738041,0.7597354886113152,64,836,56,8,319,517,0.6366666666666667,0.7467105263157895,0.7467105263157895
0,13,relu,0,0.45454545454545453,0.9497440670079107,0.04424778761061947,0.9970688812896922,0.08064516129032258,0.9728312678741659,113,2047,5,108,6,2041,0.9472222222222222,0.5206583344501559,0.5206583344501559
0,13,relu,1,0.4,0.9517401392111369,0.018867924528301886,0.998539435248296,0.036036036036036036,0.9745782846281776,106,2054,2,104,3,2051,0.950462962962963,0.5087036798882989,0.508703679888299
0,13,relu,2,0.2857142857142857,0.9507663725034835,0.018518518518518517,0.9975633528265108,0.034782608695652174,0.973602853745541,108,2052,2,106,5,2047,0.9486111111111111,0.5080409356725147,0.5080409356725146
0,13,relu,3,0.0,0.9513888888888888,0.0,1.0,0.0,0.9750889679715302,105,2055,0,105,0,2055,0.9513888888888888,0.5,0.5
0,13,relu,4,0.375,0.9507434944237918,0.027522935779816515,0.9975621647976597,0.05128205128205129,0.9735902926481085,109,2051,3,106,5,2046,0.9486111111111111,0.5125425502887381,0.5125425502887381
0,13,relu,5,0.2,0.951276102088167,0.009433962264150943,0.9980525803310614,0.018018018018018018,0.9741031123782372,106,2054,1,105,4,2050,0.9495370370370371,0.5037432712976062,0.5037432712976062
0,13,relu,6,0.35,0.9514018691588785,0.06306306306306306,0.9936554416788678,0.10687022900763357,0.9720697063738363,111,2049,7,104,13,2036,0.9458333333333333,0.5283592523709654,0.5283592523709655
0,13,relu,7,0.0,0.9481481481481482,0.0,1.0,0.0,0.973384030418251,112,2048,0,112,0,2048,0.9481481481481482,0.5,0.5
0,13,relu,8,0.0,0.9527777777777777,0.0,1.0,0.0,0.9758179231863442,102,2058,0,102,0,2058,0.9527777777777777,0.5,0.5
0,13,relu,9,0.0,0.9518518518518518,0.0,1.0,0.0,0.9753320683111955,104,2056,0,104,0,2056,0.9518518518518518,0.5,0.5
1,15,relu,0,0.14432989690721648,0.984375,0.875,0.6028708133971292,0.24778761061946902,0.7477744807121661,64,836,56,8,332,504,0.6222222222222222,0.7389354066985647,0.7389354066985646
1,15,relu,1,0.14912280701754385,0.9767025089605734,0.796875,0.6519138755980861,0.25123152709359603,0.7819225251076038,64,836,51,13,291,545,0.6622222222222223,0.724394437799043,0.724394437799043
1,15,relu,2,0.16791044776119404,0.9699367088607594,0.703125,0.7332535885167464,0.27108433734939763,0.8351498637602179,64,836,45,19,223,613,0.7311111111111112,0.7181892942583731,0.7181892942583732
1,15,relu,3,0.14825581395348839,0.9766187050359713,0.796875,0.6495215311004785,0.25,0.7801724137931033,64,836,51,13,293,543,0.66,0.7231982655502392,0.7231982655502392
1,15,relu,4,0.12325581395348838,0.9765957446808511,0.828125,0.5490430622009569,0.2145748987854251,0.7029096477794793,64,836,53,11,377,459,0.5688888888888889,0.6885840311004786,0.6885840311004785
