K,Balanced,#Exec,PPV_S,PPV_NS,TPR_S,TPR_NS,F1_S,F1_NS,SUP_S,SUP_NS,TN,FP,FN,TP,Acc,AUC0,AUC1
9,1,82,0.6155606407322655,0.678343949044586,0.727027027027027,0.5590551181102362,0.6666666666666667,0.6129496402877699,370,381,213,168,101,269,0.6418109187749668,0.6430410725686316,0.6430410725686316
9,1,83,0.6061320754716981,0.6513761467889908,0.692722371967655,0.5605263157894737,0.6465408805031446,0.6025459688826026,371,380,213,167,114,257,0.625832223701731,0.6266243438785644,0.6266243438785644
9,1,84,0.6098130841121495,0.6346749226006192,0.6886543535620053,0.5510752688172043,0.6468401486988848,0.5899280575539568,379,372,205,167,118,261,0.6205059920106525,0.6198648111896048,0.6198648111896048
9,1,85,0.6375321336760925,0.638121546961326,0.6543535620052771,0.6209677419354839,0.6458333333333334,0.6294277929155313,379,372,231,141,131,248,0.6378162450066578,0.6376606519703804,0.6376606519703805
9,1,86,0.6083743842364532,0.6318840579710145,0.660427807486631,0.5782493368700266,0.6333333333333334,0.6038781163434903,374,377,218,159,127,247,0.6191744340878829,0.6193385721783288,0.6193385721783288
9,1,87,0.619277108433735,0.6279761904761905,0.6727748691099477,0.5718157181571816,0.644918444165621,0.5985815602836879,382,369,211,158,125,257,0.6231691078561917,0.6222952936335646,0.6222952936335647
9,1,88,0.6083743842364532,0.6202898550724638,0.6534391534391535,0.5737265415549598,0.6301020408163265,0.596100278551532,378,373,214,159,131,247,0.6138482023968043,0.6135828474970566,0.6135828474970567
9,1,89,0.6094117647058823,0.6656441717791411,0.7038043478260869,0.566579634464752,0.6532156368221942,0.6121297602256699,368,383,217,166,109,259,0.6338215712383488,0.6351919911454195,0.6351919911454194
9,1,90,0.6424870466321243,0.6383561643835617,0.6526315789473685,0.628032345013477,0.6475195822454308,0.6331521739130435,380,371,233,138,132,248,0.640479360852197,0.6403319619804226,0.6403319619804227
9,1,91,0.6178660049627791,0.6580459770114943,0.6766304347826086,0.597911227154047,0.6459143968871595,0.6265389876880985,368,383,229,154,119,249,0.6364846870838882,0.6372708309683278,0.6372708309683277
9,1,92,0.6253164556962025,0.6376404494382022,0.6569148936170213,0.6053333333333333,0.6407263294422828,0.6210670314637482,376,375,227,148,129,247,0.6311584553928096,0.6311241134751773,0.6311241134751773
9,1,93,0.5990566037735849,0.6391437308868502,0.6827956989247311,0.5514511873350924,0.6381909547738693,0.5920679886685553,372,379,209,170,118,254,0.6165113182423435,0.6171234431299117,0.6171234431299119
9,1,94,0.6309226932668329,0.64,0.6675461741424802,0.6021505376344086,0.6487179487179487,0.6204986149584487,379,372,224,148,126,253,0.6351531291611185,0.6348483558884443,0.6348483558884443
9,1,95,0.6113861386138614,0.6253602305475504,0.6551724137931034,0.5802139037433155,0.6325224071702944,0.6019417475728155,377,374,217,157,130,247,0.6178428761651131,0.6176931587682095,0.6176931587682094
9,1,96,0.6280788177339901,0.6405797101449275,0.6728232189973615,0.5940860215053764,0.6496815286624203,0.6164574616457462,379,372,221,151,124,255,0.6338215712383488,0.6334546202513689,0.633454620251369
9,1,97,0.6373333333333333,0.6382978723404256,0.6373333333333333,0.6382978723404256,0.6373333333333333,0.6382978723404256,375,376,240,136,136,239,0.6378162450066578,0.6378156028368794,0.6378156028368794
9,1,98,0.6375321336760925,0.643646408839779,0.6578249336870027,0.6229946524064172,0.6475195822454308,0.6331521739130436,377,374,233,141,129,248,0.640479360852197,0.6404097930467099,0.6404097930467099
9,1,99,0.6291866028708134,0.6846846846846847,0.7146739130434783,0.5953002610966057,0.6692111959287532,0.6368715083798883,368,383,228,155,105,263,0.6537949400798935,0.654987087070042,0.6549870870700419
11,1,0,0.6389548693586699,0.6666666666666666,0.7097625329815304,0.5913978494623656,0.6725,0.6267806267806267,379,372,220,152,110,269,0.6511318242343542,0.650580191221948,0.6505801912219479
11,1,1,0.6508728179551122,0.66,0.6868421052631579,0.6226415094339622,0.6683738796414853,0.6407766990291262,380,371,231,140,119,261,0.6551264980026631,0.6547418073485601,0.6547418073485601
11,1,2,0.6328502415458938,0.6498516320474778,0.6894736842105263,0.5902964959568733,0.6599496221662469,0.6186440677966102,380,371,219,152,118,262,0.640479360852197,0.6398850900836999,0.6398850900836998
11,1,3,0.6726342710997443,0.6583333333333333,0.6813471502590673,0.6493150684931507,0.6769626769626771,0.6537931034482759,386,365,237,128,123,263,0.6657789613848203,0.665331109376109,0.6653311093761091
11,1,4,0.6430379746835443,0.6573033707865169,0.675531914893617,0.624,0.6588845654993514,0.640218878248974,376,375,234,141,122,254,0.6498002663115846,0.6497659574468085,0.6497659574468084
11,1,5,0.6503856041131105,0.6629834254143646,0.6746666666666666,0.6382978723404256,0.662303664921466,0.6504065040650407,375,376,240,136,122,253,0.6564580559254327,0.6564822695035462,0.6564822695035462
11,1,6,0.6339066339066339,0.6540697674418605,0.6843501326259946,0.6016042780748663,0.6581632653061225,0.6267409470752089,377,374,225,149,119,258,0.6431424766977364,0.6429772053504305,0.6429772053504305
11,1,7,0.6555819477434679,0.6757575757575758,0.720626631853786,0.6059782608695652,0.6865671641791045,0.6389684813753581,383,368,223,145,107,276,0.6644474034620506,0.6633024463616756,0.6633024463616756
11,1,8,0.6380208333333334,0.662125340599455,0.6639566395663956,0.6361256544502618,0.6507304116865869,0.6488651535380507,369,382,243,139,124,245,0.6498002663115846,0.6500411470083287,0.6500411470083287
11,1,9,0.6446700507614214,0.6694677871148459,0.6827956989247311,0.6306068601583114,0.6631853785900784,0.6494565217391304,372,379,239,140,118,254,0.6564580559254327,0.6567012795415212,0.6567012795415215
11,1,10,0.6477832512315271,0.6666666666666666,0.6957671957671958,0.6166219839142091,0.6709183673469389,0.6406685236768803,378,373,230,143,115,263,0.6564580559254327,0.6561945898407024,0.6561945898407024
11,1,11,0.6019184652278178,0.6287425149700598,0.6693333333333333,0.5585106382978723,0.6338383838383839,0.5915492957746478,375,376,210,166,124,251,0.6138482023968043,0.6139219858156029,0.6139219858156029
11,1,12,0.655,0.6695156695156695,0.6931216931216931,0.6300268096514745,0.6735218508997429,0.6491712707182321,378,373,235,138,116,262,0.6617842876165113,0.6615742513865839,0.6615742513865839
11,1,13,0.6423173803526449,0.6468926553672316,0.6710526315789473,0.6172506738544474,0.6563706563706564,0.6317241379310344,380,371,229,142,125,255,0.644474034620506,0.6441516527166974,0.6441516527166974
11,1,14,0.6255924170616114,0.668693009118541,0.707774798927614,0.582010582010582,0.6641509433962264,0.6223479490806223,373,378,220,158,109,264,0.644474034620506,0.644892690469098,0.644892690469098
11,1,15,0.6306532663316583,0.6543909348441926,0.6729222520107239,0.6111111111111112,0.6511024643320362,0.6320109439124488,373,378,231,147,122,251,0.6418109187749668,0.6420166815609176,0.6420166815609175
11,1,16,0.6197530864197531,0.6358381502890174,0.6657824933687002,0.5882352941176471,0.6419437340153452,0.611111111111111,377,374,220,154,126,251,0.6271637816245007,0.6270088937431737,0.6270088937431737
11,1,17,0.6433915211970075,0.6485714285714286,0.6771653543307087,0.6135135135135135,0.659846547314578,0.6305555555555555,381,370,227,143,123,258,0.6458055925432756,0.645339433922111,0.645339433922111
11,1,18,0.6463700234192038,0.6790123456790124,0.7263157894736842,0.5929919137466307,0.6840148698884759,0.6330935251798562,380,371,220,151,104,276,0.6604527296937417,0.6596538516101575,0.6596538516101575
11,1,19,0.6027397260273972,0.6741214057507987,0.7213114754098361,0.548051948051948,0.6567164179104478,0.6045845272206303,366,385,211,174,102,264,0.6324900133155792,0.634681711730892,0.634681711730892
11,1,20,0.619277108433735,0.6130952380952381,0.6640826873385013,0.5659340659340659,0.6408977556109726,0.5885714285714286,387,364,206,158,130,257,0.6165113182423435,0.6150083766362836,0.6150083766362836
11,1,21,0.6037735849056604,0.6299694189602446,0.6790450928381963,0.5508021390374331,0.6392009987515606,0.5877318116975748,377,374,206,168,121,256,0.6151797603195739,0.6149236159378146,0.6149236159378149
11,1,22,0.6104513064133017,0.6545454545454545,0.692722371967655,0.5684210526315789,0.648989898989899,0.6084507042253521,371,380,216,164,114,257,0.62982689747004,0.630571712299617,0.630571712299617
11,1,23,0.5990453460620525,0.6265060240963856,0.6693333333333333,0.5531914893617021,0.6322418136020151,0.5875706214689266,375,376,208,168,124,251,0.611185086551265,0.6112624113475178,0.6112624113475178
11,1,24,0.6197183098591549,0.6461538461538462,0.6965699208443272,0.5645161290322581,0.6559006211180123,0.6025824964131995,379,372,210,162,115,264,0.6311584553928096,0.6305430249382926,0.6305430249382926
11,1,25,0.6446700507614214,0.6638655462184874,0.679144385026738,0.6286472148541115,0.6614583333333334,0.6457765667574932,374,377,237,140,120,254,0.6537949400798935,0.6538957999404247,0.6538957999404247
11,1,26,0.6200980392156863,0.6326530612244898,0.6675461741424802,0.5833333333333334,0.6429479034307497,0.606993006993007,379,372,217,155,126,253,0.625832223701731,0.6254397537379067,0.6254397537379068
11,1,27,0.6168674698795181,0.6398809523809523,0.6790450928381963,0.5748663101604278,0.6464646464646465,0.6056338028169013,377,374,215,159,121,256,0.6271637816245007,0.6269557014993121,0.626955701499312
11,1,28,0.6318407960199005,0.6561604584527221,0.679144385026738,0.6074270557029178,0.654639175257732,0.6308539944903582,374,377,229,148,120,254,0.6431424766977364,0.6432857203648279,0.6432857203648279
11,1,29,0.6330935251798561,0.6736526946107785,0.707774798927614,0.5952380952380952,0.6683544303797467,0.6320224719101124,373,378,225,153,109,264,0.6511318242343542,0.6515064470828545,0.6515064470828547
11,1,30,0.6433734939759036,0.6845238095238095,0.7158176943699732,0.6084656084656085,0.6776649746192893,0.6442577030812324,373,378,230,148,106,267,0.6617842876165113,0.6621416514177909,0.6621416514177908
11,1,31,0.6228710462287105,0.65,0.6826666666666666,0.5877659574468085,0.6513994910941475,0.61731843575419,375,376,221,155,119,256,0.6351531291611185,0.6352163120567376,0.6352163120567376
11,1,32,0.6578249336870027,0.6417112299465241,0.6492146596858639,0.6504065040650406,0.6534914361001318,0.6460296096904442,382,369,240,129,134,248,0.6498002663115846,0.6498105818754523,0.6498105818754523
11,1,33,0.6443914081145584,0.6837349397590361,0.72,0.6037234042553191,0.6801007556675062,0.6412429378531073,375,376,227,149,105,270,0.6617842876165113,0.6618617021276596,0.6618617021276595
11,1,34,0.6240963855421687,0.6339285714285714,0.6780104712041884,0.5772357723577236,0.6499372647427855,0.6042553191489362,382,369,213,156,123,259,0.6284953395472703,0.627623121780956,0.627623121780956
11,1,35,0.6311688311688312,0.6366120218579235,0.6462765957446809,0.6213333333333333,0.6386333771353483,0.6288798920377868,376,375,233,142,133,243,0.6338215712383488,0.6338049645390071,0.6338049645390069
11,1,36,0.6133651551312649,0.6536144578313253,0.6908602150537635,0.5725593667546174,0.649810366624526,0.610407876230661,372,379,217,162,115,257,0.6311584553928096,0.6317097909041904,0.6317097909041904
11,1,37,0.6009389671361502,0.6430769230769231,0.6881720430107527,0.5514511873350924,0.6416040100250626,0.59375,372,379,209,170,116,256,0.6191744340878829,0.6198116151729225,0.6198116151729226
11,1,38,0.6447058823529411,0.6932515337423313,0.732620320855615,0.5994694960212201,0.685857321652065,0.6429587482219061,374,377,226,151,100,274,0.6657789613848203,0.6660449084384175,0.6660449084384176
11,1,39,0.6435643564356436,0.6685878962536023,0.6933333333333334,0.6170212765957447,0.6675224646983312,0.6417704011065007,375,376,232,144,115,260,0.6551264980026631,0.6551773049645391,0.655177304964539
11,1,40,0.6291079812206573,0.683076923076923,0.7223719676549866,0.5842105263157895,0.6725219573400252,0.6297872340425532,371,380,222,158,103,268,0.6524633821571239,0.6532912469853881,0.653291246985388
11,1,41,0.5990783410138248,0.6403785488958991,0.6951871657754011,0.5384615384615384,0.6435643564356436,0.5850144092219021,374,377,203,174,114,260,0.6165113182423435,0.6168243521184698,0.6168243521184696
11,1,42,0.6341463414634146,0.6539589442815249,0.6878306878306878,0.5978552278820375,0.6598984771573604,0.6246498599439775,378,373,223,150,118,260,0.6431424766977364,0.6428429578563627,0.6428429578563628
11,1,43,0.6078886310904872,0.653125,0.7024128686327078,0.5529100529100529,0.6517412935323382,0.5988538681948424,373,378,209,169,111,262,0.6271637816245007,0.6276614607713804,0.6276614607713804
11,1,44,0.6444444444444445,0.6791907514450867,0.7016129032258065,0.6200527704485488,0.6718146718146719,0.6482758620689655,372,379,235,144,111,261,0.6604527296937417,0.6608328368371776,0.6608328368371776
11,1,45,0.606280193236715,0.6261127596439169,0.6657824933687002,0.5641711229946524,0.6346396965865992,0.5935302390998594,377,374,211,163,126,251,0.6151797603195739,0.6149768081816763,0.6149768081816763
11,1,46,0.6292906178489702,0.6369426751592356,0.7069408740359897,0.5524861878453039,0.6658595641646489,0.591715976331361,389,362,200,162,114,275,0.6324900133155792,0.6297135309406467,0.6297135309406467
11,1,47,0.6186046511627907,0.6697819314641744,0.7150537634408602,0.5672823218997362,0.6633416458852869,0.6142857142857143,372,379,215,164,106,266,0.640479360852197,0.6411680426702983,0.6411680426702983
11,1,48,0.6345177664974619,0.6414565826330533,0.6613756613756614,0.613941018766756,0.6476683937823835,0.6273972602739725,378,373,229,144,128,250,0.6378162450066578,0.6376583400712087,0.6376583400712088
11,1,49,0.6466165413533834,0.6789772727272727,0.6954177897574124,0.6289473684210526,0.6701298701298701,0.6530054644808743,371,380,239,141,113,258,0.6617842876165113,0.6621825790892326,0.6621825790892325
11,1,50,0.5986078886310905,0.628125,0.6843501326259946,0.5374331550802139,0.6386138613861386,0.5792507204610953,377,374,201,173,119,258,0.611185086551265,0.6108916438531042,0.6108916438531042
11,1,51,0.639225181598063,0.6715976331360947,0.704,0.6037234042553191,0.6700507614213198,0.6358543417366945,375,376,227,149,111,264,0.6537949400798935,0.6538617021276596,0.6538617021276595
11,1,52,0.6506329113924051,0.6460674157303371,0.6710182767624021,0.625,0.6606683804627249,0.6353591160220994,383,368,230,138,126,257,0.6484687083888149,0.648009138381201,0.648009138381201
11,1,53,0.6367924528301887,0.7125382262996942,0.7417582417582418,0.6020671834625323,0.6852791878172588,0.6526610644257702,364,387,233,154,94,270,0.6697736351531292,0.6719127126103871,0.671912712610387
11,1,54,0.6213151927437641,0.6580645161290323,0.7210526315789474,0.5498652291105122,0.6674786845310596,0.5991189427312776,380,371,204,167,106,274,0.6364846870838882,0.6354589303447298,0.6354589303447298
11,1,55,0.5916114790286976,0.6677852348993288,0.7302452316076294,0.5182291666666666,0.6536585365853659,0.5835777126099706,367,384,199,185,99,268,0.6218375499334221,0.6242371991371481,0.624237199137148
11,1,56,0.627906976744186,0.6263736263736264,0.6411609498680739,0.6129032258064516,0.6344647519582245,0.6195652173913044,379,372,228,144,136,243,0.6271637816245007,0.6270320878372628,0.6270320878372627
11,1,57,0.647982062780269,0.6950819672131148,0.756544502617801,0.5745257452574526,0.6980676328502415,0.629080118694362,382,369,212,157,93,289,0.6671105193075899,0.6655351239376268,0.6655351239376268
11,1,58,0.6292682926829268,0.6598240469208211,0.6898395721925134,0.596816976127321,0.6581632653061225,0.6267409470752089,374,377,225,152,116,258,0.6431424766977364,0.6433282741599172,0.6433282741599171
11,1,59,0.6189320388349514,0.6460176991150443,0.68,0.5824468085106383,0.6480304955527318,0.6125874125874127,375,376,219,157,120,255,0.6311584553928096,0.6312234042553191,0.6312234042553192
11,1,60,0.6274509803921569,0.6443148688046647,0.6772486772486772,0.5924932975871313,0.6513994910941476,0.6173184357541899,378,373,221,152,122,256,0.6351531291611185,0.6348709874179043,0.6348709874179043
11,1,61,0.6246786632390745,0.6602209944751382,0.6639344262295082,0.6207792207792208,0.6437086092715232,0.6398929049531459,366,385,239,146,123,243,0.6418109187749668,0.6423568235043644,0.6423568235043645
11,1,62,0.6359338061465721,0.6646341463414634,0.7097625329815304,0.5860215053763441,0.6708229426433915,0.6228571428571429,379,372,218,154,110,269,0.6484687083888149,0.6478920191789371,0.6478920191789372
11,1,63,0.6147757255936676,0.6263440860215054,0.6263440860215054,0.6147757255936676,0.6205059920106525,0.6205059920106525,372,379,233,146,139,233,0.6205059920106525,0.6205599058075865,0.6205599058075866
11,1,64,0.647196261682243,0.6811145510835913,0.7289473684210527,0.5929919137466307,0.6856435643564357,0.6340057636887608,380,371,220,151,103,277,0.6617842876165113,0.6609696410838416,0.6609696410838416
11,1,65,0.6135265700483091,0.6468842729970327,0.6809651474530831,0.5767195767195767,0.6454891994917407,0.6097902097902098,373,378,218,160,119,254,0.6284953395472703,0.6288423620863299,0.6288423620863299
11,1,66,0.6235011990407674,0.6616766467065869,0.6970509383378016,0.5846560846560847,0.6582278481012658,0.6207865168539326,373,378,221,157,113,260,0.640479360852197,0.6408535114969431,0.6408535114969431
11,1,67,0.6166666666666667,0.6555891238670695,0.6943699731903485,0.5740740740740741,0.6532156368221943,0.61212976022567,373,378,217,161,114,259,0.6338215712383488,0.6342220236322114,0.6342220236322114
11,1,68,0.6033254156769596,0.6515151515151515,0.6883468834688347,0.56282722513089,0.6430379746835443,0.6039325842696629,369,382,215,167,115,254,0.6245006657789614,0.6255870542998624,0.6255870542998623
11,1,69,0.6175,0.6068376068376068,0.6415584415584416,0.5819672131147541,0.6292993630573249,0.5941422594142259,385,366,213,153,138,247,0.6125166444740346,0.6117628273365978,0.6117628273365978
11,1,70,0.6032482598607889,0.65,0.6989247311827957,0.5488126649076517,0.6475716064757161,0.5951359084406295,372,379,208,171,112,260,0.6231691078561917,0.6238686980452237,0.6238686980452237
11,1,71,0.639225181598063,0.6420118343195266,0.6857142857142857,0.592896174863388,0.6616541353383459,0.6164772727272727,385,366,217,149,121,264,0.640479360852197,0.6393052302888369,0.6393052302888368
11,1,72,0.6105527638190955,0.6260623229461756,0.648,0.5877659574468085,0.6287192755498061,0.6063100137174211,375,376,221,155,132,243,0.6178428761651131,0.6178829787234043,0.6178829787234043
11,1,73,0.6205250596658711,0.6355421686746988,0.6824146981627297,0.5702702702702702,0.65,0.6011396011396011,381,370,211,159,121,260,0.6271637816245007,0.6263424842165,0.6263424842165
11,1,74,0.6381418092909535,0.6812865497076024,0.7054054054054054,0.6115485564304461,0.6700898587933248,0.644536652835408,370,381,233,148,109,261,0.6577896138482024,0.6584769809179258,0.6584769809179257
11,1,75,0.6277915632754343,0.6522988505747126,0.6764705882352942,0.6021220159151194,0.6512226512226513,0.6262068965517241,374,377,227,150,121,253,0.6391478029294274,0.6392963020752068,0.6392963020752067
11,1,76,0.6280788177339901,0.6492753623188405,0.6781914893617021,0.5973333333333334,0.6521739130434782,0.6222222222222222,376,375,224,151,121,255,0.6378162450066578,0.6377624113475177,0.6377624113475178
11,1,77,0.6370192307692307,0.6597014925373135,0.6992084432717678,0.5940860215053764,0.6666666666666666,0.6251768033946253,379,372,221,151,114,265,0.6471371504660453,0.646647232388572,0.6466472323885721
11,1,78,0.620137299771167,0.6560509554140127,0.7150395778364116,0.553763440860215,0.6642156862745098,0.6005830903790087,379,372,206,166,108,271,0.6351531291611185,0.6344015093483133,0.6344015093483133
11,1,79,0.6501240694789082,0.6637931034482759,0.6912928759894459,0.6209677419354839,0.6700767263427111,0.6416666666666667,379,372,231,141,117,262,0.6564580559254327,0.6561303089624648,0.6561303089624649
11,1,80,0.6246973365617433,0.6686390532544378,0.6972972972972973,0.5931758530183727,0.6590038314176245,0.6286509040333798,370,381,226,155,112,258,0.644474034620506,0.645236575157835,0.6452365751578351
11,1,81,0.6338028169014085,0.6676923076923077,0.7142857142857143,0.5817694369973191,0.6716417910447761,0.6217765042979944,378,373,217,156,108,270,0.6484687083888149,0.6480275756415167,0.6480275756415168
11,1,82,0.6018518518518519,0.6394984326018809,0.6933333333333334,0.5425531914893617,0.644361833952912,0.5870503597122302,375,376,204,172,115,260,0.6178428761651131,0.6179432624113476,0.6179432624113474
11,1,83,0.6324582338902148,0.6566265060240963,0.6992084432717678,0.5860215053763441,0.6641604010025063,0.6193181818181818,379,372,218,154,114,265,0.6431424766977364,0.6426149743240559,0.6426149743240559
11,1,84,0.6348837209302326,0.6728971962616822,0.7222222222222222,0.579088471849866,0.6757425742574258,0.622478386167147,378,373,216,157,105,273,0.6511318242343542,0.6506553470360441,0.6506553470360441
11,1,85,0.6466346153846154,0.6686567164179105,0.7078947368421052,0.6037735849056604,0.6758793969849246,0.6345609065155807,380,371,224,147,111,269,0.6564580559254327,0.6558341608738827,0.6558341608738827
11,1,86,0.6025,0.6381766381766382,0.654891304347826,0.5848563968668408,0.6276041666666666,0.6103542234332425,368,383,224,159,127,241,0.6191744340878829,0.6198738506073335,0.6198738506073335
11,1,87,0.624390243902439,0.6539589442815249,0.6844919786096256,0.5915119363395226,0.6530612244897959,0.6211699164345404,374,377,223,154,118,256,0.6378162450066578,0.6380019574745741,0.6380019574745742
11,1,88,0.6224256292906178,0.6592356687898089,0.7176781002638523,0.5564516129032258,0.6666666666666666,0.6034985422740524,379,372,207,165,107,272,0.6378162450066578,0.637064856583539,0.637064856583539
11,1,89,0.6179245283018868,0.6636085626911316,0.7043010752688172,0.5725593667546174,0.6582914572864322,0.6147308781869689,372,379,217,162,110,262,0.6378162450066578,0.6384302210117173,0.6384302210117173
11,1,90,0.6503856041131105,0.649171270718232,0.6657894736842105,0.633423180592992,0.657997399219766,0.6412005457025921,380,371,235,136,127,253,0.6498002663115846,0.6496063271386012,0.6496063271386012
11,1,91,0.6134259259259259,0.664576802507837,0.7123655913978495,0.5593667546174143,0.6592039800995024,0.6074498567335244,372,379,212,167,107,265,0.6351531291611185,0.6358661730076319,0.6358661730076318
11,1,92,0.633177570093458,0.6656346749226006,0.7150395778364116,0.5779569892473119,0.6716232961586122,0.6187050359712231,379,372,215,157,108,271,0.6471371504660453,0.6464982835418616,0.6464982835418617
11,1,93,0.6407035175879398,0.6345609065155807,0.6640625,0.6103542234332425,0.6521739130434783,0.6222222222222222,384,367,224,143,129,255,0.6378162450066578,0.6372083617166213,0.6372083617166213
11,1,94,0.6209476309226932,0.6428571428571429,0.6657754010695187,0.596816976127321,0.6425806451612903,0.6189821182943603,374,377,225,152,125,249,0.6311584553928096,0.6312961885984198,0.6312961885984198
11,1,95,0.6116279069767442,0.6510903426791277,0.7013333333333334,0.5558510638297872,0.6534161490683229,0.5997130559540889,375,376,209,167,112,263,0.6284953395472703,0.6285921985815603,0.6285921985815603
11,1,96,0.6649484536082474,0.6804407713498623,0.6898395721925134,0.6551724137931034,0.6771653543307086,0.6675675675675675,374,377,247,130,116,258,0.6724367509986684,0.6725059929928084,0.6725059929928083
11,1,97,0.6318289786223278,0.6545454545454545,0.7,0.5822102425876011,0.6641697877652933,0.6162624821683309,380,371,216,155,114,266,0.6418109187749668,0.6411051212938005,0.6411051212938005
11,1,98,0.6027713625866051,0.6635220125786163,0.7092391304347826,0.5509138381201044,0.651685393258427,0.6019971469329529,368,383,211,172,107,261,0.6284953395472703,0.6300764842774436,0.6300764842774436
11,1,99,0.6614583333333334,0.6648501362397821,0.6737400530503979,0.6524064171122995,0.6675427069645202,0.6585695006747639,377,374,244,130,123,254,0.6631158455392809,0.6630732350813486,0.6630732350813486
13,1,0,0.6231527093596059,0.6550724637681159,0.6801075268817204,0.5963060686015831,0.6503856041131104,0.6243093922651934,372,379,226,153,119,253,0.6378162450066578,0.6382067977416517,0.6382067977416518
13,1,1,0.6271186440677966,0.6479289940828402,0.6851851851851852,0.5871313672922251,0.6548672566371682,0.6160337552742616,378,373,219,154,119,259,0.6364846870838882,0.6361582762387051,0.6361582762387051
13,1,2,0.6097560975609756,0.6392961876832844,0.6702412868632708,0.5767195767195767,0.6385696040868455,0.6063977746870655,373,378,218,160,123,250,0.6231691078561917,0.6234804317914238,0.6234804317914238
13,1,3,0.6359338061465721,0.6737804878048781,0.7154255319148937,0.5893333333333334,0.6733416770963705,0.6287339971550499,376,375,221,154,107,269,0.6524633821571239,0.6523794326241135,0.6523794326241135
13,1,4,0.6441102756892231,0.65625,0.6798941798941799,0.6193029490616622,0.6615186615186616,0.6372413793103447,378,373,231,142,121,257,0.6498002663115846,0.649598564477921,0.6495985644779211
13,1,5,0.6395061728395062,0.661849710982659,0.6888297872340425,0.6106666666666667,0.6632522407170295,0.6352288488210819,376,375,229,146,117,259,0.6498002663115846,0.6497482269503546,0.6497482269503546
13,1,6,0.6446078431372549,0.6763848396501457,0.7032085561497327,0.6153846153846154,0.6726342710997443,0.6444444444444444,374,377,232,145,111,263,0.6591211717709721,0.659296585767174,0.659296585767174
13,1,7,0.630272952853598,0.6609195402298851,0.6827956989247311,0.6068601583113457,0.6554838709677419,0.6327372764786796,372,379,230,149,118,254,0.644474034620506,0.6448279286180383,0.6448279286180384
13,1,8,0.6018099547511312,0.6763754045307443,0.726775956284153,0.5428571428571428,0.6584158415841583,0.6023054755043227,366,385,209,176,100,266,0.6324900133155792,0.634816549570648,0.6348165495706478
13,1,9,0.6228710462287105,0.6647058823529411,0.6918918918918919,0.5931758530183727,0.6555697823303457,0.6269070735090153,370,381,226,155,114,256,0.6418109187749668,0.6425338724551323,0.6425338724551324
13,1,10,0.6519721577726219,0.6875,0.7375328083989501,0.5945945945945946,0.6921182266009852,0.6376811594202898,381,370,220,150,100,281,0.6671105193075899,0.6660637014967723,0.6660637014967723
13,1,11,0.6462765957446809,0.648,0.648,0.6462765957446809,0.6471371504660454,0.6471371504660454,375,376,243,133,132,243,0.6471371504660453,0.6471382978723403,0.6471382978723405
13,1,12,0.6619385342789598,0.6890243902439024,0.7329842931937173,0.6124661246612466,0.6956521739130435,0.648493543758967,382,369,226,143,102,280,0.6737683089214381,0.672725208927482,0.6727252089274819
13,1,13,0.6346604215456675,0.6790123456790124,0.7226666666666667,0.5851063829787234,0.6758104738154614,0.6285714285714286,375,376,220,156,104,271,0.6537949400798935,0.653886524822695,0.653886524822695
13,1,14,0.6399026763990268,0.6470588235294118,0.6866840731070496,0.5978260869565217,0.6624685138539043,0.6214689265536723,383,368,220,148,120,263,0.6431424766977364,0.6422550800317857,0.6422550800317857
13,1,15,0.6036446469248291,0.6666666666666666,0.7181571815718157,0.5445026178010471,0.655940594059406,0.5994236311239193,369,382,208,174,104,265,0.62982689747004,0.6313298996864315,0.6313298996864315
13,1,16,0.6262626262626263,0.6507042253521127,0.6666666666666666,0.6094986807387863,0.6458333333333334,0.6294277929155313,372,379,231,148,124,248,0.6378162450066578,0.6380826737027265,0.6380826737027266
13,1,17,0.6229116945107399,0.6506024096385542,0.6923076923076923,0.5775401069518716,0.6557788944723617,0.6118980169971671,377,374,216,158,116,261,0.6351531291611185,0.6349238996297819,0.634923899629782
13,1,18,0.634090909090909,0.6655948553054662,0.7284595300261096,0.5625,0.678007290400972,0.609720176730486,383,368,207,161,104,279,0.6471371504660453,0.6454797650130548,0.6454797650130548
13,1,19,0.6301703163017032,0.6794117647058824,0.7038043478260869,0.6031331592689295,0.6649550706033376,0.6390041493775934,368,383,231,152,109,259,0.6524633821571239,0.6534687535475082,0.6534687535475082
13,1,20,0.5875831485587583,0.6433333333333333,0.7123655913978495,0.5092348284960422,0.643985419198056,0.5684830633284241,372,379,193,186,107,265,0.6098535286284953,0.6108002099469458,0.6108002099469458
13,1,21,0.6410891089108911,0.6570605187319885,0.6851851851851852,0.6112600536193029,0.6624040920716112,0.6333333333333333,378,373,228,145,119,259,0.6484687083888149,0.648222619402244,0.648222619402244
13,1,22,0.6379310344827587,0.6753623188405797,0.6981132075471698,0.6131578947368421,0.6666666666666667,0.6427586206896552,371,380,233,147,112,259,0.6551264980026631,0.655635551142006,0.655635551142006
13,1,23,0.6521739130434783,0.6416666666666667,0.6640625,0.6294277929155313,0.6580645161290323,0.6354883081155434,384,367,231,136,129,255,0.6471371504660453,0.6467451464577657,0.6467451464577656
13,1,24,0.6130653266331658,0.6487252124645893,0.6630434782608695,0.597911227154047,0.6370757180156659,0.6222826086956521,368,383,229,154,124,244,0.62982689747004,0.6304773527074583,0.6304773527074583
