K,Balanced,#Exec,PPV_S,PPV_NS,TPR_S,TPR_NS,F1_S,F1_NS,SUP_S,SUP_NS,TN,FP,FN,TP,Acc,AUC0,AUC1
3,1,44,0.10526315789473684,0.9560878243512974,0.65625,0.5729665071770335,0.1814254859611231,0.7165295437546746,64,836,479,357,22,42,0.5788888888888889,0.6146082535885168,0.6146082535885167
3,1,45,0.10232558139534884,0.9574468085106383,0.6875,0.5382775119617225,0.17813765182186234,0.6891271056661562,64,836,450,386,20,44,0.5488888888888889,0.6128887559808612,0.6128887559808613
3,1,46,0.10386473429951691,0.9567901234567902,0.671875,0.55622009569378,0.1799163179916318,0.7034795763993948,64,836,465,371,21,43,0.5644444444444444,0.61404754784689,0.61404754784689
3,1,47,0.0987012987012987,0.9495145631067962,0.59375,0.5849282296650717,0.1692650334075724,0.7239082161361954,64,836,489,347,26,38,0.5855555555555556,0.5893391148325359,0.5893391148325359
3,1,48,0.0911214953271028,0.9470338983050848,0.609375,0.534688995215311,0.15853658536585366,0.68348623853211,64,836,447,389,25,39,0.54,0.5720319976076556,0.5720319976076556
3,1,49,0.08785529715762273,0.9415204678362573,0.53125,0.5777511961722488,0.1507760532150776,0.7160859896219421,64,836,483,353,30,34,0.5744444444444444,0.5545005980861244,0.5545005980861244
3,1,50,0.10344827586206896,0.9554655870445344,0.65625,0.5645933014354066,0.17872340425531916,0.7097744360902256,64,836,472,364,22,42,0.5711111111111111,0.6104216507177034,0.6104216507177034
3,1,51,0.11940298507462686,0.9575221238938053,0.625,0.6471291866028708,0.20050125313283207,0.7723054960742327,64,836,541,295,24,40,0.6455555555555555,0.6360645933014354,0.6360645933014354
3,1,52,0.09620253164556962,0.9485148514851485,0.59375,0.5729665071770335,0.1655773420479303,0.7143922445935869,64,836,479,357,26,38,0.5744444444444444,0.5833582535885168,0.5833582535885167
3,1,53,0.1066350710900474,0.9602510460251046,0.703125,0.5490430622009569,0.18518518518518517,0.6986301369863013,64,836,459,377,19,45,0.56,0.6260840311004785,0.6260840311004785
3,1,54,0.10886075949367088,0.9584158415841584,0.671875,0.5789473684210527,0.18736383442265794,0.7218493661446681,64,836,484,352,21,43,0.5855555555555556,0.6254111842105263,0.6254111842105263
3,1,55,0.10144927536231885,0.9547325102880658,0.65625,0.5550239234449761,0.17573221757322177,0.7019667170953102,64,836,464,372,22,42,0.5622222222222222,0.605636961722488,0.605636961722488
3,1,56,0.09846153846153846,0.9443478260869566,0.5,0.6495215311004785,0.16452442159383032,0.7696669029057407,64,836,543,293,32,32,0.6388888888888888,0.5747607655502392,0.5747607655502392
3,1,57,0.0979381443298969,0.94921875,0.59375,0.5813397129186603,0.168141592920354,0.7210682492581602,64,836,486,350,26,38,0.5822222222222222,0.5875448564593302,0.5875448564593302
3,1,58,0.09738717339667459,0.9519832985386222,0.640625,0.5454545454545454,0.16907216494845362,0.6935361216730038,64,836,456,380,23,41,0.5522222222222222,0.5930397727272727,0.5930397727272727
3,1,59,0.09711286089238845,0.9479768786127167,0.578125,0.5885167464114832,0.1662921348314607,0.7261992619926197,64,836,492,344,27,37,0.5877777777777777,0.5833208732057417,0.5833208732057416
3,1,60,0.11274509803921569,0.9634146341463414,0.71875,0.5669856459330144,0.19491525423728814,0.713855421686747,64,836,474,362,18,46,0.5777777777777777,0.6428678229665072,0.6428678229665072
3,1,61,0.10462287104622871,0.9570552147239264,0.671875,0.5598086124401914,0.18105263157894738,0.7064150943396226,64,836,468,368,21,43,0.5677777777777778,0.6158418062200957,0.6158418062200957
3,1,62,0.0967032967032967,0.9550561797752809,0.6875,0.5083732057416268,0.16955684007707128,0.663544106167057,64,836,425,411,20,44,0.5211111111111111,0.5979366028708134,0.5979366028708134
3,1,63,0.1002710027100271,0.9491525423728814,0.578125,0.6028708133971292,0.17090069284064666,0.737381126554499,64,836,504,332,27,37,0.6011111111111112,0.5904979066985646,0.5904979066985646
3,1,64,0.10795454545454546,0.9525547445255474,0.59375,0.6244019138755981,0.1826923076923077,0.7543352601156068,64,836,522,314,26,38,0.6222222222222222,0.609075956937799,0.609075956937799
3,1,65,0.08393285371702638,0.9399585921325052,0.546875,0.5430622009569378,0.14553014553014554,0.6884003032600455,64,836,454,382,29,35,0.5433333333333333,0.5449686004784688,0.5449686004784688
3,1,66,0.09476309226932668,0.9478957915831663,0.59375,0.5657894736842105,0.16344086021505377,0.708614232209738,64,836,473,363,26,38,0.5677777777777778,0.5797697368421053,0.5797697368421053
3,1,67,0.10909090909090909,0.9572815533980582,0.65625,0.5897129186602871,0.1870824053452116,0.7298297557364914,64,836,493,343,22,42,0.5944444444444444,0.6229814593301435,0.6229814593301435
3,1,68,0.09714285714285714,0.9454545454545454,0.53125,0.6220095693779905,0.16425120772946858,0.7503607503607503,64,836,520,316,30,34,0.6155555555555555,0.5766297846889953,0.5766297846889952
3,1,69,0.10406091370558376,0.9545454545454546,0.640625,0.5777511961722488,0.17903930131004367,0.7198211624441133,64,836,483,353,23,41,0.5822222222222222,0.6091880980861244,0.6091880980861244
3,1,70,0.09026128266033254,0.9457202505219207,0.59375,0.5418660287081339,0.15670103092783505,0.6889733840304183,64,836,453,383,26,38,0.5455555555555556,0.567808014354067,0.5678080143540669
3,1,71,0.10354223433242507,0.9512195121951219,0.59375,0.6064593301435407,0.17633410672853828,0.7406866325785245,64,836,507,329,26,38,0.6055555555555555,0.6001046650717703,0.6001046650717703
3,1,72,0.10789473684210527,0.9557692307692308,0.640625,0.5944976076555024,0.18468468468468469,0.7330383480825958,64,836,497,339,23,41,0.5977777777777777,0.6175613038277512,0.6175613038277512
3,1,73,0.10026385224274406,0.9500959692898272,0.59375,0.5921052631578947,0.17155756207674944,0.7295504789977892,64,836,495,341,26,38,0.5922222222222222,0.5929276315789473,0.5929276315789473
3,1,74,0.10643564356435643,0.9576612903225806,0.671875,0.5681818181818182,0.18376068376068377,0.7132132132132133,64,836,475,361,21,43,0.5755555555555556,0.6200284090909091,0.6200284090909092
3,1,75,0.10115606936416185,0.9476534296028881,0.546875,0.6279904306220095,0.17073170731707316,0.7553956834532374,64,836,525,311,29,35,0.6222222222222222,0.5874327153110048,0.5874327153110048
3,1,76,0.10985915492957747,0.9541284403669725,0.609375,0.6220095693779905,0.18615751789976134,0.7530774800868937,64,836,520,316,25,39,0.6211111111111111,0.6156922846889952,0.6156922846889952
3,1,77,0.09919571045576407,0.9487666034155597,0.578125,0.5980861244019139,0.16933638443935928,0.7336757153338225,64,836,500,336,27,37,0.5966666666666667,0.588105562200957,0.588105562200957
3,1,78,0.10096153846153846,0.9545454545454546,0.65625,0.5526315789473685,0.17500000000000002,0.7000000000000001,64,836,462,374,22,42,0.56,0.6044407894736842,0.6044407894736843
3,1,79,0.0825,0.938,0.515625,0.5610047846889952,0.14224137931034483,0.7020958083832335,64,836,469,367,31,33,0.5577777777777778,0.5383148923444976,0.5383148923444976
3,1,80,0.1053921568627451,0.9573170731707317,0.671875,0.5633971291866029,0.1822033898305085,0.7093373493975903,64,836,471,365,21,43,0.5711111111111111,0.6176360645933014,0.6176360645933014
3,1,81,0.1122715404699739,0.9593810444874274,0.671875,0.5933014354066986,0.19239373601789708,0.7331855136733184,64,836,496,340,21,43,0.5988888888888889,0.6325882177033493,0.6325882177033493
3,1,82,0.0916030534351145,0.9447731755424064,0.5625,0.5729665071770335,0.1575492341356674,0.7133283693224124,64,836,479,357,28,36,0.5722222222222222,0.5677332535885168,0.5677332535885167
3,1,83,0.09722222222222222,0.9462962962962963,0.546875,0.611244019138756,0.1650943396226415,0.742732558139535,64,836,511,325,29,35,0.6066666666666667,0.579059509569378,0.579059509569378
3,1,84,0.10393258426966293,0.9503676470588235,0.578125,0.618421052631579,0.1761904761904762,0.7492753623188405,64,836,517,319,27,37,0.6155555555555555,0.5982730263157895,0.5982730263157895
3,1,85,0.10290237467018469,0.9520153550863724,0.609375,0.5933014354066986,0.17607223476297967,0.7310243183492999,64,836,496,340,25,39,0.5944444444444444,0.6013382177033493,0.6013382177033493
3,1,86,0.10443864229765012,0.9535783365570599,0.625,0.5897129186602871,0.17897091722595077,0.7287509238728751,64,836,493,343,24,40,0.5922222222222222,0.6073564593301436,0.6073564593301435
3,1,87,0.1015625,0.9515503875968992,0.609375,0.5873205741626795,0.17410714285714285,0.7263313609467456,64,836,491,345,25,39,0.5888888888888889,0.5983477870813397,0.5983477870813397
3,1,88,0.1111111111111111,0.9578544061302682,0.65625,0.5980861244019139,0.19004524886877824,0.7363770250368189,64,836,500,336,22,42,0.6022222222222222,0.627168062200957,0.627168062200957
3,1,89,0.0925,0.946,0.578125,0.5657894736842105,0.15948275862068964,0.7080838323353293,64,836,473,363,27,37,0.5666666666666667,0.5719572368421053,0.5719572368421053
3,1,90,0.12430939226519337,0.9646840148698885,0.703125,0.6208133971291866,0.21126760563380284,0.7554585152838428,64,836,519,317,19,45,0.6266666666666667,0.6619691985645932,0.6619691985645932
3,1,91,0.09644670050761421,0.9486166007905138,0.59375,0.5741626794258373,0.165938864628821,0.7153502235469449,64,836,480,356,26,38,0.5755555555555556,0.5839563397129187,0.5839563397129186
3,1,92,0.11170212765957446,0.9580152671755725,0.65625,0.6004784688995215,0.19090909090909092,0.738235294117647,64,836,502,334,22,42,0.6044444444444445,0.6283642344497608,0.6283642344497606
3,1,93,0.09738717339667459,0.9519832985386222,0.640625,0.5454545454545454,0.16907216494845362,0.6935361216730038,64,836,456,380,23,41,0.5522222222222222,0.5930397727272727,0.5930397727272727
3,1,94,0.09592326139088729,0.9503105590062112,0.625,0.5490430622009569,0.16632016632016633,0.6959818043972706,64,836,459,377,24,40,0.5544444444444444,0.5870215311004785,0.5870215311004785
3,1,95,0.08870967741935484,0.9412878787878788,0.515625,0.5944976076555024,0.15137614678899083,0.7287390029325513,64,836,497,339,31,33,0.5888888888888889,0.5550613038277512,0.5550613038277512
3,1,96,0.10555555555555556,0.9518518518518518,0.59375,0.6148325358851675,0.17924528301886794,0.7470930232558141,64,836,514,322,26,38,0.6133333333333333,0.6042912679425837,0.6042912679425838
3,1,97,0.10140845070422536,0.9486238532110092,0.5625,0.618421052631579,0.17183770883054894,0.7487328023171615,64,836,517,319,28,36,0.6144444444444445,0.5904605263157895,0.5904605263157895
3,1,98,0.1134020618556701,0.9609375,0.6875,0.5885167464114832,0.19469026548672566,0.7299703264094956,64,836,492,344,20,44,0.5955555555555555,0.6380083732057417,0.6380083732057416
3,1,99,0.10714285714285714,0.9566929133858267,0.65625,0.5813397129186603,0.1842105263157895,0.7232142857142856,64,836,486,350,22,42,0.5866666666666667,0.6187948564593302,0.6187948564593301
5,1,0,0.10796915167095116,0.9569471624266145,0.65625,0.5849282296650717,0.18543046357615894,0.7260579064587972,64,836,489,347,22,42,0.59,0.6205891148325359,0.6205891148325359
5,1,1,0.08743169398907104,0.9400749063670412,0.5,0.6004784688995215,0.14883720930232558,0.732846715328467,64,836,502,334,32,32,0.5933333333333334,0.5502392344497608,0.5502392344497608
5,1,2,0.10236220472440945,0.9518304431599229,0.609375,0.5909090909090909,0.1752808988764045,0.7291512915129151,64,836,494,342,25,39,0.5922222222222222,0.6001420454545454,0.6001420454545454
5,1,3,0.10582010582010581,0.9540229885057471,0.625,0.5956937799043063,0.18099547511312217,0.7334315169366715,64,836,498,338,24,40,0.5977777777777777,0.6103468899521531,0.6103468899521531
5,1,4,0.091324200913242,0.948051948051948,0.625,0.5239234449760766,0.1593625498007968,0.674884437596302,64,836,438,398,24,40,0.5311111111111111,0.5744617224880383,0.5744617224880383
5,1,5,0.09836065573770492,0.9534883720930233,0.65625,0.5394736842105263,0.1710794297352342,0.6890756302521007,64,836,451,385,22,42,0.5477777777777778,0.5978618421052632,0.5978618421052632
5,1,6,0.09669811320754718,0.9516806722689075,0.640625,0.5418660287081339,0.16803278688524592,0.6905487804878048,64,836,453,383,23,41,0.5488888888888889,0.591245514354067,0.5912455143540669
5,1,7,0.0936768149882904,0.9492600422832981,0.625,0.5370813397129187,0.1629327902240326,0.6860198624904507,64,836,449,387,24,40,0.5433333333333333,0.5810406698564593,0.5810406698564594
5,1,8,0.09641873278236915,0.9459962756052142,0.546875,0.6076555023923444,0.1639344262295082,0.739985433357611,64,836,508,328,29,35,0.6033333333333334,0.5772652511961722,0.5772652511961722
5,1,9,0.09898477157360407,0.950592885375494,0.609375,0.5753588516746412,0.1703056768558952,0.7168405365126678,64,836,481,355,25,39,0.5777777777777777,0.5923669258373205,0.5923669258373205
5,1,10,0.11345646437994723,0.9596928982725528,0.671875,0.5980861244019139,0.19413092550790065,0.7369196757553427,64,836,500,336,21,43,0.6033333333333334,0.634980562200957,0.634980562200957
5,1,11,0.1076923076923077,0.9568627450980393,0.65625,0.583732057416268,0.18502202643171806,0.7251114413075781,64,836,488,348,22,42,0.5888888888888889,0.6199910287081339,0.6199910287081339
5,1,12,0.10114942528735632,0.956989247311828,0.6875,0.5322966507177034,0.17635270541082163,0.6840891621829363,64,836,445,391,20,44,0.5433333333333333,0.6098983253588517,0.6098983253588517
5,1,13,0.09510086455331412,0.9439421338155516,0.515625,0.6244019138755981,0.16058394160583941,0.7516198704103672,64,836,522,314,31,33,0.6166666666666667,0.570013456937799,0.570013456937799
5,1,14,0.10946745562130178,0.9519572953736655,0.578125,0.6399521531100478,0.18407960199004977,0.765379113018598,64,836,535,301,27,37,0.6355555555555555,0.6090385765550239,0.6090385765550239
5,1,15,0.10903426791277258,0.9499136442141624,0.546875,0.6578947368421053,0.1818181818181818,0.7773851590106007,64,836,550,286,29,35,0.65,0.6023848684210527,0.6023848684210527
5,1,16,0.11641791044776119,0.9557522123893806,0.609375,0.645933014354067,0.19548872180451127,0.7708779443254818,64,836,540,296,25,39,0.6433333333333333,0.6276540071770333,0.6276540071770336
5,1,17,0.10514018691588785,0.9597457627118644,0.703125,0.5418660287081339,0.18292682926829268,0.6926605504587154,64,836,453,383,19,45,0.5533333333333333,0.622495514354067,0.6224955143540669
5,1,18,0.10497237569060773,0.9516728624535316,0.59375,0.6124401913875598,0.1784037558685446,0.7452692867540028,64,836,512,324,26,38,0.6111111111111112,0.60309509569378,0.60309509569378
5,1,19,0.10582010582010581,0.9540229885057471,0.625,0.5956937799043063,0.18099547511312217,0.7334315169366715,64,836,498,338,24,40,0.5977777777777777,0.6103468899521531,0.6103468899521531
5,1,20,0.10379746835443038,0.9544554455445544,0.640625,0.5765550239234449,0.17864923747276687,0.7188665175242356,64,836,482,354,23,41,0.5811111111111111,0.6085900119617225,0.6085900119617225
5,1,21,0.09734513274336283,0.9447415329768271,0.515625,0.6339712918660287,0.16377171215880892,0.7587687902648533,64,836,530,306,31,33,0.6255555555555555,0.5747981459330144,0.5747981459330144
5,1,22,0.12176165803108809,0.9669260700389105,0.734375,0.5944976076555024,0.2088888888888889,0.7362962962962962,64,836,497,339,17,47,0.6044444444444445,0.6644363038277512,0.6644363038277512
5,1,23,0.10926365795724466,0.9624217118997912,0.71875,0.5514354066985646,0.18969072164948453,0.7011406844106465,64,836,461,375,18,46,0.5633333333333334,0.6350927033492824,0.6350927033492824
5,1,24,0.10741687979539642,0.9567779960707269,0.65625,0.5825358851674641,0.18461538461538463,0.7241635687732342,64,836,487,349,22,42,0.5877777777777777,0.6193929425837321,0.619392942583732
5,1,25,0.11849710982658959,0.9584837545126353,0.640625,0.6351674641148325,0.2,0.7640287769784172,64,836,531,305,23,41,0.6355555555555555,0.6378962320574164,0.6378962320574162
5,1,26,0.11594202898550725,0.9567567567567568,0.625,0.6351674641148325,0.19559902200489,0.7634795111430626,64,836,531,305,24,40,0.6344444444444445,0.6300837320574163,0.6300837320574162
5,1,27,0.09973753280839895,0.9499036608863198,0.59375,0.5897129186602871,0.1707865168539326,0.7276752767527677,64,836,493,343,26,38,0.59,0.5917314593301435,0.5917314593301435
5,1,28,0.0982367758186398,0.9502982107355865,0.609375,0.5717703349282297,0.16919739696312364,0.7139656460044809,64,836,478,358,25,39,0.5744444444444444,0.5905726674641149,0.5905726674641149
5,1,29,0.10723860589812333,0.9544592030360531,0.625,0.6016746411483254,0.1830663615560641,0.7380777696258255,64,836,503,333,24,40,0.6033333333333334,0.6133373205741627,0.6133373205741627
5,1,30,0.10215053763440861,0.9507575757575758,0.59375,0.6004784688995215,0.1743119266055046,0.7360703812316715,64,836,502,334,26,38,0.6,0.5971142344497608,0.5971142344497608
5,1,31,0.10817941952506596,0.9558541266794626,0.640625,0.5956937799043063,0.18510158013544017,0.7339719970523214,64,836,498,338,23,41,0.5988888888888889,0.6181593899521531,0.6181593899521531
5,1,32,0.10989010989010989,0.9552238805970149,0.625,0.6124401913875598,0.18691588785046728,0.7463556851311953,64,836,512,324,24,40,0.6133333333333333,0.61872009569378,0.61872009569378
5,1,33,0.10462287104622871,0.9570552147239264,0.671875,0.5598086124401914,0.18105263157894738,0.7064150943396226,64,836,468,368,21,43,0.5677777777777778,0.6158418062200957,0.6158418062200957
5,1,34,0.11141304347826086,0.956766917293233,0.640625,0.6088516746411483,0.1898148148148148,0.7441520467836258,64,836,509,327,23,41,0.6111111111111112,0.6247383373205742,0.6247383373205742
5,1,35,0.10991957104557641,0.9563567362428842,0.640625,0.6028708133971292,0.1876430205949657,0.739545121056493,64,836,504,332,23,41,0.6055555555555555,0.6217479066985646,0.6217479066985646
5,1,36,0.11714285714285715,0.9581818181818181,0.640625,0.6303827751196173,0.19806763285024157,0.7604617604617605,64,836,527,309,23,41,0.6311111111111111,0.6355038875598086,0.6355038875598087
5,1,37,0.11420612813370473,0.9574861367837338,0.640625,0.6196172248803827,0.19385342789598106,0.7523602033405955,64,836,518,318,23,41,0.6211111111111111,0.6301211124401914,0.6301211124401913
5,1,38,0.09186351706036745,0.9441233140655106,0.546875,0.5861244019138756,0.15730337078651685,0.7232472324723248,64,836,490,346,29,35,0.5833333333333334,0.5664997009569378,0.5664997009569378
5,1,39,0.10368663594470046,0.9592274678111588,0.703125,0.534688995215311,0.18072289156626506,0.6866359447004609,64,836,447,389,19,45,0.5466666666666666,0.6189069976076556,0.6189069976076556
5,1,40,0.08955223880597014,0.9437751004016064,0.5625,0.562200956937799,0.15450643776824033,0.704647676161919,64,836,470,366,28,36,0.5622222222222222,0.5623504784688995,0.5623504784688995
5,1,41,0.10106382978723404,0.950381679389313,0.59375,0.5956937799043063,0.1727272727272727,0.7323529411764705,64,836,498,338,26,38,0.5955555555555555,0.5947218899521531,0.5947218899521531
5,1,42,0.12213740458015267,0.9684418145956607,0.75,0.5873205741626795,0.2100656455142232,0.731198808637379,64,836,491,345,16,48,0.5988888888888889,0.6686602870813398,0.6686602870813397
5,1,43,0.08056872037914692,0.9372384937238494,0.53125,0.5358851674641149,0.13991769547325103,0.6818873668188737,64,836,448,388,30,34,0.5355555555555556,0.5335675837320574,0.5335675837320575
5,1,44,0.109375,0.9573643410852714,0.65625,0.5909090909090909,0.1875,0.7307692307692308,64,836,494,342,22,42,0.5955555555555555,0.6235795454545454,0.6235795454545454
5,1,45,0.12105263157894737,0.9653846153846154,0.71875,0.6004784688995215,0.2072072072072072,0.7404129793510325,64,836,502,334,18,46,0.6088888888888889,0.6596142344497608,0.6596142344497608
5,1,46,0.0938337801608579,0.9449715370018975,0.546875,0.5956937799043063,0.16018306636155608,0.7307410124724871,64,836,498,338,29,35,0.5922222222222222,0.5712843899521531,0.5712843899521531
