Balanced,#Neurons,Activattion,#Exec,PPV_S,PPV_NS,TPR_S,TPR_NS,F1_S,F1_NS,SUP_S,SUP_NS,TN,FP,FN,TP,Acc,AUC0,AUC1
1,100,logistic,12,0.713930348259,0.765042979943,0.777777777778,0.698952879581,0.74448767834,0.730506155951,369,382,287,82,115,267,0.737683089214,0.738365328679,0.738365328679
1,100,logistic,13,0.740740740741,0.7075,0.689655172414,0.756684491979,0.714285714286,0.731266149871,377,374,260,117,91,283,0.723035952064,0.723169832196,0.723169832196
1,100,logistic,14,0.720316622691,0.709677419355,0.716535433071,0.713513513514,0.718421052632,0.711590296496,381,370,273,108,106,264,0.715046604527,0.715024473292,0.715024473292
1,100,logistic,15,0.68544600939,0.76,0.789189189189,0.648293963255,0.733668341709,0.699716713881,370,381,292,78,134,247,0.717709720373,0.718741576222,0.718741576222
1,100,logistic,16,0.725685785536,0.751428571429,0.769841269841,0.70509383378,0.747111681643,0.727524204703,378,373,291,87,110,263,0.737683089214,0.737467551811,0.737467551811
1,100,logistic,17,0.778735632184,0.727047146402,0.711286089239,0.791891891892,0.743484224966,0.75808538163,381,370,271,110,77,293,0.750998668442,0.751588990565,0.751588990565
1,100,logistic,18,0.709762532982,0.715053763441,0.717333333333,0.707446808511,0.713527851459,0.711229946524,375,376,269,106,110,266,0.712383488682,0.712390070922,0.712390070922
1,100,logistic,19,0.732432432432,0.724409448819,0.720744680851,0.736,0.72654155496,0.730158730159,376,375,271,105,99,276,0.728362183755,0.728372340426,0.728372340426
1,100,logistic,20,0.721649484536,0.735537190083,0.744680851064,0.712,0.732984293194,0.723577235772,376,375,280,96,108,267,0.728362183755,0.728340425532,0.728340425532
1,100,logistic,21,0.706024096386,0.755952380952,0.781333333333,0.675531914894,0.741772151899,0.713483146067,375,376,293,82,122,254,0.728362183755,0.728432624113,0.728432624113
1,100,logistic,22,0.709219858156,0.756097560976,0.789473684211,0.66846361186,0.747198007472,0.709585121602,380,371,300,80,123,248,0.729693741678,0.728968648035,0.728968648035
1,100,logistic,23,0.669833729216,0.742424242424,0.768392370572,0.638020833333,0.715736040609,0.686274509804,367,384,282,85,139,245,0.7017310253,0.703206601953,0.703206601953
1,100,logistic,24,0.711688311688,0.737704918033,0.740540540541,0.708661417323,0.72582781457,0.722891566265,370,381,274,96,111,270,0.724367509987,0.724600978932,0.724600978932
1,100,logistic,25,0.740540540541,0.763779527559,0.752747252747,0.751937984496,0.74659400545,0.7578125,364,387,274,90,96,291,0.752330226365,0.752342618622,0.752342618622
1,100,logistic,26,0.700251889169,0.725988700565,0.741333333333,0.683510638298,0.720207253886,0.704109589041,375,376,278,97,119,257,0.712383488682,0.712421985816,0.712421985816
1,100,logistic,27,0.709443099274,0.745562130178,0.77308707124,0.677419354839,0.739898989899,0.70985915493,379,372,293,86,120,252,0.725699067909,0.725253213039,0.725253213039
1,100,logistic,28,0.729946524064,0.750663129973,0.743869209809,0.736979166667,0.736842105263,0.743758212878,367,384,273,94,101,283,0.74034620506,0.740424188238,0.740424188238
1,100,logistic,29,0.722797927461,0.72602739726,0.736147757256,0.712365591398,0.729411764706,0.719131614654,379,372,279,100,107,265,0.724367509987,0.724256674327,0.724256674327
1,100,logistic,30,0.711943793911,0.768518518519,0.802110817942,0.66935483871,0.754342431762,0.715517241379,379,372,304,75,123,249,0.736351531292,0.735732828326,0.735732828326
1,100,logistic,31,0.729442970822,0.745989304813,0.743243243243,0.732283464567,0.736278447122,0.739072847682,370,381,275,95,102,279,0.737683089214,0.737763353905,0.737763353905
1,100,logistic,32,0.68287037037,0.758620689655,0.793010752688,0.638522427441,0.733830845771,0.69340974212,372,379,295,77,137,242,0.715046604527,0.715766590064,0.715766590064
1,100,logistic,33,0.716019417476,0.737463126844,0.768229166667,0.681198910082,0.741206030151,0.70821529745,384,367,295,89,117,250,0.725699067909,0.724714038374,0.724714038374
1,100,logistic,34,0.706172839506,0.754335260116,0.770889487871,0.686842105263,0.737113402062,0.719008264463,371,380,286,85,119,261,0.728362183755,0.728865796567,0.728865796567
1,100,logistic,35,0.705445544554,0.757925072046,0.772357723577,0.688481675393,0.737386804657,0.721536351166,369,382,285,84,119,263,0.729693741678,0.730419699485,0.730419699485
1,100,logistic,36,0.724747474747,0.754929577465,0.767379679144,0.710875331565,0.745454545455,0.732240437158,374,377,287,87,109,268,0.739014647137,0.739127505355,0.739127505355
1,100,logistic,37,0.691415313225,0.76875,0.801075268817,0.64907651715,0.742216687422,0.703862660944,372,379,298,74,133,246,0.724367509987,0.725075892984,0.725075892984
1,100,logistic,38,0.718204488778,0.737142857143,0.757894736842,0.695417789757,0.737516005122,0.715672676838,380,371,288,92,113,258,0.727030625832,0.7266562633,0.7266562633
1,100,logistic,39,0.75,0.725848563969,0.724409448819,0.751351351351,0.736982643525,0.738379814077,381,370,276,105,92,278,0.737683089214,0.737880400085,0.737880400085
1,100,logistic,40,0.682242990654,0.739938080495,0.776595744681,0.637333333333,0.726368159204,0.684813753582,376,375,292,84,136,239,0.707057256991,0.706964539007,0.706964539007
1,100,logistic,41,0.697841726619,0.733532934132,0.765789473684,0.660377358491,0.730238393977,0.695035460993,380,371,291,89,126,245,0.713715046605,0.713083416087,0.713083416087
1,100,logistic,42,0.725190839695,0.712290502793,0.734536082474,0.702479338843,0.729833546735,0.707350901526,388,363,285,103,108,255,0.719041278296,0.718507710659,0.718507710659
1,100,logistic,43,0.709523809524,0.776435045317,0.801075268817,0.678100263852,0.752525252525,0.723943661972,372,379,298,74,122,257,0.739014647137,0.739587766335,0.739587766335
1,100,logistic,44,0.722077922078,0.74043715847,0.745308310992,0.716931216931,0.733509234828,0.728494623656,373,378,278,95,107,271,0.731025299601,0.731119763962,0.731119763962
1,100,logistic,45,0.70515970516,0.741279069767,0.76329787234,0.68,0.733077905492,0.709318497914,376,375,287,89,120,255,0.721704394141,0.72164893617,0.72164893617
1,100,logistic,46,0.714975845411,0.759643916914,0.785145888594,0.68449197861,0.748419721871,0.720112517581,377,374,296,81,118,256,0.735019973369,0.734818933602,0.734818933602
