DEEP MAX,K,#Exec,PPV_S,PPV_NS,TPR_S,TPR_NS,F1_S,F1_NS,SUP_S,SUP_NS,TN,FP,FN,TP,Acc,Deep,Training Time
10,5,3,0.659846547315,0.683333333333,0.693548387097,0.64907651715,0.67627785059,0.665764546685,372,379,246,133,114,258,0.671105193076,1,1.3290233612060547
10,5,4,0.629186602871,0.657657657658,0.697612732095,0.585561497326,0.661635220126,0.619519094767,377,374,219,155,114,263,0.641810918775,1,1.3122332096099854
10,5,5,0.629186602871,0.657657657658,0.697612732095,0.585561497326,0.661635220126,0.619519094767,377,374,219,155,114,263,0.641810918775,1,1.285315990447998
10,5,6,0.629186602871,0.657657657658,0.697612732095,0.585561497326,0.661635220126,0.619519094767,377,374,219,155,114,263,0.641810918775,1,1.2909412384033203
10,5,7,0.629186602871,0.657657657658,0.697612732095,0.585561497326,0.661635220126,0.619519094767,377,374,219,155,114,263,0.641810918775,1,1.3102986812591553
10,5,8,0.629186602871,0.657657657658,0.697612732095,0.585561497326,0.661635220126,0.619519094767,377,374,219,155,114,263,0.641810918775,1,1.2917101383209229
10,5,1,0.624113475177,0.661585365854,0.704,0.577127659574,0.661654135338,0.616477272727,375,376,217,159,111,264,0.640479360852,1,1.2956242561340332
10,5,2,0.629186602871,0.657657657658,0.697612732095,0.585561497326,0.661635220126,0.619519094767,377,374,219,155,114,263,0.641810918775,1,1.3236162662506104
10,5,3,0.629186602871,0.657657657658,0.697612732095,0.585561497326,0.661635220126,0.619519094767,377,374,219,155,114,263,0.641810918775,1,1.3038527965545654
10,5,1,0.651053864169,0.706790123457,0.745308310992,0.60582010582,0.695,0.652421652422,373,378,229,149,95,278,0.675099866844,2,1.3412649631500244
10,5,2,0.629186602871,0.657657657658,0.697612732095,0.585561497326,0.661635220126,0.619519094767,377,374,219,155,114,263,0.641810918775,1,1.3137309551239014
10,5,3,0.629186602871,0.657657657658,0.697612732095,0.585561497326,0.661635220126,0.619519094767,377,374,219,155,114,263,0.641810918775,1,1.326028823852539
10,5,4,0.629186602871,0.657657657658,0.697612732095,0.585561497326,0.661635220126,0.619519094767,377,374,219,155,114,263,0.641810918775,1,1.3079030513763428
10,5,5,0.629186602871,0.657657657658,0.697612732095,0.585561497326,0.661635220126,0.619519094767,377,374,219,155,114,263,0.641810918775,1,1.295881748199463
10,5,6,0.629186602871,0.657657657658,0.697612732095,0.585561497326,0.661635220126,0.619519094767,377,374,219,155,114,263,0.641810918775,1,1.3070800304412842
10,5,7,0.629186602871,0.657657657658,0.697612732095,0.585561497326,0.661635220126,0.619519094767,377,374,219,155,114,263,0.641810918775,1,1.3095073699951172
10,5,1,0.702997275204,0.682291666667,0.678947368421,0.706199460916,0.690763052209,0.694039735099,380,371,262,109,122,258,0.69241011984,8,2.209059953689575
10,5,1,0.627403846154,0.686567164179,0.713114754098,0.597402597403,0.667519181586,0.638888888889,366,385,230,155,105,261,0.65379494008,2,1.487149953842163
10,5,2,0.675544794189,0.677514792899,0.719072164948,0.63085399449,0.696629213483,0.65335235378,388,363,229,134,109,279,0.676431424767,1,1.6805973052978516
10,5,3,0.659846547315,0.683333333333,0.693548387097,0.64907651715,0.67627785059,0.665764546685,372,379,246,133,114,258,0.671105193076,1,1.348480224609375
10,5,4,0.629186602871,0.657657657658,0.697612732095,0.585561497326,0.661635220126,0.619519094767,377,374,219,155,114,263,0.641810918775,1,1.320998191833496
10,5,5,0.629186602871,0.657657657658,0.697612732095,0.585561497326,0.661635220126,0.619519094767,377,374,219,155,114,263,0.641810918775,1,1.31498384475708
10,5,6,0.629186602871,0.657657657658,0.697612732095,0.585561497326,0.661635220126,0.619519094767,377,374,219,155,114,263,0.641810918775,1,1.306516408920288
10,5,7,0.629186602871,0.657657657658,0.697612732095,0.585561497326,0.661635220126,0.619519094767,377,374,219,155,114,263,0.641810918775,1,1.2988817691802979
10,5,8,0.629186602871,0.657657657658,0.697612732095,0.585561497326,0.661635220126,0.619519094767,377,374,219,155,114,263,0.641810918775,1,1.3329994678497314
10,5,9,0.629186602871,0.657657657658,0.697612732095,0.585561497326,0.661635220126,0.619519094767,377,374,219,155,114,263,0.641810918775,1,1.3327858448028564
10,5,10,0.629186602871,0.657657657658,0.697612732095,0.585561497326,0.661635220126,0.619519094767,377,374,219,155,114,263,0.641810918775,1,1.3133487701416016
10,5,1,0.650462962963,0.705329153605,0.749333333333,0.598404255319,0.696406443618,0.647482014388,375,376,225,151,94,281,0.673768308921,2,1.4214956760406494
10,5,2,0.619369369369,0.690553745928,0.743243243243,0.556430446194,0.675675675676,0.616279069767,370,381,212,169,95,275,0.648468708389,3,1.381054162979126
10,5,3,0.664122137405,0.653631284916,0.677922077922,0.639344262295,0.670951156812,0.646408839779,385,366,234,132,124,261,0.659121171771,1,1.7269461154937744
10,5,4,0.674528301887,0.688073394495,0.737113402062,0.619834710744,0.704433497537,0.652173913043,388,363,225,138,102,286,0.680426098535,1,1.7288849353790283
10,5,5,0.659846547315,0.683333333333,0.693548387097,0.64907651715,0.67627785059,0.665764546685,372,379,246,133,114,258,0.671105193076,1,1.3418247699737549
10,5,6,0.629186602871,0.657657657658,0.697612732095,0.585561497326,0.661635220126,0.619519094767,377,374,219,155,114,263,0.641810918775,1,1.2965872287750244
10,5,7,0.629186602871,0.657657657658,0.697612732095,0.585561497326,0.661635220126,0.619519094767,377,374,219,155,114,263,0.641810918775,1,1.2921595573425293
10,5,8,0.629186602871,0.657657657658,0.697612732095,0.585561497326,0.661635220126,0.619519094767,377,374,219,155,114,263,0.641810918775,1,1.3275811672210693
10,5,9,0.629186602871,0.657657657658,0.697612732095,0.585561497326,0.661635220126,0.619519094767,377,374,219,155,114,263,0.641810918775,1,1.3281621932983398
10,5,10,0.629186602871,0.657657657658,0.697612732095,0.585561497326,0.661635220126,0.619519094767,377,374,219,155,114,263,0.641810918775,1,1.317063331604004
10,5,1,0.643026004728,0.676829268293,0.719576719577,0.595174262735,0.679151061174,0.633380884451,378,373,222,151,106,272,0.657789613848,2,1.4679133892059326
10,5,2,0.626168224299,0.66253869969,0.710875331565,0.572192513369,0.665838509317,0.61406025825,377,374,214,160,109,268,0.641810918775,1,1.3460302352905273
10,5,1,0.730769230769,0.747922437673,0.757978723404,0.72,0.744125326371,0.733695652174,376,375,270,105,91,285,0.739014647137,10,73.1176290512085
10,5,1,0.766197183099,0.729797979798,0.717678100264,0.77688172043,0.741144414169,0.752604166667,379,372,289,83,107,272,0.747003994674,10,110.568119764328
