DEEP MAX,K,#Exec,PPV_S,PPV_NS,TPR_S,TPR_NS,F1_S,F1_NS,SUP_S,SUP_NS,TN,FP,FN,TP,Acc,Deep,Training Time
40,9,7,0.815028901734,0.818181818182,0.805714285714,0.827027027027,0.810344827586,0.822580645161,175,185,153,32,34,141,0.816666666667,34,1864.026513338089
40,5,7,0.794117647059,0.820512820513,0.852631578947,0.752941176471,0.822335025381,0.78527607362,190,170,128,42,28,162,0.805555555556,38,8092.433129072189
40,3,7,0.808743169399,0.824858757062,0.826815642458,0.806629834254,0.817679558011,0.815642458101,179,181,146,35,31,148,0.816666666667,38,3991.901767015457
40,5,8,0.833333333333,0.886904761905,0.893854748603,0.82320441989,0.862533692722,0.853868194842,179,181,149,32,19,160,0.858333333333,40,4706.087856292725
40,7,9,0.838383838384,0.87037037037,0.887700534759,0.815028901734,0.862337662338,0.841791044776,187,173,141,32,21,166,0.852777777778,36,8014.217888832092
40,7,10,0.836842105263,0.882352941176,0.888268156425,0.828729281768,0.861788617886,0.854700854701,179,181,150,31,20,159,0.858333333333,37,5977.339561462402
40,9,8,0.836842105263,0.858823529412,0.868852459016,0.824858757062,0.85254691689,0.841498559078,183,177,146,31,24,159,0.847222222222,32,15358.713833808899
40,5,9,0.845303867403,0.882681564246,0.879310344828,0.849462365591,0.861971830986,0.865753424658,174,186,158,28,21,153,0.863888888889,37,9381.58383178711
40,3,8,0.738532110092,0.87323943662,0.899441340782,0.685082872928,0.811083123426,0.767801857585,179,181,124,57,18,161,0.791666666667,39,17051.87039542198
40,5,10,0.832432432432,0.845714285714,0.850828729282,0.826815642458,0.841530054645,0.83615819209,181,179,148,31,27,154,0.838888888889,36,4359.592974662781
40,9,9,0.802139037433,0.872832369942,0.872093023256,0.803191489362,0.8356545961,0.836565096953,172,188,151,37,22,150,0.836111111111,33,7516.890332698822
40,3,9,0.747619047619,0.846666666667,0.872222222222,0.705555555556,0.805128205128,0.769696969697,180,180,127,53,23,157,0.788888888889,30,3840.101269721985
40,9,10,0.81914893617,0.854651162791,0.860335195531,0.812154696133,0.839237057221,0.832861189802,179,181,147,34,25,154,0.836111111111,30,4045.5082824230194
40,3,10,0.854054054054,0.857142857143,0.863387978142,0.847457627119,0.858695652174,0.852272727273,183,177,150,27,25,158,0.855555555556,38,12495.079872131348
