balance,DEEP MAX,classifier,P1,P2,#Exec,PPV_S,PPV_NS,TPR_S,TPR_NS,F1_S,F1_NS,SUP_S,SUP_NS,TN,FP,FN,TP,Acc,AUC,Deep,Training Time
0,10,knn,5,rbf,1,1.0,0.9833178869323448,0.05263157894736842,1.0,0.1,0.991588785046729,38,2122,2122,0,36,2,0.9833333333333333,0.5263157894736842,10,6612.734480142593
0,10,dt,5,rbf,1,0.25,0.986268939394,0.292682926829,0.983010854176,0.269662921348,0.984637201607,41,2119,2083,36,29,12,0.969907407407,0.637846890503,10,7652.376602649689
0,10,svm,5,rbf,1,1.0,0.9800833719314498,0.022727272727272728,1.0,0.044444444444444446,0.9899415204678363,44,2116,2116,0,43,1,0.9800925925925926,0.5113636363636364,10,8728.871672391891
0,10,nb,5,rbf,1,0.06,0.994578313253,0.769230769231,0.77840641207,0.111317254174,0.873313938112,39,2121,1651,470,9,30,0.778240740741,0.77381859065,10,9875.608577728271
0,10,knn,5,rbf,2,1.0,0.9796201945345067,0.022222222222222223,1.0,0.04347826086956522,0.989705194197473,45,2115,2115,0,44,1,0.9796296296296296,0.5111111111111111,10,4617.969851016998
0,10,dt,5,rbf,2,0.234042553191,0.983435873166,0.239130434783,0.982970671712,0.236559139785,0.983203217412,46,2114,2078,36,35,11,0.96712962963,0.611050553248,10,7415.132921218872
0,10,knn,5,rbf,3,1.0,0.9819193324061196,0.07142857142857142,1.0,0.13333333333333333,0.9908771929824562,42,2118,2118,0,39,3,0.9819444444444444,0.5357142857142857,10,4672.937398672104
0,10,nb,5,rbf,2,0.0751295336788,0.991544532131,0.659090909091,0.831285444234,0.13488372093,0.904370179949,44,2116,1759,357,15,29,0.827777777778,0.745188176663,10,7606.56732749939
0,10,mlp,15,relu,1,0.11627906976744186,0.9869816779170685,0.2702702702702703,0.9642016015073009,0.16260162601626016,0.9754586609482965,37,2123,2047,76,27,10,0.9523148148148148,0.6172359358887856,9,17758.417205810547
0,10,dt,5,rbf,3,0.153846153846,0.986327204149,0.171428571429,0.984470588235,0.162162162162,0.985398021667,35,2125,2092,33,29,6,0.971296296296,0.577949579832,10,6369.154133796692
0,10,knn,5,rbf,4,1.0,0.9842373667130273,0.08108108108108109,1.0,0.15,0.9920560747663552,37,2123,2123,0,34,3,0.9842592592592593,0.5405405405405406,10,7907.321930170059
0,10,nb,5,rbf,3,0.0687830687831,0.993265993266,0.684210526316,0.834118755891,0.125,0.906762295082,38,2122,1770,352,12,26,0.831481481481,0.759164641103,10,8974.114834070206
0,10,knn,5,rbf,5,1.0,0.9796201945345067,0.022222222222222223,1.0,0.04347826086956522,0.989705194197473,45,2115,2115,0,44,1,0.9796296296296296,0.5111111111111111,6,2841.470767021179
0,10,dt,5,rbf,4,0.25,0.984905660377,0.238095238095,0.985835694051,0.243902439024,0.985370457763,42,2118,2088,30,32,10,0.971296296296,0.611965466073,10,8845.855442285538
0,10,svm,5,rbf,2,1.0,0.9819360815192218,0.025,1.0,0.04878048780487806,0.9908857209628419,40,2120,2120,0,39,1,0.9819444444444444,0.5125,10,25401.538910865784
0,10,knn,5,rbf,6,1.0,0.9796107506950881,0.043478260869565216,1.0,0.08333333333333333,0.9897003745318352,46,2114,2114,0,44,2,0.9796296296296296,0.5217391304347826,10,8393.376024484634
0,10,mlp,15,relu,2,0.05811138014527845,0.9879793932455638,0.5333333333333333,0.8160756501182033,0.10480349344978165,0.893837389953392,45,2115,1726,389,21,24,0.8101851851851852,0.6747044917257683,10,18047.05894947052
0,10,nb,5,rbf,4,0.0849056603774,0.994239631336,0.782608695652,0.816461684011,0.153191489362,0.896623376623,46,2114,1726,388,10,36,0.815740740741,0.799535189832,10,9884.375138759613
0,10,dt,5,rbf,5,0.2,0.984869976359,0.219512195122,0.983010854176,0.209302325581,0.983939537081,41,2119,2083,36,32,9,0.968518518519,0.601261524649,10,7539.0294880867
0,10,knn,5,rbf,7,1.0,0.9837812789620018,0.05405405405405406,1.0,0.10256410256410257,0.9918243401074515,37,2123,2123,0,35,2,0.9837962962962963,0.527027027027027,10,6291.863117456436
0,10,nb,5,rbf,5,0.0599173553719,0.993436754177,0.725,0.785377358491,0.110687022901,0.877239199157,40,2120,1665,455,11,29,0.784259259259,0.755188679245,10,9144.160463571548
0,10,dt,5,rbf,6,0.203703703704,0.984805318139,0.255813953488,0.979688238073,0.226804123711,0.982240113663,43,2117,2074,43,32,11,0.965277777778,0.617751095781,10,10235.363380908966
0,10,knn,5,rbf,8,0.75,0.9809833024118738,0.06818181818181818,0.9995274102079396,0.125,0.9901685393258427,44,2116,2115,1,41,3,0.9805555555555555,0.5338546141948789,10,7093.736274242401
0,10,svm,5,rbf,3,1.0,0.984251968503937,0.02857142857142857,1.0,0.05555555555555556,0.9920634920634921,35,2125,2125,0,34,1,0.9842592592592593,0.5142857142857142,10,17568.586019277573
0,10,mlp,15,relu,3,0.12,0.9822014051522249,0.07317073170731707,0.9896177442189712,0.0909090909090909,0.9858956276445698,41,2119,2097,22,38,3,0.9722222222222222,0.5313942379631442,10,16253.376906871796
0,10,knn,5,rbf,9,1.0,0.9833178869323448,0.05263157894736842,1.0,0.1,0.991588785046729,38,2122,2122,0,36,2,0.9833333333333333,0.5263157894736842,10,5256.046536445618
0,10,dt,5,rbf,7,0.212765957447,0.986748698533,0.263157894737,0.982563619227,0.235294117647,0.984651711924,38,2122,2085,37,28,10,0.969907407407,0.622860756982,10,7693.243470907211
0,10,nb,5,rbf,6,0.12972972973,0.991898734177,0.6,0.924056603774,0.213333333333,0.956776556777,40,2120,1959,161,16,24,0.918055555556,0.762028301887,10,10432.143026828766
0,10,knn,5,rbf,10,1.0,0.9814643188137164,0.047619047619047616,1.0,0.0909090909090909,0.990645463049579,42,2118,2118,0,40,2,0.9814814814814815,0.5238095238095238,8,4238.674710035324
0,10,svm,5,rbf,4,0.0,0.9814814814814815,0.0,1.0,0.0,0.9906542056074767,40,2120,2120,0,40,0,0.9814814814814815,0.5,10,8842.09528183937
0,10,dt,5,rbf,8,0.193548387097,0.983090652889,0.142857142857,0.988196411709,0.164383561644,0.985636920179,42,2118,2093,25,36,6,0.971759259259,0.565526777283,7,5535.875961303711
0,10,mlp,15,relu,4,0.0,0.9803921568627451,0.0,0.9915014164305949,0.0,0.9859154929577464,42,2118,2100,18,42,0,0.9722222222222222,0.5042492917847026,10,11953.372471809387
0,10,nb,5,rbf,7,0.062,0.993373493976,0.738095238095,0.778564683664,0.114391143911,0.872948650079,42,2118,1649,469,11,31,0.777777777778,0.75832996088,10,9222.762517213821
0,10,svm,5,rbf,5,1.0,0.984251968503937,0.02857142857142857,1.0,0.05555555555555556,0.9920634920634921,35,2125,2125,0,34,1,0.9842592592592593,0.5142857142857142,8,6179.559960365295
0,10,dt,5,rbf,9,0.212765957447,0.986275437766,0.25641025641,0.982555398397,0.232558139535,0.984411903637,39,2121,2084,37,29,10,0.969444444444,0.619482827404,10,6823.700237989426
0,10,svm,5,rbf,6,0.6666666666666666,0.9823829392675012,0.05,0.9995283018867924,0.09302325581395349,0.9908814589665653,40,2120,2119,1,38,2,0.9819444444444444,0.5247641509433962,9,9284.206588983536
0,10,nb,5,rbf,8,0.0522273425499,0.995361166335,0.829268292683,0.708824917414,0.0982658959538,0.828004410143,41,2119,1502,617,7,34,0.711111111111,0.769046605048,10,11214.044950723648
0,10,dt,5,rbf,10,0.135135135135,0.986097794823,0.25641025641,0.969825553984,0.176991150442,0.977893986213,39,2121,2057,64,29,10,0.956944444444,0.613117905197,10,8264.844435930252
0,10,mlp,15,relu,5,0.0,0.9814814814814815,0.0,1.0,0.0,0.9906542056074767,40,2120,2120,0,40,0,0.9814814814814815,0.5,10,12948.590327978134
0,10,nb,5,rbf,9,0.0765171503958,0.992139247614,0.674418604651,0.834671705243,0.137440758294,0.906618778861,43,2117,1767,350,14,29,0.831481481481,0.754545154947,10,7372.950257778168
0,10,mlp,15,relu,6,0.034013605442176874,0.983129726585224,0.3409090909090909,0.7986767485822306,0.06185567010309279,0.8813559322033898,44,2116,1690,426,29,15,0.7893518518518519,0.5697929197456607,10,12383.121459960938
0,10,nb,5,rbf,10,0.10407239819,0.990716864363,0.560975609756,0.906559697971,0.175572519084,0.946771808773,41,2119,1921,198,18,23,0.9,0.733767653863,10,9098.35639500618
