balance,DEEP MAX,classifier,P1,P2,#Exec,PPV_S,PPV_NS,TPR_S,TPR_NS,F1_S,F1_NS,SUP_S,SUP_NS,TN,FP,FN,TP,Acc,AUC,Deep,Training Time
0,10,knn,5,-,5,0.875,0.9484304932735426,0.1320754716981132,0.9988193624557261,0.22950819672131148,0.972972972972973,53,847,846,1,46,7,0.9477777777777778,0.5654474170769197,10,9391.054882526398
1,10,dt,5,-,5,0.45652173913043476,0.9625292740046838,0.39622641509433965,0.9704840613931524,0.42424242424242425,0.9664902998236332,53,847,822,25,32,21,0.9366666666666666,0.6833552382437461,10,12022.880974054337
1,10,nb,5,-,5,0.35398230088495575,0.9834815756035579,0.7547169811320755,0.9138134592680047,0.48192771084337355,0.9473684210526315,53,847,774,73,13,40,0.9044444444444445,0.8342652202000401,10,12750.95381140709
1,10,kmeans,2,-,5,0.188596491228,0.985119047619,0.811320754717,0.781582054309,0.306049822064,0.871626069783,53,847,662,185,10,43,0.783333333333,0.796451404513,8,20843.354087114334
1,10,nb,5,-,6,0.25728155339805825,0.9942363112391931,0.9298245614035088,0.8185053380782918,0.4030418250950571,0.8978529603122967,57,843,690,153,4,53,0.8255555555555556,0.8741649497409003,10,10982.831267118454
0,10,knn,5,-,6,1.0,0.9461279461279462,0.15789473684210525,1.0,0.2727272727272727,0.972318339100346,57,843,843,0,48,9,0.9466666666666667,0.5789473684210527,10,15952.59355187416
1,10,dt,5,-,6,0.3924050632911392,0.9683313032886723,0.543859649122807,0.9430604982206405,0.45588235294117646,0.9555288461538463,57,843,795,48,26,31,0.9177777777777778,0.7434600736717236,10,14423.387367725372
1,10,nb,5,-,7,0.08370044052863436,0.9955423476968797,0.8636363636363636,0.7630979498861048,0.15261044176706828,0.8639587362991619,22,878,670,208,3,19,0.7655555555555555,0.8133671567612343,10,10917.952116012573
0,10,knn,5,-,7,0.6363636363636364,0.983127109111361,0.3181818181818182,0.9954441913439636,0.4242424242424242,0.989247311827957,22,878,874,4,15,7,0.9788888888888889,0.6568130047628908,10,10036.298127889633
1,10,kmeans,2,-,6,0.0125698324022,0.739130434783,0.157894736842,0.161328588375,0.0232858990944,0.264849074976,57,843,136,707,48,9,0.161111111111,0.840388337392,10,16311.931268453598
1,10,dt,5,-,7,0.325,0.9895348837209302,0.5909090909090909,0.969248291571754,0.41935483870967744,0.9792865362485615,22,878,851,27,9,13,0.96,0.7800786912404224,10,10898.668856859207
1,10,svm,5,rbf,5,1.0,0.9442586399108138,0.05660377358490566,1.0,0.10714285714285715,0.9713302752293579,53,847,847,0,50,3,0.9444444444444444,0.5283018867924528,10,50068.23462224007
