balance,DEEP MAX,classifier,P1,P2,#Exec,PPV_S,PPV_NS,TPR_S,TPR_NS,F1_S,F1_NS,SUP_S,SUP_NS,TN,FP,FN,TP,Acc,AUC,Deep,Training Time
1,10,nb,5,-,3,0.3333333333333333,1.0,1.0,0.9888268156424581,0.5,0.9943820224719102,5,895,885,10,0,5,0.9888888888888889,0.9944134078212291,8,7676.849551439285
1,10,svm,5,rbf,4,1.0,0.9911012235817576,0.1111111111111111,1.0,0.19999999999999998,0.9955307262569832,9,891,891,0,8,1,0.9911111111111112,0.5555555555555556,10,57315.05085515976
1,10,dt,5,-,2,0.18248175182481752,0.9711664482306684,0.5319148936170213,0.8686987104337632,0.2717391304347826,0.9170792079207921,47,853,741,112,22,25,0.8511111111111112,0.7003068020253922,10,16694.356851816177
1,10,kmeans,2,-,2,0.14479638009,0.977908689249,0.68085106383,0.778429073857,0.238805970149,0.86684073107,47,853,664,189,15,32,0.773333333333,0.729640068843,10,17330.295712947845
0,10,knn,5,-,2,0.6153846153846154,0.9645308924485125,0.3404255319148936,0.9882766705744431,0.4383561643835616,0.9762594093804284,47,853,843,10,31,16,0.9544444444444444,0.6643511012446683,10,19269.909380674362
1,10,nb,5,-,4,0.125,0.9976303317535545,0.7777777777777778,0.9450056116722784,0.2153846153846154,0.9706051873198847,9,891,842,49,2,7,0.9433333333333334,0.8613916947250281,10,8721.323158502579
0,10,knn,5,-,3,1.0,0.9988839285714286,0.8,1.0,0.888888888888889,0.9994416527079844,5,895,895,0,1,4,0.9988888888888889,0.9,10,9399.482794761658
1,10,mlp,15,relu,1,0.350877192982,0.977461447212,0.512820512821,0.957026713124,0.416666666667,0.967136150235,39,861,824,37,19,20,0.937777777778,0.734923612972,10,44593.75821065903
1,10,dt,5,-,3,0.21739130434782608,1.0,1.0,0.9798882681564246,0.3571428571428571,0.989841986455982,5,895,877,18,0,5,0.98,0.9899441340782124,10,15870.662134885788
0,10,knn,5,-,4,0.6666666666666666,0.9944071588366891,0.4444444444444444,0.9977553310886644,0.5333333333333333,0.996078431372549,9,891,889,2,5,4,0.9922222222222222,0.7210998877665544,10,14054.590889930725
0,10,knn,5,-,5,0.875,0.9484304932735426,0.1320754716981132,0.9988193624557261,0.22950819672131148,0.972972972972973,53,847,846,1,46,7,0.9477777777777778,0.5654474170769197,10,12671.3246011734
1,10,nb,5,-,5,0.35398230088495575,0.9834815756035579,0.7547169811320755,0.9138134592680047,0.48192771084337355,0.9473684210526315,53,847,774,73,13,40,0.9044444444444445,0.8342652202000401,10,17669.42312669754
1,10,dt,5,-,4,0.17777777777777778,0.9988304093567252,0.8888888888888888,0.9584736251402918,0.2962962962962963,0.9782359679266895,9,891,854,37,1,8,0.9577777777777777,0.9236812570145903,10,24396.816096782684
1,10,dt,5,-,5,0.39215686274509803,0.9611307420494699,0.37735849056603776,0.9634002361275088,0.3846153846153846,0.9622641509433961,53,847,816,31,33,20,0.9288888888888889,0.6703793633467734,10,20830.682847499847
1,10,nb,5,-,6,0.25728155339805825,0.9942363112391931,0.9298245614035088,0.8185053380782918,0.4030418250950571,0.8978529603122967,57,843,690,153,4,53,0.8255555555555556,0.8741649497409003,10,12090.205325841904
0,10,knn,5,-,6,1.0,0.9461279461279462,0.15789473684210525,1.0,0.2727272727272727,0.972318339100346,57,843,843,0,48,9,0.9466666666666667,0.5789473684210527,10,17687.30813741684
