balance,DEEP MAX,classifier,P1,P2,#Exec,PPV_S,PPV_NS,TPR_S,TPR_NS,F1_S,F1_NS,SUP_S,SUP_NS,TN,FP,FN,TP,Acc,AUC,Deep,Training Time
1,10,nb,5,-,1,0.287581699346,0.973226238286,0.6875,0.86961722488,0.405529953917,0.918509159823,64,836,727,109,20,44,0.856666666667,0.77855861244,10,2852.441165447235
1,10,nb,5,-,6,0.242424242424,0.977207977208,0.75,0.820574162679,0.36641221374,0.892067620286,64,836,686,150,16,48,0.815555555556,0.78528708134,10,4524.726605892181
1,10,dt,5,-,6,0.2,0.9633802816901409,0.59375,0.8181818181818182,0.2992125984251969,0.8848641655886158,64,836,684,152,26,38,0.8022222222222222,0.7059659090909091,10,5371.277153968811
1,10,dt,5,-,1,0.21890547263681592,0.9713876967095851,0.6875,0.812200956937799,0.33207547169811324,0.8846905537459283,64,836,679,157,20,44,0.8033333333333333,0.7498504784688995,10,6561.892117977142
1,10,nb,5,-,2,0.261146496815,0.969044414536,0.640625,0.861244019139,0.371040723982,0.911969601013,64,836,720,116,23,41,0.845555555556,0.750934509569,10,4080.4105637073517
1,10,dt,5,-,7,0.1801470588235294,0.9761146496815286,0.765625,0.7332535885167464,0.29166666666666663,0.8374316939890711,64,836,613,223,15,49,0.7355555555555555,0.7494392942583732,10,2989.0382170677185
1,10,nb,5,-,7,0.305555555556,0.973544973545,0.6875,0.88038277512,0.423076923077,0.924623115578,64,836,736,100,20,44,0.866666666667,0.78394138756,10,5076.395259380341
1,10,nb,5,-,3,0.235555555556,0.983703703704,0.828125,0.794258373206,0.36678200692,0.878888153541,64,836,664,172,11,53,0.796666666667,0.811191686603,10,3435.822833776474
1,10,dt,5,-,2,0.23958333333333334,0.9745762711864406,0.71875,0.8253588516746412,0.359375,0.8937823834196892,64,836,690,146,18,46,0.8177777777777778,0.7720544258373206,10,4793.15687584877
1,10,dt,5,-,8,0.18772563176895307,0.9807383627608347,0.8125,0.7308612440191388,0.30498533724340177,0.8375599725839616,64,836,611,225,12,52,0.7366666666666667,0.7716806220095694,10,3186.19291639328
0,10,knn,5,-,6,0.5789473684210527,0.9398410896708286,0.171875,0.9904306220095693,0.2650602409638554,0.9644729178800232,64,836,828,8,53,11,0.9322222222222222,0.5811528110047847,10,11606.927623271942
1,10,nb,5,-,8,0.262376237624,0.984240687679,0.828125,0.821770334928,0.398496240602,0.895697522816,64,836,687,149,11,53,0.822222222222,0.824947667464,10,3000.105444908142
0,10,knn,5,-,1,0.47058823529411764,0.9445727482678984,0.25,0.9784688995215312,0.32653061224489793,0.9612220916568742,64,836,818,18,48,16,0.9266666666666666,0.6142344497607656,10,13873.303486824036
1,10,nb,5,-,4,0.278911564626,0.969455511288,0.640625,0.873205741627,0.388625592417,0.918816865953,64,836,730,106,23,41,0.856666666667,0.756915370813,10,3419.7504119873047
1,10,nb,5,-,9,0.295302013423,0.973368841545,0.6875,0.874401913876,0.413145539906,0.921235034657,64,836,731,105,20,44,0.861111111111,0.780950956938,10,4326.541776895523
1,10,nb,5,-,5,0.333333333333,0.964646464646,0.5625,0.913875598086,0.418604651163,0.938574938575,64,836,764,72,28,36,0.888888888889,0.738187799043,10,4149.53942990303
1,10,dt,5,-,3,0.23076923076923078,0.976878612716763,0.75,0.8086124401913876,0.3529411764705882,0.8848167539267016,64,836,676,160,16,48,0.8044444444444444,0.7793062200956938,10,8002.649049758911
1,10,dt,5,-,9,0.2175925925925926,0.9751461988304093,0.734375,0.7978468899521531,0.3357142857142857,0.8776315789473683,64,836,667,169,17,47,0.7933333333333333,0.7661109449760766,10,8787.685992240906
1,10,nb,5,-,10,0.272058823529,0.964659685864,0.578125,0.881578947368,0.37,0.92125,64,836,737,99,27,37,0.86,0.729851973684,10,3668.527781009674
1,10,dt,5,-,4,0.18779342723004694,0.9650655021834061,0.625,0.7930622009569378,0.2888086642599278,0.8706500328299409,64,836,663,173,24,40,0.7811111111111111,0.7090311004784688,10,3959.4202241897583
