20,3,2,0.6666666666666666,4,0.28459763526916504
20,3,3,0.6481481481481481,4,0.23411965370178223
20,3,4,0.6481481481481481,4,0.2117321491241455
20,3,5,0.6481481481481481,4,0.21294140815734863
20,3,6,0.6481481481481481,4,0.2119147777557373
20,3,7,0.6481481481481481,4,0.21197867393493652
20,3,2,0.9111111111111111,17,8897.131825685501
20,11,2,0.8962962962962963,20,15818.86175107956
20,7,2,0.9,20,16854.252638339996
20,15,2,0.9074074074074074,20,17632.257874965668
20,13,7,0.892592592593,18,7236.122261285782
20,9,2,0.911111111111,20,9420.941184997559
20,3,3,0.9185185185185185,20,28808.327609300613
20,5,7,0.9,20,11855.152694702148
20,9,7,0.9,18,14469.839187860489
20,17,2,0.925925925926,20,17363.693702936172
20,9,3,0.881481481481,20,9568.702560424805
20,5,8,0.877777777778,20,6980.7595455646515
20,5,2,0.903703703704,20,24797.340109586716
20,15,3,0.8962962962962963,20,34229.90678143501
20,17,7,0.877777777778,18,24851.821678876877
20,13,8,0.859259259259,20,19883.092969179153
20,13,2,0.907407407407,20,28420.80648803711
20,9,8,0.9,20,14314.63449549675
20,3,4,0.8592592592592593,20,18464.749111652374
20,17,3,0.885185185185,19,15407.30929517746
20,5,9,0.896296296296,20,14117.872057914734
20,9,9,0.896296296296,19,8467.236506462097
20,5,10,0.87037037037,19,5137.24569940567
20,5,3,0.918518518519,20,14240.598620176315
20,9,4,0.881481481481,20,22425.01513338089
20,11,3,0.9,20,53595.0430123806
20,13,9,0.892592592593,18,15286.28110909462
20,17,8,0.87037037037,20,17837.91180872917
20,13,3,0.903703703704,20,15280.65743303299
20,7,3,0.9,20,56107.349199056625
20,15,4,0.8592592592592593,20,24370.716527462006
20,13,4,0.877777777778,20,8555.888946533203
20,3,5,0.9037037037037037,20,24901.58417892456
20,17,4,0.877777777778,20,24204.78721022606
20,9,5,0.9,20,16055.373662471771
20,9,10,0.925925925926,20,23663.426552295685
20,13,10,0.903703703704,20,18614.01412463188
20,5,11,0.914814814815,20,26338.82378101349
20,3,6,0.8703703703703703,20,12526.708697795868
20,13,5,0.885185185185,20,14380.988291501999
20,7,4,0.8851851851851852,20,24704.149675130844
20,17,5,0.885185185185,20,15147.742467880249
20,5,4,0.92962962963,20,33580.75079417229
20,9,11,0.888888888889,20,11846.693336725235
20,17,9,0.885185185185,20,36042.93940997124
20,15,5,0.9111111111111111,20,32780.71128630638
20,9,6,0.892592592593,20,25680.374039173126
20,13,6,0.9,20,16641.747383356094
20,13,11,0.903703703704,20,30429.753373861313
20,17,10,0.888888888889,18,13315.566999197006
20,17,6,0.874074074074,20,20887.004959344864
20,13,7,0.922222222222,19,9932.9456512928
20,3,7,0.9,20,28885.186084270477
20,7,5,0.8888888888888888,20,26498.974590301514
20,13,8,0.848148148148,16,3963.0087780952454
20,11,4,0.8962962962962963,20,56078.84821629524
20,5,5,0.937037037037,20,28024.453749895096
20,17,11,0.907407407407,20,11265.673960924149
20,9,7,0.922222222222,20,23655.999173402786
20,5,6,0.874074074074,20,6518.473853349686
20,17,7,0.896296296296,19,15358.334221124649
20,9,8,0.881481481481,19,4576.44228887558
20,13,9,0.903703703704,19,19405.775444984436
20,15,6,0.9037037037037037,20,34974.966176986694
20,17,8,0.914814814815,20,9004.47029042244
20,5,7,0.892592592593,20,11717.754737854004
20,7,6,0.8814814814814815,20,23302.57819867134
20,9,9,0.907407407407,19,17312.496249437332
20,17,9,0.896296296296,19,15554.096140623093
20,7,7,0.9037037037037037,20,15224.91134428978
20,13,10,0.933333333333,19,19176.65909719467
20,15,7,0.9037037037037037,20,19222.47452187538
20,11,5,0.937037037037037,20,39684.90266442299
20,3,8,0.9259259259259259,20,44853.9575381279
20,5,8,0.911111111111,19,22353.583733081818
