balance,DEEP MAX,classifier,P1,P2,#Exec,PPV_S,PPV_NS,TPR_S,TPR_NS,F1_S,F1_NS,SUP_S,SUP_NS,TN,FP,FN,TP,Acc,AUC,Deep,Training Time
0,10,kmeans,2,-,6,0.007069408740359897,0.8377483443708609,0.10091743119266056,0.24670892247684056,0.013213213213213212,0.38116760828625235,109,2051,506,1545,98,11,0.23935185185185184,0.1738131768347506,10,20501.748222351074
0,10,kmeans,2,-,1,0.1448382126348228,0.9900727994705493,0.8623853211009175,0.7294002925402243,0.24802110817941952,0.8399775407074679,109,2051,1496,555,15,94,0.7361111111111112,0.795892806820571,10,22389.65833711624
0,10,kmeans,2,-,2,0.009316770186335404,0.8327272727272728,0.14018691588785046,0.2230881636629323,0.017472335468841003,0.35190165194006917,107,2053,458,1595,92,15,0.21898148148148147,0.18163753977539135,10,8069.098761081696
0,10,kmeans,2,-,7,0.2086021505376344,0.9899705014749263,0.8508771929824561,0.820136852394917,0.33506044905008636,0.897086340550655,114,2046,1678,368,17,97,0.8217592592592593,0.8355070226886864,10,16098.383470773697
0,10,kmeans,2,-,3,0.1634980988593156,0.9895960832313342,0.8349514563106796,0.786096256684492,0.27344992050874406,0.8761853156326199,103,2057,1617,440,17,86,0.788425925925926,0.8105238564975858,10,21373.723526239395
0,10,kmeans,2,-,8,0.009126466753585397,0.8466453674121406,0.12727272727272726,0.25853658536585367,0.017031630170316298,0.3961136023916293,110,2050,530,1520,96,14,0.2518518518518518,0.19290465631929046,10,16576.37703895569
0,10,kmeans,2,-,9,0.15079365079365079,0.9915032679738562,0.8796296296296297,0.7392787524366472,0.25745257452574527,0.8470128419877163,108,2052,1517,535,13,95,0.7462962962962963,0.8094541910331384,10,11711.376921892166
0,10,kmeans,2,-,4,0.007232084155161078,0.837245696400626,0.09565217391304348,0.2616136919315403,0.013447432762836187,0.3986587183308495,115,2045,535,1510,104,11,0.25277777777777777,0.17863293292229193,10,22425.131678581238
0,10,kmeans,2,-,5,0.20293398533007334,0.9845802398629354,0.7545454545454545,0.8409756097560975,0.3198458574181118,0.9071297027098132,110,2050,1724,326,27,83,0.836574074074074,0.797760532150776,10,7780.687077522278
0,10,kmeans,2,-,10,0.19772727272727272,0.9848837209302326,0.7699115044247787,0.827552515876893,0.31464737793851716,0.899389434563313,113,2047,1694,353,26,87,0.8245370370370371,0.798732010150836,10,18786.894542217255
