balance,DEEP MAX,classifier,P1,P2,#Exec,PPV_S,PPV_NS,TPR_S,TPR_NS,F1_S,F1_NS,SUP_S,SUP_NS,TN,FP,FN,TP,Acc,AUC,Deep,Training Time
1,10,svm,5,rbf,1,0.2,0.99173553719,0.921875,0.717703349282,0.328690807799,0.832755031228,64,836,600,236,5,59,0.732222222222,0.819789174641,10,1562.2936580181122
1,10,nb,5,-,1,0.205673758865,0.990291262136,0.90625,0.732057416268,0.335260115607,0.84181568088,64,836,612,224,6,58,0.744444444444,0.819153708134,10,1585.158541917801
1,10,knn,5,-,1,0.188679245283,0.993127147766,0.9375,0.691387559809,0.314136125654,0.815232722144,64,836,578,258,4,60,0.708888888889,0.814443779904,10,1898.3921077251434
1,10,dt,5,-,1,0.177650429799,0.996370235935,0.96875,0.656698564593,0.300242130751,0.791636625811,64,836,549,287,2,62,0.678888888889,0.812724282297,10,2510.3747205734253
1,10,nb,5,-,2,0.20652173913,0.988782051282,0.890625,0.738038277512,0.335294117647,0.845205479452,64,836,617,219,7,57,0.748888888889,0.814331638756,10,1400.167650938034
1,10,svm,5,rbf,2,0.192307692308,0.993197278912,0.9375,0.698564593301,0.31914893617,0.820224719101,64,836,584,252,4,60,0.715555555556,0.818032296651,10,1844.156903743744
1,10,knn,5,-,2,0.172701949861,0.996303142329,0.96875,0.644736842105,0.293144208038,0.782861292665,64,836,539,297,2,62,0.667777777778,0.806743421053,10,1527.6447558403015
1,10,dt,5,-,2,0.154269972452,0.985102420857,0.875,0.632775119617,0.262295081967,0.770575382374,64,836,529,307,8,56,0.65,0.753887559809,10,1596.5894718170166
1,10,nb,5,-,3,0.224899598394,0.987711213518,0.875,0.769138755981,0.357827476038,0.864828513786,64,836,643,193,8,56,0.776666666667,0.82206937799,10,1198.2484843730927
1,10,svm,5,rbf,3,0.196078431373,0.993265993266,0.9375,0.705741626794,0.324324324324,0.825174825175,64,836,590,246,4,60,0.722222222222,0.821620813397,10,1420.3099918365479
1,10,dt,5,-,3,0.18152866242,0.988054607509,0.890625,0.692583732057,0.301587301587,0.814345991561,64,836,579,257,7,57,0.706666666667,0.791604366029,10,1483.9585444927216
1,10,svm,5,rbf,4,0.189368770764,0.988313856427,0.890625,0.708133971292,0.312328767123,0.825087108014,64,836,592,244,7,57,0.721111111111,0.799379485646,10,1165.022433757782
1,10,knn,5,-,3,0.217391304348,0.986089644513,0.859375,0.763157894737,0.347003154574,0.860418071477,64,836,638,198,9,55,0.77,0.811266447368,10,2643.317893743515
1,10,nb,5,-,4,0.223076923077,0.990625,0.90625,0.758373205742,0.358024691358,0.859078590786,64,836,634,202,6,58,0.768888888889,0.832311602871,10,2457.893787384033
1,10,dt,5,-,4,0.175159235669,0.984641638225,0.859375,0.69019138756,0.291005291005,0.811533052039,64,836,577,259,9,55,0.702222222222,0.77478319378,10,1558.3755776882172
1,10,svm,5,rbf,5,0.215384615385,0.9875,0.875,0.755980861244,0.345679012346,0.856368563686,64,836,632,204,8,56,0.764444444444,0.815490430622,10,1660.9061872959137
1,10,knn,5,-,4,0.194346289753,0.985413290113,0.859375,0.727272727273,0.317002881844,0.836889194769,64,836,608,228,9,55,0.736666666667,0.793323863636,10,1560.1914088726044
1,10,nb,5,-,5,0.210714285714,0.991935483871,0.921875,0.735645933014,0.343023255814,0.84478021978,64,836,615,221,5,59,0.748888888889,0.828760466507,10,1727.0824844837189
