DEEP MAX,K,#Exec,PPV_S,PPV_NS,TPR_S,TPR_NS,F1_S,F1_NS,SUP_S,SUP_NS,TN,FP,FN,TP,Acc,Deep,Training Time
40,7,2,0.7987012987012987,0.8507462686567164,0.8601398601398601,0.7862068965517242,0.8282828282828283,0.8172043010752688,143,145,114,31,20,123,0.8229166666666666,34,9243.968062400818
40,3,4,0.8,0.8111888111888111,0.8111888111888111,0.8,0.8055555555555556,0.8055555555555556,143,145,116,29,27,116,0.8055555555555556,40,8923.210439682007
40,5,3,0.759493670886076,0.8307692307692308,0.8450704225352113,0.7397260273972602,0.8,0.7826086956521738,142,146,108,38,22,120,0.7916666666666666,36,9130.03444814682
40,7,3,0.8211920529801324,0.8175182481751825,0.8322147651006712,0.8057553956834532,0.8266666666666668,0.8115942028985508,149,139,112,27,25,124,0.8194444444444444,23,7066.648955106735
40,5,4,0.7351351351351352,0.883495145631068,0.918918918918919,0.65,0.8168168168168168,0.7489711934156379,148,140,91,49,12,136,0.7881944444444444,30,5064.092815160751
40,3,5,0.7791411042944786,0.824,0.8523489932885906,0.7410071942446043,0.8141025641025642,0.7803030303030303,149,139,103,36,22,127,0.7986111111111112,39,10595.336946487427
40,7,4,0.7352941176470589,0.8305084745762712,0.8620689655172413,0.6853146853146853,0.7936507936507937,0.7509578544061303,145,143,98,45,20,125,0.7743055555555556,31,11294.249591588974
40,9,5,0.7610062893081762,0.875968992248062,0.8832116788321168,0.7483443708609272,0.8175675675675675,0.8071428571428572,137,151,113,38,16,121,0.8125,40,19453.070132255554
40,9,6,0.7654320987654321,0.8412698412698413,0.8611111111111112,0.7361111111111112,0.8104575163398693,0.7851851851851852,144,144,106,38,20,124,0.7986111111111112,40,1690.0578870773315
40,5,5,0.7371428571428571,0.8849557522123894,0.9084507042253521,0.684931506849315,0.8138801261829653,0.7722007722007722,142,146,100,46,13,129,0.7951388888888888,39,13029.713200092316
40,3,6,0.7784431137724551,0.859504132231405,0.8843537414965986,0.7375886524822695,0.8280254777070064,0.7938931297709924,147,141,104,37,17,130,0.8125,38,9258.95744395256
40,7,5,0.7839506172839507,0.8253968253968254,0.8523489932885906,0.7482014388489209,0.8167202572347267,0.7849056603773585,149,139,104,35,22,127,0.8020833333333334,37,11242.485016345978
40,5,6,0.7960526315789473,0.8088235294117647,0.8231292517006803,0.7801418439716312,0.8093645484949833,0.7942238267148015,147,141,110,31,26,121,0.8020833333333334,36,7640.960459947586
40,9,7,0.8129032258064516,0.8796992481203008,0.8873239436619719,0.8013698630136986,0.8484848484848485,0.8387096774193549,142,146,117,29,16,126,0.84375,35,9357.77829694748
40,5,7,0.8043478260869565,0.78,0.7708333333333334,0.8125,0.7872340425531915,0.7959183673469388,144,144,117,27,33,111,0.7916666666666666,35,4055.1929841041565
40,3,7,0.7964071856287425,0.9090909090909091,0.9236111111111112,0.7638888888888888,0.8553054662379421,0.830188679245283,144,144,110,34,11,133,0.84375,38,11115.339899301529
40,9,8,0.6982248520710059,0.8319327731092437,0.855072463768116,0.66,0.7687296416938111,0.7360594795539034,138,150,99,51,20,118,0.7534722222222222,32,4856.217688798904
40,7,6,0.7471264367816092,0.868421052631579,0.896551724137931,0.6923076923076923,0.8150470219435736,0.7704280155642023,145,143,99,44,15,130,0.7951388888888888,34,9959.899309635162
40,5,8,0.757396449704142,0.8739495798319328,0.8951048951048951,0.7172413793103448,0.8205128205128205,0.7878787878787877,143,145,104,41,15,128,0.8055555555555556,30,8825.300261259079
40,9,9,0.75,0.8833333333333333,0.9,0.7162162162162162,0.8181818181818182,0.791044776119403,140,148,106,42,14,126,0.8055555555555556,39,8743.09513092041
40,7,7,0.7719298245614035,0.8717948717948718,0.8979591836734694,0.723404255319149,0.8301886792452831,0.7906976744186047,147,141,102,39,15,132,0.8125,35,5328.669134378433
40,3,8,0.7763975155279503,0.8740157480314961,0.8865248226950354,0.7551020408163265,0.8278145695364238,0.8102189781021897,141,147,111,36,16,125,0.8194444444444444,40,11636.022795438766
40,3,9,0.7245508982035929,0.8429752066115702,0.8642857142857143,0.6891891891891891,0.7882736156351792,0.7583643122676579,140,148,102,46,19,121,0.7743055555555556,34,2353.519134044647
40,5,9,0.8048780487804879,0.9032258064516129,0.9166666666666666,0.7777777777777778,0.8571428571428571,0.835820895522388,144,144,112,32,12,132,0.8472222222222222,36,9165.186385631561
40,3,10,0.6971428571428572,0.8584070796460177,0.8840579710144928,0.6466666666666666,0.7795527156549521,0.7376425855513308,138,150,97,53,16,122,0.7604166666666666,38,4687.000347614288
40,9,10,0.8343949044585988,0.8854961832061069,0.8972602739726028,0.8169014084507042,0.8646864686468647,0.8498168498168499,146,142,116,26,15,131,0.8576388888888888,40,11646.510755300522
40,7,8,0.8309859154929577,0.8356164383561644,0.8309859154929577,0.8356164383561644,0.8309859154929577,0.8356164383561644,142,146,122,24,24,118,0.8333333333333334,33,12917.29663157463
40,7,9,0.7321428571428571,0.8416666666666667,0.8661971830985915,0.6917808219178082,0.7935483870967741,0.7593984962406014,142,146,101,45,19,123,0.7777777777777778,39,2483.3325357437134
40,5,10,0.8410596026490066,0.8832116788321168,0.8881118881118881,0.8344827586206897,0.8639455782312926,0.8581560283687943,143,145,121,24,16,127,0.8611111111111112,38,10228.489523887634
40,7,10,0.7712418300653595,0.8222222222222222,0.8309859154929577,0.7602739726027398,0.7999999999999999,0.7900355871886121,142,146,111,35,24,118,0.7951388888888888,35,7785.708988666534
